timestamp,y_window,person,device
0 days 00:00:39.551000,-0.040885487399000005,9,glass
0 days 00:00:39.725000,-0.04742016139899999,9,glass
0 days 00:00:39.907000,-0.048789345699,9,glass
0 days 00:00:40.129000,-0.049576439398999986,9,glass
0 days 00:00:40.307000,-0.101948102599,9,glass
0 days 00:00:40.542000,-0.11051036659900002,9,glass
0 days 00:00:40.718000,-0.09906159349900003,9,glass
0 days 00:00:40.932000,-0.11113585179900003,9,glass
0 days 00:00:41.138000,-0.10730961842299999,9,glass
0 days 00:00:41.311000,-0.11356147745299999,9,glass
0 days 00:00:41.522000,-0.11524938963300001,9,glass
0 days 00:00:41.733000,-0.116696385233,9,glass
0 days 00:00:41.907000,-0.11356447035299999,9,glass
0 days 00:00:42.118000,-0.131503025753,9,glass
0 days 00:00:42.330000,-0.126226803853,9,glass
0 days 00:00:42.542000,-0.11535114305300001,9,glass
0 days 00:00:42.714000,-0.12755109665300002,9,glass
0 days 00:00:42.925000,-0.121032882203,9,glass
0 days 00:00:43.137000,-0.131722993203,9,glass
0 days 00:00:43.310000,-0.13397055006300002,9,glass
0 days 00:00:43.521000,-0.13378350302300002,9,glass
0 days 00:00:43.732000,-0.13931261262300002,9,glass
0 days 00:00:43.905000,-0.135044947923,9,glass
0 days 00:00:44.117000,-0.14119505362300003,9,glass
0 days 00:00:44.327000,-0.146573029123,9,glass
0 days 00:00:44.502000,-0.14261212162300002,9,glass
0 days 00:00:44.732000,-0.14083143416300004,9,glass
0 days 00:00:44.904000,-0.14275278116300003,9,glass
0 days 00:00:45.116000,-0.14541034506300002,9,glass
0 days 00:00:45.326000,-0.14529662046300001,9,glass
0 days 00:00:45.501000,-0.147282311473,9,glass
0 days 00:00:45.710000,-0.142465476973,9,glass
0 days 00:00:45.922000,-0.142698911673,9,glass
0 days 00:00:46.133000,-0.142501389973,9,glass
0 days 00:00:46.306000,-0.144225215173,9,glass
0 days 00:00:46.517000,-0.154408054503,9,glass
0 days 00:00:46.728000,-0.155283434503,9,glass
0 days 00:00:46.901000,-0.14609718210300002,9,glass
0 days 00:00:47.113000,-0.133478242203,9,glass
0 days 00:00:47.325000,-0.13788357320300001,9,glass
0 days 00:00:47.498000,-0.13095834480300003,9,glass
0 days 00:00:47.708000,-0.13497012907300002,9,glass
0 days 00:00:47.920000,-0.132966481443,9,glass
0 days 00:00:48.131000,-0.13478757111300002,9,glass
0 days 00:00:48.304000,-0.131254627313,9,glass
0 days 00:00:48.515000,-0.13696779131300002,9,glass
0 days 00:00:48.727000,-0.13639617561300002,9,glass
0 days 00:00:48.900000,-0.13338097787300002,9,glass
0 days 00:00:49.111000,-0.13146561655300004,9,glass
0 days 00:00:49.323000,-0.11581801225300001,9,glass
0 days 00:00:49.495000,-0.12016947385300003,9,glass
0 days 00:00:49.707000,-0.116367182253,9,glass
0 days 00:00:49.918000,-0.108844899753,9,glass
0 days 00:00:50.129000,-0.10582072365299998,9,glass
0 days 00:00:50.301000,-0.08876353325299999,9,glass
0 days 00:00:50.513000,-0.08730157375299999,9,glass
0 days 00:00:50.725000,-0.08580370115300001,9,glass
0 days 00:00:50.896000,-0.085265005753,9,glass
0 days 00:00:51.108000,-0.07739706005300001,9,glass
0 days 00:00:51.319000,-0.078863509053,9,glass
0 days 00:00:51.493000,-0.079813707653,9,glass
0 days 00:00:51.705000,-0.073461591153,9,glass
0 days 00:00:51.916000,-0.06888417655300001,9,glass
0 days 00:00:52.091000,-0.06843376745300002,9,glass
0 days 00:00:52.301000,-0.070254857063,9,glass
0 days 00:00:52.512000,-0.071344218763,9,glass
0 days 00:00:52.723000,-0.07262960566299999,9,glass
0 days 00:00:52.896000,-0.068697129203,9,glass
0 days 00:00:53.107000,-0.075664256003,9,glass
0 days 00:00:53.319000,-0.06941987850300001,9,glass
0 days 00:00:53.491000,-0.07092822550300001,9,glass
0 days 00:00:53.703000,-0.07837269690300001,9,glass
0 days 00:00:53.914000,-0.08064120350300001,9,glass
0 days 00:00:54.088000,-0.06953061150300001,9,glass
0 days 00:00:54.298000,-0.07904756361300001,9,glass
0 days 00:00:54.510000,-0.073820722113,9,glass
0 days 00:00:54.721000,-0.067048124313,9,glass
0 days 00:00:54.894000,-0.06713940311300001,9,glass
0 days 00:00:55.105000,-0.06688352271300002,9,glass
0 days 00:00:55.317000,-0.07016208267300002,9,glass
0 days 00:00:55.489000,-0.06819883724300002,9,glass
0 days 00:00:55.720000,-0.06231658298300003,9,glass
0 days 00:00:55.893000,-0.05923255188300002,9,glass
0 days 00:00:56.104000,-0.05578190858300002,9,glass
0 days 00:00:56.314000,-0.05642684668300001,9,glass
0 days 00:00:56.487000,-0.05360019230300002,9,glass
0 days 00:00:56.699000,-0.04650587390300001,9,glass
0 days 00:00:56.899000,-0.047491985742999995,9,glass
0 days 00:00:57.091000,-0.037030820443000004,9,glass
0 days 00:00:57.283000,-0.037434841983000004,9,glass
0 days 00:00:57.481000,-0.035986349882999986,9,glass
0 days 00:00:57.706000,-0.04910807088300001,9,glass
0 days 00:00:57.898000,-0.059645551283,9,glass
0 days 00:00:58.090000,-0.056646813783000016,9,glass
0 days 00:00:58.283000,-0.051521725783,9,glass
0 days 00:00:58.494000,-0.048303020883000015,9,glass
0 days 00:00:58.696000,-0.04950909998300001,9,glass
0 days 00:00:58.909000,-0.05833322952,9,glass
0 days 00:00:59.082000,-0.06331167275,9,glass
0 days 00:00:59.293000,-0.05030666895,9,glass
0 days 00:00:59.504000,-0.06446088995,9,glass
0 days 00:00:59.733000,-0.04310610715,9,glass
0 days 00:00:59.909000,-0.056934118150000004,9,glass
0 days 00:01:00.082000,-0.05256470009999999,9,glass
0 days 00:01:00.292000,-0.05234473269999999,9,glass
0 days 00:01:00.504000,-0.04693982217000001,9,glass
0 days 00:01:00.679000,-0.047315412870000004,9,glass
0 days 00:01:00.889000,-0.04188955347,9,glass
0 days 00:01:01.099000,-0.046918873220000004,9,glass
0 days 00:01:01.311000,-0.04392312862000001,9,glass
0 days 00:01:01.483000,-0.03756203414000001,9,glass
0 days 00:01:01.696000,-0.03125929814,9,glass
0 days 00:01:01.886000,-0.02916437152,9,glass
0 days 00:01:02.097000,-0.028305451620000005,9,glass
0 days 00:01:02.309000,-0.030612863390000005,9,glass
0 days 00:01:02.484000,-0.03636642944000001,9,glass
0 days 00:01:02.694000,-0.030304609840000007,9,glass
0 days 00:01:02.905000,-0.03367444859000001,9,glass
0 days 00:01:03.079000,-0.030092124350000006,9,glass
0 days 00:01:03.288000,-0.033813611590000014,9,glass
0 days 00:01:03.500000,-0.03466205686000001,9,glass
0 days 00:01:03.674000,-0.03240851456000002,9,glass
0 days 00:01:03.885000,-0.03467851696000001,9,glass
0 days 00:01:04.077000,-0.038224928260000006,9,glass
0 days 00:01:04.287000,-0.03888483006000001,9,glass
0 days 00:01:04.498000,-0.041699513400000006,9,glass
0 days 00:01:04.673000,-0.04633678286000001,9,glass
0 days 00:01:04.882000,-0.03989338755999999,9,glass
0 days 00:01:05.094000,-0.047643119160000004,9,glass
0 days 00:01:05.305000,-0.050926168359999996,9,glass
0 days 00:01:05.479000,-0.04811447776000002,9,glass
0 days 00:01:05.689000,-0.05307047556000002,9,glass
0 days 00:01:05.881000,-0.04976198802000001,9,glass
0 days 00:01:06.092000,-0.05739350592000001,9,glass
0 days 00:01:06.304000,-0.04737526812000001,9,glass
0 days 00:01:06.477000,-0.040583216920000005,9,glass
0 days 00:01:06.688000,-0.018959085920000004,9,glass
0 days 00:01:06.880000,-0.02273294612,9,glass
0 days 00:01:07.093000,-0.03476231382,9,glass
0 days 00:01:07.303000,-0.028631661220000004,9,glass
0 days 00:01:07.477000,-0.036909613419999994,9,glass
0 days 00:01:07.688000,-0.030819362819999988,9,glass
0 days 00:01:07.900000,-0.029171852849999996,9,glass
0 days 00:01:08.072000,-0.03721337748,9,glass
0 days 00:01:08.283000,-0.029194298279999992,9,glass
0 days 00:01:08.495000,-0.02835183828,9,glass
0 days 00:01:08.667000,-0.03037643513,9,glass
0 days 00:01:08.878000,-0.018047792130000004,9,glass
0 days 00:01:09.091000,-0.020766707430000003,9,glass
0 days 00:01:09.265000,-0.03883844043,9,glass
0 days 00:01:09.475000,-0.026033949630000004,9,glass
0 days 00:01:09.686000,-0.023069628830000008,9,glass
0 days 00:01:09.898000,-0.020795137130000012,9,glass
0 days 00:01:10.070000,-0.030986954630000004,9,glass
0 days 00:01:10.266000,-0.03999064883000001,9,glass
0 days 00:01:10.475000,-0.052296845330000015,9,glass
0 days 00:01:10.686000,-0.05119251985000002,9,glass
0 days 00:01:10.897000,-0.04090343795000001,9,glass
0 days 00:01:11.088000,-0.05175665395000001,9,glass
0 days 00:01:11.263000,-0.04529230855000001,9,glass
0 days 00:01:11.473000,-0.04820724928000002,9,glass
0 days 00:01:11.662000,-0.051039889280000014,9,glass
0 days 00:01:11.876000,-0.05667673811000002,9,glass
0 days 00:01:12.087000,-0.054204724880000006,9,glass
0 days 00:01:12.261000,-0.05369894978000001,9,glass
0 days 00:01:12.471000,-0.05151573722000001,9,glass
0 days 00:01:12.683000,-0.04966322372000001,9,glass
0 days 00:01:12.895000,-0.050433857380000016,9,glass
0 days 00:01:13.067000,-0.04635174358000001,9,glass
0 days 00:01:13.278000,-0.05085134648000001,9,glass
0 days 00:01:13.490000,-0.046956279840000004,9,glass
0 days 00:01:13.663000,-0.041332898140000005,9,glass
0 days 00:01:13.874000,-0.031147066040000008,9,glass
0 days 00:01:14.085000,-0.040925883340000004,9,glass
0 days 00:01:14.259000,-0.03261501034,9,glass
0 days 00:01:14.469000,-0.03713855514,9,glass
0 days 00:01:14.661000,-0.04350862794,9,glass
0 days 00:01:14.872000,-0.04383783064,9,glass
0 days 00:01:15.072000,-0.04139724124000001,9,glass
0 days 00:01:15.264000,-0.03793911615,9,glass
0 days 00:01:15.456000,-0.03825784428000001,9,glass
0 days 00:01:15.653000,-0.043324573556,9,glass
0 days 00:01:15.880000,-0.043649287156000006,9,glass
0 days 00:01:16.053000,-0.045121721196000004,9,glass
0 days 00:01:16.253000,-0.045361141336,9,glass
0 days 00:01:16.483000,-0.046330793136,9,glass
0 days 00:01:16.652000,-0.051752163153,9,glass
0 days 00:01:16.878000,-0.053438578992999995,9,glass
0 days 00:01:17.083000,-0.06524498629299999,9,glass
0 days 00:01:17.256000,-0.056381950793,9,glass
