timestamp,z_window,person,device
0 days 00:00:06.499000,0.18511820628000003,9,watch
0 days 00:00:06.507000,0.25749596628000004,9,watch
0 days 00:00:06.520000,0.30074287928,9,watch
0 days 00:00:06.525000,0.29458573328000004,9,watch
0 days 00:00:06.541000,0.31567451028,9,watch
0 days 00:00:06.557000,0.23250694328000002,9,watch
0 days 00:00:06.577000,0.07456917827999994,9,watch
0 days 00:00:06.579000,0.0005238822799999454,9,watch
0 days 00:00:06.584000,0.0012487842799999516,9,watch
0 days 00:00:06.619000,-0.0038768479600000505,9,watch
0 days 00:00:06.621000,-0.009002480200000053,9,watch
0 days 00:00:06.652000,-0.02407032920000007,9,watch
0 days 00:00:06.653000,-0.03913817820000007,9,watch
0 days 00:00:06.697000,-0.02103947140000006,9,watch
0 days 00:00:06.699000,-0.002940764600000072,9,watch
0 days 00:00:06.741000,0.02975242079999991,9,watch
0 days 00:00:06.743000,0.06244560619999992,9,watch
0 days 00:00:06.851000,0.06475779439999993,9,watch
0 days 00:00:06.857000,0.07124979409999993,9,watch
0 days 00:00:06.858000,0.07687286309999994,9,watch
0 days 00:00:06.859000,0.07831612059999993,9,watch
0 days 00:00:06.869000,0.06420687659999996,9,watch
0 days 00:00:06.916000,0.043140397199999965,9,watch
0 days 00:00:06.920000,0.03909410489999997,9,watch
0 days 00:00:06.954000,0.03351155799999996,9,watch
0 days 00:00:07,0.03641736557999996,9,watch
0 days 00:00:07.005000,0.039323173159999975,9,watch
0 days 00:00:07.067000,-0.0041465228400000284,9,watch
0 days 00:00:07.091000,-0.01969548679000004,9,watch
0 days 00:00:07.097000,-0.06742417779000005,9,watch
0 days 00:00:07.125000,-0.12207525679000007,9,watch
0 days 00:00:07.128000,-0.17672633579000008,9,watch
0 days 00:00:07.164000,-0.038636535790000065,9,watch
0 days 00:00:07.165000,0.09945326420999993,9,watch
0 days 00:00:07.217000,0.25786180161,9,watch
0 days 00:00:07.220000,0.41627033901,9,watch
0 days 00:00:07.257000,0.5142693540100001,9,watch
0 days 00:00:07.259000,0.61226836901,9,watch
0 days 00:00:07.297000,0.64525807601,9,watch
0 days 00:00:07.301000,0.69105375901,9,watch
0 days 00:00:07.341000,0.6914550830099999,9,watch
0 days 00:00:07.347000,0.6609666966100001,9,watch
0 days 00:00:07.382000,0.6466455887100001,9,watch
0 days 00:00:07.387000,0.6205814312099999,9,watch
0 days 00:00:07.426000,0.5758321762099998,9,watch
0 days 00:00:07.430000,0.5511562302099999,9,watch
0 days 00:00:07.464000,0.5055815942099998,9,watch
0 days 00:00:07.465000,0.44645373920999987,9,watch
0 days 00:00:07.508000,0.43750564665999986,9,watch
0 days 00:00:07.508000,0.3820502641099999,9,watch
0 days 00:00:07.624000,0.32999607511,9,watch
0 days 00:00:07.662000,0.30404412170999995,9,watch
0 days 00:00:07.699000,0.29801890220999994,9,watch
0 days 00:00:07.709000,0.28300592720999995,9,watch
0 days 00:00:07.711000,0.27347447670999997,9,watch
0 days 00:00:07.716000,0.23674278491,9,watch
0 days 00:00:07.717000,0.20001109310999993,9,watch
0 days 00:00:07.730000,0.15089497270999996,9,watch
0 days 00:00:07.748000,0.08922206371000002,9,watch
0 days 00:00:07.750000,0.07017618421000002,9,watch
0 days 00:00:07.770000,0.07590245971000002,9,watch
0 days 00:00:07.810000,0.15770614971000002,9,watch
0 days 00:00:07.815000,0.23950983971,9,watch
0 days 00:00:07.857000,0.29617829771000004,9,watch
0 days 00:00:07.862000,0.35284675571,9,watch
0 days 00:00:07.898000,0.37209555611,9,watch
0 days 00:00:07.899000,0.3913443565099999,9,watch
0 days 00:00:07.934000,0.39550121310999997,9,watch
0 days 00:00:07.936000,0.39965806971000006,9,watch
0 days 00:00:07.981000,0.46864395371000006,9,watch
0 days 00:00:07.982000,0.5376298377100001,9,watch
0 days 00:00:08.029000,0.5899459100100001,9,watch
0 days 00:00:08.038000,0.6422619823100001,9,watch
0 days 00:00:08.066000,0.6810221963100002,9,watch
0 days 00:00:08.070000,0.7197824103100001,9,watch
0 days 00:00:08.107000,0.7165208440100002,9,watch
0 days 00:00:08.108000,0.7132592777100001,9,watch
0 days 00:00:08.146000,0.73197054471,9,watch
0 days 00:00:08.147000,0.7506818117099999,9,watch
0 days 00:00:08.191000,0.7924239589100001,9,watch
0 days 00:00:08.195000,0.83416610611,9,watch
0 days 00:00:08.239000,0.8560047709099998,9,watch
0 days 00:00:08.243000,0.8778434357099999,9,watch
0 days 00:00:08.279000,0.9293554677100001,9,watch
0 days 00:00:08.288000,0.9808674997100002,9,watch
0 days 00:00:08.320000,1.06428893631,9,watch
0 days 00:00:08.320000,1.14771037291,9,watch
0 days 00:00:08.359000,1.15523026631,9,watch
0 days 00:00:08.360000,1.1627501597099998,9,watch
0 days 00:00:08.404000,1.14197437471,9,watch
0 days 00:00:08.410000,1.12119858971,9,watch
0 days 00:00:08.466000,0.9935238827099999,9,watch
0 days 00:00:08.470000,0.8658491757100001,9,watch
0 days 00:00:08.495000,0.7093827857099998,9,watch
0 days 00:00:08.530000,0.5664984357099999,9,watch
0 days 00:00:08.536000,0.4189691257100001,9,watch
0 days 00:00:08.571000,0.32844261071000014,9,watch
0 days 00:00:08.572000,0.26470422571,9,watch
