timestamp,y_window,person,device
0 days 00:00:04.309000,0.063869156244,9,watch
0 days 00:00:04.316000,0.071391071544,9,watch
0 days 00:00:04.319000,0.065207192844,9,watch
0 days 00:00:04.320000,0.06119011154400001,9,watch
0 days 00:00:04.362000,0.019979876644,9,watch
0 days 00:00:04.366000,-0.023048123355999994,9,watch
0 days 00:00:04.408000,-0.007127118355999995,9,watch
0 days 00:00:04.412000,0.008504104243999997,9,watch
0 days 00:00:04.440000,0.008840709543999993,9,watch
0 days 00:00:04.444000,0.009408909844000002,9,watch
0 days 00:00:04.485000,0.006562956093999988,9,watch
0 days 00:00:04.488000,0.008842157843999991,9,watch
0 days 00:00:04.526000,0.012430716243999993,9,watch
0 days 00:00:04.528000,0.01588283724399999,9,watch
0 days 00:00:04.569000,0.013553453743999988,9,watch
0 days 00:00:04.570000,0.010340328843999998,9,watch
0 days 00:00:04.619000,0.004623625944000001,9,watch
0 days 00:00:04.643000,-0.002690337196000013,9,watch
0 days 00:00:04.653000,-0.006143593636000012,9,watch
0 days 00:00:04.655000,-0.010599128336000003,9,watch
0 days 00:00:04.696000,-0.015478147336000005,9,watch
0 days 00:00:04.698000,-0.017395014636000006,9,watch
0 days 00:00:04.734000,-0.01835147633600001,9,watch
0 days 00:00:04.735000,-0.02118885439600001,9,watch
0 days 00:00:04.786000,-0.027745625056000013,9,watch
0 days 00:00:04.790000,-0.034399359356000005,9,watch
0 days 00:00:04.858000,-0.051953589656000006,9,watch
0 days 00:00:04.895000,-0.07130880065600001,9,watch
0 days 00:00:04.912000,-0.09195497265600001,9,watch
0 days 00:00:04.920000,-0.102218060356,9,watch
0 days 00:00:04.926000,-0.112481148056,9,watch
0 days 00:00:04.949000,-0.10689211585599999,9,watch
0 days 00:00:04.951000,-0.10130308365599999,9,watch
0 days 00:00:04.992000,-0.09429067715599998,9,watch
0 days 00:00:04.993000,-0.087278270656,9,watch
0 days 00:00:05.043000,-0.082408306456,9,watch
0 days 00:00:05.046000,-0.07753834225600001,9,watch
0 days 00:00:05.078000,-0.072858025756,9,watch
0 days 00:00:05.120000,-0.06256165275600002,9,watch
0 days 00:00:05.121000,-0.05018615059600001,9,watch
0 days 00:00:05.198000,-0.052678786409000006,9,watch
0 days 00:00:05.264000,-0.05517142222200001,9,watch
0 days 00:00:05.282000,-0.05889738267200001,9,watch
0 days 00:00:05.287000,-0.062623343122,9,watch
0 days 00:00:05.292000,-0.046278364022000015,9,watch
0 days 00:00:05.292000,-0.02993338492200001,9,watch
0 days 00:00:05.294000,-0.03268212821700001,9,watch
0 days 00:00:05.295000,-0.03543087151200001,9,watch
0 days 00:00:05.331000,-0.044658808712000016,9,watch
0 days 00:00:05.332000,-0.053886745912000024,9,watch
0 days 00:00:05.378000,-0.05332702191200002,9,watch
