timestamp,x_window,person,device
0 days 00:00:02.180000,0.21492132619999998,6,watch
0 days 00:00:02.180000,0.26548650479999997,6,watch
0 days 00:00:02.221000,0.24800801429999997,6,watch
0 days 00:00:02.223000,0.23052952379999997,6,watch
0 days 00:00:02.268000,0.2487993468,6,watch
0 days 00:00:02.274000,0.26706916979999995,6,watch
0 days 00:00:02.309000,0.28214515079999997,6,watch
0 days 00:00:02.310000,0.2972211318,6,watch
0 days 00:00:02.347000,0.2964694478,6,watch
0 days 00:00:02.349000,0.29571776380000003,6,watch
0 days 00:00:02.391000,0.30020081280000005,6,watch
0 days 00:00:02.393000,0.3046838618,6,watch
0 days 00:00:02.432000,0.3212549699,6,watch
0 days 00:00:02.434000,0.3378260779999999,6,watch
0 days 00:00:02.475000,0.3510555499999999,6,watch
0 days 00:00:02.476000,0.36428502199999985,6,watch
0 days 00:00:02.521000,0.34870459149999994,6,watch
0 days 00:00:02.523000,0.333124161,6,watch
0 days 00:00:02.563000,0.33226836499999995,6,watch
0 days 00:00:02.563000,0.33141256899999993,6,watch
0 days 00:00:02.608000,0.309998811,6,watch
0 days 00:00:02.609000,0.288585053,6,watch
0 days 00:00:02.652000,0.32074595279999996,6,watch
0 days 00:00:02.653000,0.3529068526,6,watch
0 days 00:00:02.692000,0.40307302959999997,6,watch
0 days 00:00:02.694000,0.45323920659999994,6,watch
0 days 00:00:02.735000,0.44578065689999996,6,watch
0 days 00:00:02.735000,0.4383221071999999,6,watch
0 days 00:00:02.778000,0.42199824519999984,6,watch
0 days 00:00:02.779000,0.4056743831999999,6,watch
0 days 00:00:02.822000,0.41082835519999994,6,watch
0 days 00:00:02.826000,0.4159823272,6,watch
0 days 00:00:02.871000,0.42284785119999996,6,watch
0 days 00:00:02.877000,0.4416843838999999,6,watch
0 days 00:00:02.906000,0.4006548359,6,watch
0 days 00:00:02.909000,0.3596252879000001,6,watch
0 days 00:00:02.960000,0.38030687729999996,6,watch
0 days 00:00:02.961000,0.4009884667,6,watch
0 days 00:00:02.989000,0.4243347717000001,6,watch
0 days 00:00:03.011000,0.4476810767,6,watch
0 days 00:00:03.031000,0.44239710224999995,6,watch
0 days 00:00:03.032000,0.43711312779999995,6,watch
0 days 00:00:03.074000,0.44558105479999993,6,watch
0 days 00:00:03.074000,0.4540489817999999,6,watch
0 days 00:00:03.119000,0.4421823907999999,6,watch
0 days 00:00:03.121000,0.4303157997999999,6,watch
0 days 00:00:03.165000,0.4321904198,6,watch
0 days 00:00:03.182000,0.43406503979999994,6,watch
0 days 00:00:03.204000,0.4473263888,6,watch
0 days 00:00:03.206000,0.46058773779999995,6,watch
0 days 00:00:03.246000,0.5051853528,6,watch
0 days 00:00:03.249000,0.5497829677999999,6,watch
0 days 00:00:03.286000,0.5624993948,6,watch
0 days 00:00:03.286000,0.5752158218000001,6,watch
0 days 00:00:03.333000,0.5753585761,6,watch
0 days 00:00:03.334000,0.5755013304,6,watch
0 days 00:00:03.382000,0.5415527277999999,6,watch
0 days 00:00:03.384000,0.5076041251999999,6,watch
0 days 00:00:03.422000,0.4639533841999999,6,watch
0 days 00:00:03.426000,0.4203026431999999,6,watch
0 days 00:00:03.463000,0.36891363319999987,6,watch
0 days 00:00:03.464000,0.31752462319999986,6,watch
0 days 00:00:03.501000,0.2728866381999999,6,watch
0 days 00:00:03.503000,0.2282486532,6,watch
0 days 00:00:03.546000,0.18464108379999997,6,watch
0 days 00:00:03.549000,0.14103351439999998,6,watch
0 days 00:00:03.594000,0.10953661080000002,6,watch
0 days 00:00:03.603000,0.07803970719999999,6,watch
0 days 00:00:03.631000,0.056861874099999994,6,watch
0 days 00:00:03.639000,0.03824583699999999,6,watch
0 days 00:00:03.673000,0.046080399499999994,6,watch
0 days 00:00:03.676000,0.05391496199999998,6,watch
0 days 00:00:03.714000,0.018807867000000006,6,watch
0 days 00:00:03.715000,-0.01629922800000001,6,watch
0 days 00:00:03.765000,-0.007581777000000016,6,watch
0 days 00:00:03.766000,0.0011356739999999954,6,watch
0 days 00:00:03.852000,-0.05807463600000001,6,watch
0 days 00:00:03.854000,-0.153623098,6,watch
0 days 00:00:03.856000,-0.241202586,6,watch
0 days 00:00:03.890000,-0.21943007199999998,6,watch
0 days 00:00:03.895000,-0.20403264199999996,6,watch
0 days 00:00:03.929000,-0.21067140499999992,6,watch
0 days 00:00:03.931000,-0.19245480499999992,6,watch
0 days 00:00:03.972000,-0.24506531699999992,6,watch
0 days 00:00:03.974000,-0.29767582899999995,6,watch
0 days 00:00:04.018000,-0.2863294673999999,6,watch
0 days 00:00:04.025000,-0.27498310579999996,6,watch
0 days 00:00:04.062000,-0.20973601079999996,6,watch
0 days 00:00:04.065000,-0.1444889158,6,watch
0 days 00:00:04.106000,-0.1715935758,6,watch
0 days 00:00:04.107000,-0.1986982358,6,watch
0 days 00:00:04.153000,-0.13307587480000005,6,watch
0 days 00:00:04.162000,-0.06745351380000007,6,watch
0 days 00:00:04.190000,-0.027749240800000016,6,watch
0 days 00:00:04.195000,0.01195503219999992,6,watch
0 days 00:00:04.234000,0.032762836139999967,6,watch
0 days 00:00:04.241000,0.053570640079999926,6,watch
