timestamp,z_window,person,device
0 days 00:00:59.251000,0.023325511806000003,8,glass
0 days 00:00:59.465000,0.026234466805999997,8,glass
0 days 00:00:59.675000,0.02771288637599999,8,glass
0 days 00:00:59.852000,0.026545713025999992,8,glass
0 days 00:01:00.086000,0.01967136118599999,8,glass
0 days 00:01:00.251000,0.03591003383599999,8,glass
0 days 00:01:00.454000,0.03022679753599999,8,glass
0 days 00:01:00.683000,0.019454385528,8,glass
0 days 00:01:00.882000,0.019461867398,8,glass
0 days 00:01:01.077000,0.026209027418000002,8,glass
0 days 00:01:01.249000,0.019470846057999997,8,glass
0 days 00:01:01.480000,0.014594156958000004,8,glass
0 days 00:01:01.675000,0.019047372058,8,glass
0 days 00:01:01.848000,0.015260044208000005,8,glass
0 days 00:01:02.073000,0.012520179708000002,8,glass
0 days 00:01:02.267000,0.020573675908000008,8,glass
0 days 00:01:02.462000,0.018475756737999997,8,glass
0 days 00:01:02.656000,0.009344869838000003,8,glass
0 days 00:01:02.851000,0.022807765137999994,8,glass
0 days 00:01:03.045000,0.023692123417999995,8,glass
0 days 00:01:03.244000,0.012551603717999994,8,glass
0 days 00:01:03.453000,0.02380135811799999,8,glass
0 days 00:01:03.647000,0.018332103157999994,8,glass
0 days 00:01:03.843000,0.013605051157999992,8,glass
0 days 00:01:04.043000,0.017006313657999997,8,glass
0 days 00:01:04.250000,0.008277952107999993,8,glass
0 days 00:01:04.444000,0.0041195231379999924,8,glass
0 days 00:01:04.656000,0.0013811549379999929,8,glass
0 days 00:01:04.851000,0.005696703777999994,8,glass
0 days 00:01:05.046000,0.008484452377999992,8,glass
0 days 00:01:05.240000,0.006515221487999987,8,glass
0 days 00:01:05.441000,0.01020977388799999,8,glass
0 days 00:01:05.666000,0.004147954587999989,8,glass
0 days 00:01:05.869000,-0.0022415714120000096,8,glass
0 days 00:01:06.042000,0.008855553587999993,8,glass
0 days 00:01:06.254000,0.008150760487999995,8,glass
0 days 00:01:06.454000,0.0036376902879999935,8,glass
0 days 00:01:06.667000,0.005116109787999991,8,glass
0 days 00:01:06.842000,0.006174047693999996,8,glass
0 days 00:01:07.039000,-0.0017073652460000055,8,glass
0 days 00:01:07.250000,0.004798878753999993,8,glass
0 days 00:01:07.463000,-0.0015352812460000093,8,glass
0 days 00:01:07.640000,-0.0076988543460000105,8,glass
0 days 00:01:07.838000,-0.005695206946000011,8,glass
0 days 00:01:08.048000,-0.005373486146000013,8,glass
0 days 00:01:08.260000,-0.013277344546000013,8,glass
0 days 00:01:08.472000,-0.0016056115060000108,8,glass
0 days 00:01:08.637000,-0.009572317536000009,8,glass
0 days 00:01:08.844000,-0.02005592783600001,8,glass
0 days 00:01:09.056000,-0.012391489636000008,8,glass
0 days 00:01:09.269000,-0.014537293636000008,8,glass
0 days 00:01:09.436000,-0.014496891036000001,8,glass
0 days 00:01:09.641000,0.0009337386639999978,8,glass
0 days 00:01:09.853000,-0.0031932666760000022,8,glass
0 days 00:01:10.065000,-0.024350528676000006,8,glass
0 days 00:01:10.260000,-0.031212909456000002,8,glass
0 days 00:01:10.437000,-0.04427327955600001,8,glass
0 days 00:01:10.634000,-0.053051021556,8,glass
0 days 00:01:10.845000,-0.04949114291599999,8,glass
0 days 00:01:11.057000,-0.047125372616,8,glass
0 days 00:01:11.272000,-0.043941084316,8,glass
0 days 00:01:11.446000,-0.03933673531600001,8,glass
0 days 00:01:11.658000,-0.034213144316,8,glass
0 days 00:01:11.833000,-0.032713775816000004,8,glass
0 days 00:01:12.032000,-0.026738745815999988,8,glass
0 days 00:01:12.243000,-0.0045489848160000035,8,glass
0 days 00:01:12.454000,0.005187934123999995,8,glass
0 days 00:01:12.631000,0.0004653711240000002,8,glass
0 days 00:01:12.845000,0.00022146212400000253,8,glass
0 days 00:01:13.057000,-0.009997290175999995,8,glass
0 days 00:01:13.232000,-0.019476833075999997,8,glass
0 days 00:01:13.430000,-0.010844239376,8,glass
0 days 00:01:13.641000,-0.022741925676000002,8,glass
0 days 00:01:13.853000,-0.03675847997600001,8,glass
0 days 00:01:14.031000,-0.021465516376,8,glass
0 days 00:01:14.229000,-0.017060185266,8,glass
0 days 00:01:14.438000,-0.034614172966,8,glass
0 days 00:01:14.650000,-0.038878845166,8,glass
0 days 00:01:14.862000,-0.040554786166,8,glass
0 days 00:01:15.027000,-0.049687169166,8,glass
0 days 00:01:15.255000,-0.05823746196600001,8,glass
0 days 00:01:15.428000,-0.061665659166,8,glass
0 days 00:01:15.626000,-0.07427262746600001,8,glass
0 days 00:01:15.836000,-0.06742521076600001,8,glass
0 days 00:01:16.048000,-0.07081749530000003,8,glass
0 days 00:01:16.284000,-0.08287978299999998,8,glass
0 days 00:01:16.437000,-0.07411101900000001,8,glass
0 days 00:01:16.650000,-0.08286032969999998,8,glass
0 days 00:01:16.826000,-0.08057386700000002,8,glass
0 days 00:01:17.025000,-0.07814075950000002,8,glass
0 days 00:01:17.234000,-0.07947702330000002,8,glass
0 days 00:01:17.446000,-0.06890811910000001,8,glass
0 days 00:01:17.658000,-0.07602488370000002,8,glass
0 days 00:01:17.823000,-0.0822782392,8,glass
0 days 00:01:18.031000,-0.07597849613999999,8,glass
0 days 00:01:18.243000,-0.08856900444,8,glass
0 days 00:01:18.455000,-0.08457368044000001,8,glass
0 days 00:01:18.624000,-0.07890840063999999,8,glass
0 days 00:01:18.826000,-0.08737190394000001,8,glass
0 days 00:01:19.039000,-0.07702296734000001,8,glass
0 days 00:01:19.251000,-0.06532729204000003,8,glass
0 days 00:01:19.428000,-0.07264756384000001,8,glass
