timestamp,x_window,person,device
0 days 00:00:02.112000,-0.17699586657999994,3,watch
0 days 00:00:02.153000,-0.15672699857999994,3,watch
0 days 00:00:02.155000,-0.14882418088,3,watch
0 days 00:00:02.196000,-0.141386159847,3,watch
0 days 00:00:02.198000,-0.133948138814,3,watch
0 days 00:00:02.243000,-0.137649766614,3,watch
0 days 00:00:02.244000,-0.141351394414,3,watch
0 days 00:00:02.285000,-0.16585922471399997,3,watch
0 days 00:00:02.286000,-0.19036705501399992,3,watch
0 days 00:00:02.344000,-0.22066079401399996,3,watch
0 days 00:00:02.344000,-0.25095453301399995,3,watch
0 days 00:00:02.404000,-0.27649113171399997,3,watch
0 days 00:00:02.409000,-0.302027730414,3,watch
0 days 00:00:02.427000,-0.337749222884,3,watch
0 days 00:00:02.454000,-0.372879065793,3,watch
0 days 00:00:02.456000,-0.41438561870199997,3,watch
0 days 00:00:02.497000,-0.4593703577019999,3,watch
0 days 00:00:02.498000,-0.48031435370199993,3,watch
0 days 00:00:02.539000,-0.4913396691019999,3,watch
0 days 00:00:02.541000,-0.4937217955019999,3,watch
0 days 00:00:02.585000,-0.505714903202,3,watch
0 days 00:00:02.586000,-0.495327820902,3,watch
0 days 00:00:02.627000,-0.476452518902,3,watch
0 days 00:00:02.628000,-0.45952355690200003,3,watch
0 days 00:00:02.673000,-0.456587355902,3,watch
0 days 00:00:02.675000,-0.45851497490199994,3,watch
0 days 00:00:02.716000,-0.4534802821019999,3,watch
0 days 00:00:02.718000,-0.43348223630199995,3,watch
0 days 00:00:02.756000,-0.41434493790199994,3,watch
0 days 00:00:02.758000,-0.40138252150199993,3,watch
0 days 00:00:02.808000,-0.3836669310019999,3,watch
0 days 00:00:02.810000,-0.359373717502,3,watch
0 days 00:00:02.867000,-0.33999411350199993,3,watch
0 days 00:00:02.892000,-0.302166549502,3,watch
0 days 00:00:02.908000,-0.267783851802,3,watch
0 days 00:00:02.914000,-0.258412931102,3,watch
0 days 00:00:02.924000,-0.24336958940200001,3,watch
0 days 00:00:02.928000,-0.22491817670199998,3,watch
0 days 00:00:02.967000,-0.209849980702,3,watch
0 days 00:00:02.970000,-0.19432702070199995,3,watch
0 days 00:00:03.012000,-0.17825005850199996,3,watch
0 days 00:00:03.012000,-0.168472139302,3,watch
0 days 00:00:03.049000,-0.166375069302,3,watch
0 days 00:00:03.050000,-0.15779074830200007,3,watch
