timestamp,x_window,person,device
0 days 00:00:02.108000,0.08955580582800002,7,watch
0 days 00:00:02.110000,0.09496210094800002,7,watch
0 days 00:00:02.152000,0.09655962324800002,7,watch
0 days 00:00:02.155000,0.09836239414800003,7,watch
0 days 00:00:02.193000,0.09977298554800004,7,watch
0 days 00:00:02.194000,0.09769052594800004,7,watch
0 days 00:00:02.248000,0.09511434674800004,7,watch
0 days 00:00:02.250000,0.09372150244800002,7,watch
0 days 00:00:02.290000,0.08845135454800004,7,watch
0 days 00:00:02.292000,0.076122111148,7,watch
0 days 00:00:02.324000,0.06091478654800002,7,watch
0 days 00:00:02.365000,0.047530114248000015,7,watch
0 days 00:00:02.368000,0.03414544194800001,7,watch
0 days 00:00:02.406000,0.022258870048000024,7,watch
0 days 00:00:02.409000,0.01037229814800002,7,watch
0 days 00:00:02.450000,-0.003252955661999984,7,watch
0 days 00:00:02.450000,-0.016878209471999993,7,watch
0 days 00:00:02.509000,-0.00880864595199999,7,watch
0 days 00:00:02.512000,-0.0007390824319999912,7,watch
0 days 00:00:02.534000,-0.01685923203199999,7,watch
0 days 00:00:02.584000,-0.037323060532000005,7,watch
0 days 00:00:02.590000,-0.047572719032000006,7,watch
0 days 00:00:02.628000,-0.056340694321,7,watch
0 days 00:00:02.631000,-0.06623635660999999,7,watch
0 days 00:00:02.664000,-0.07948537560999999,7,watch
0 days 00:00:02.671000,-0.09922223161,7,watch
0 days 00:00:02.707000,-0.11850477561000002,7,watch
0 days 00:00:02.708000,-0.13130850891,7,watch
0 days 00:00:02.747000,-0.14706527721,7,watch
0 days 00:00:02.748000,-0.13915316121000004,7,watch
0 days 00:00:02.791000,-0.11801475871000001,7,watch
0 days 00:00:02.793000,-0.09732996121,7,watch
0 days 00:00:02.840000,-0.044700615209999996,7,watch
0 days 00:00:02.848000,-0.004281533109999991,7,watch
0 days 00:00:02.882000,-0.00271478088,7,watch
0 days 00:00:02.886000,0.0034942622499999987,7,watch
0 days 00:00:02.921000,0.0011309606499999869,7,watch
0 days 00:00:02.925000,-0.012325616350000002,7,watch
0 days 00:00:02.962000,-0.07240715575000002,7,watch
0 days 00:00:02.963000,-0.11106656275,7,watch
0 days 00:00:03.012000,-0.07707937275000001,7,watch
0 days 00:00:03.015000,-0.03663923075000001,7,watch
0 days 00:00:03.080000,0.005483483249999994,7,watch
0 days 00:00:03.084000,0.03473235925,7,watch
0 days 00:00:03.102000,0.038647466249999984,7,watch
0 days 00:00:03.139000,0.03258955229999998,7,watch
0 days 00:00:03.147000,0.02653163835,7,watch
0 days 00:00:03.174000,0.029130941449999996,7,watch
0 days 00:00:03.176000,0.031730244549999995,7,watch
0 days 00:00:03.218000,0.0037801825499999865,7,watch
0 days 00:00:03.219000,-0.02416987944999999,7,watch
0 days 00:00:03.325000,-0.039970388650000015,7,watch
0 days 00:00:03.377000,-0.05030484434999998,7,watch
0 days 00:00:03.412000,-0.049022765049999986,7,watch
0 days 00:00:03.412000,-0.053206739249999975,7,watch
0 days 00:00:03.417000,-0.05740291514999999,7,watch
0 days 00:00:03.428000,-0.06159909104999997,7,watch
0 days 00:00:03.438000,-0.06953231783399999,7,watch
0 days 00:00:03.442000,-0.07746554461799997,7,watch
0 days 00:00:03.453000,-0.10981493311799996,7,watch
0 days 00:00:03.487000,-0.14334517271799999,7,watch
0 days 00:00:03.495000,-0.150096947818,7,watch
0 days 00:00:03.519000,-0.16464643631799997,7,watch
0 days 00:00:03.528000,-0.17843580941799997,7,watch
0 days 00:00:03.561000,-0.195980522518,7,watch
0 days 00:00:03.566000,-0.21201381326799995,7,watch
0 days 00:00:03.606000,-0.22100405201799997,7,watch
0 days 00:00:03.611000,-0.220936562718,7,watch
0 days 00:00:03.646000,-0.219854196018,7,watch
0 days 00:00:03.649000,-0.21304122761799998,7,watch
0 days 00:00:03.685000,-0.17850241461799998,7,watch
0 days 00:00:03.688000,-0.15146466931799998,7,watch
0 days 00:00:03.727000,-0.14648725771799997,7,watch
0 days 00:00:03.729000,-0.14708403011799995,7,watch
0 days 00:00:03.770000,-0.153734010118,7,watch
0 days 00:00:03.771000,-0.160383990118,7,watch
0 days 00:00:03.826000,-0.19231272711800002,7,watch
0 days 00:00:03.838000,-0.22424146411800003,7,watch
0 days 00:00:03.892000,-0.2825562174180001,7,watch
0 days 00:00:03.972000,-0.458633920718,7,watch
0 days 00:00:03.976000,-0.6273115927180001,7,watch
0 days 00:00:03.981000,-0.6782263147180001,7,watch
0 days 00:00:03.989000,-0.6345304937180001,7,watch
0 days 00:00:03.996000,-0.670729253718,7,watch
0 days 00:00:04.001000,-0.635277301718,7,watch
0 days 00:00:04.031000,-0.606054077718,7,watch
0 days 00:00:04.038000,-0.5706513832179999,7,watch
0 days 00:00:04.082000,-0.537308119718,7,watch
0 days 00:00:04.118000,-0.5460498264179998,7,watch
0 days 00:00:04.141000,-0.519906851118,7,watch
0 days 00:00:04.159000,-0.5649899772179999,7,watch
0 days 00:00:04.164000,-0.610073103318,7,watch
0 days 00:00:04.180000,-0.6158993161780001,7,watch
0 days 00:00:04.194000,-0.633079646038,7,watch
0 days 00:00:04.196000,-0.649645922888,7,watch
0 days 00:00:04.237000,-0.6203797957380001,7,watch
0 days 00:00:04.238000,-0.5953628640380001,7,watch
0 days 00:00:04.280000,-0.5966095404380002,7,watch
0 days 00:00:04.281000,-0.5950036190180001,7,watch
0 days 00:00:04.323000,-0.581653503498,7,watch
0 days 00:00:04.325000,-0.5729707200980001,7,watch
0 days 00:00:04.368000,-0.541819579698,7,watch
0 days 00:00:04.369000,-0.5090503609979999,7,watch
0 days 00:00:04.408000,-0.48540480129799995,7,watch
0 days 00:00:04.410000,-0.46136706209799994,7,watch
0 days 00:00:04.460000,-0.41178415989799994,7,watch
0 days 00:00:04.464000,-0.361707538098,7,watch
0 days 00:00:04.498000,-0.30606619829799997,7,watch
0 days 00:00:04.508000,-0.24654755489800004,7,watch
0 days 00:00:04.540000,-0.227242114498,7,watch
0 days 00:00:04.546000,-0.205058592898,7,watch
0 days 00:00:04.581000,-0.18372354859799997,7,watch
0 days 00:00:04.584000,-0.162388504298,7,watch
0 days 00:00:04.626000,-0.211080669398,7,watch
0 days 00:00:04.630000,-0.259772834498,7,watch
0 days 00:00:04.668000,-0.30091877768800007,7,watch
0 days 00:00:04.671000,-0.342064720878,7,watch
0 days 00:00:04.707000,-0.33756692639800007,7,watch
0 days 00:00:04.708000,-0.3330691319180001,7,watch
0 days 00:00:04.750000,-0.33600174361800006,7,watch
0 days 00:00:04.751000,-0.3345906764180001,7,watch
0 days 00:00:04.816000,-0.3153825919180001,7,watch
0 days 00:00:04.819000,-0.29765619062900006,7,watch
0 days 00:00:04.867000,-0.3111832393400001,7,watch
0 days 00:00:04.892000,-0.3213569313400001,7,watch
0 days 00:00:04.948000,-0.32146733284,7,watch
0 days 00:00:04.955000,-0.32203204634000004,7,watch
0 days 00:00:04.967000,-0.30698624034,7,watch
0 days 00:00:04.979000,-0.30461866364,7,watch
0 days 00:00:04.979000,-0.30225108694,7,watch
0 days 00:00:05.015000,-0.31050836874000004,7,watch
0 days 00:00:05.016000,-0.31876565054000006,7,watch
0 days 00:00:05.062000,-0.3916903875399999,7,watch
0 days 00:00:05.096000,-0.42203882154,7,watch
0 days 00:00:05.099000,-0.41353492566999994,7,watch
0 days 00:00:05.137000,-0.4131715388,7,watch
0 days 00:00:05.140000,-0.4042358072,7,watch
0 days 00:00:05.177000,-0.3771951446,7,watch
0 days 00:00:05.178000,-0.30352951959999996,7,watch
0 days 00:00:05.223000,-0.23537255860000003,7,watch
0 days 00:00:05.224000,-0.23986219460000002,7,watch
0 days 00:00:05.268000,-0.24155358860000004,7,watch
0 days 00:00:05.287000,-0.24492755460000004,7,watch
0 days 00:00:05.310000,-0.24999990260000002,7,watch
0 days 00:00:05.317000,-0.22973848159999996,7,watch
0 days 00:00:05.349000,-0.21507674324999995,7,watch
0 days 00:00:05.357000,-0.20041500489999997,7,watch
0 days 00:00:05.393000,-0.2093543132,7,watch
0 days 00:00:05.397000,-0.21829362150000006,7,watch
0 days 00:00:05.434000,-0.215292221,7,watch
0 days 00:00:05.437000,-0.21229082050000003,7,watch
0 days 00:00:05.476000,-0.21054451049999995,7,watch
0 days 00:00:05.480000,-0.21426425399999996,7,watch
0 days 00:00:05.515000,-0.19512180029999993,7,watch
0 days 00:00:05.515000,-0.17051329309999996,7,watch
0 days 00:00:05.562000,-0.16875481601999998,7,watch
0 days 00:00:05.562000,-0.16699633893999993,7,watch
0 days 00:00:05.609000,-0.16038078964,7,watch
0 days 00:00:05.619000,-0.15376524034000003,7,watch
0 days 00:00:05.645000,-0.14587141084,7,watch
0 days 00:00:05.648000,-0.13679673024,7,watch
0 days 00:00:05.690000,-0.14661473563999997,7,watch
0 days 00:00:05.693000,-0.14863502764,7,watch
0 days 00:00:05.728000,-0.14289769964,7,watch
0 days 00:00:05.730000,-0.13340503163999998,7,watch
0 days 00:00:05.775000,-0.12328675923999999,7,watch
0 days 00:00:05.778000,-0.12021153883999998,7,watch
0 days 00:00:05.876000,-0.11181995961,7,watch
0 days 00:00:05.909000,-0.10444325777999999,7,watch
0 days 00:00:05.912000,-0.09682830426000001,7,watch
0 days 00:00:05.918000,-0.11693919534000001,7,watch
0 days 00:00:05.932000,-0.14575124734,7,watch
0 days 00:00:05.943000,-0.17348195164000002,7,watch
0 days 00:00:05.943000,-0.20121265594000004,7,watch
0 days 00:00:05.944000,-0.19475266494000004,7,watch
0 days 00:00:05.987000,-0.14812203393999998,7,watch
0 days 00:00:05.990000,-0.07370297794000003,7,watch
0 days 00:00:06.028000,0.006880962059999978,7,watch
0 days 00:00:06.030000,0.10365523205999999,7,watch
0 days 00:00:06.075000,0.27990799066000005,7,watch
0 days 00:00:06.079000,0.45616074926000005,7,watch
0 days 00:00:06.116000,0.5120272704600001,7,watch
0 days 00:00:06.119000,0.47199853766000005,7,watch
0 days 00:00:06.154000,0.5146434762200001,7,watch
0 days 00:00:06.156000,0.47739383378,7,watch
0 days 00:00:06.210000,0.44307958027999994,7,watch
0 days 00:00:06.212000,0.4087653267799999,7,watch
0 days 00:00:06.254000,0.37404982907999995,7,watch
0 days 00:00:06.290000,0.38101790302,7,watch
0 days 00:00:06.294000,0.3531012949599999,7,watch
0 days 00:00:06.328000,0.40947345296000004,7,watch
0 days 00:00:06.332000,0.46584561095999993,7,watch
0 days 00:00:06.367000,0.48209855136,7,watch
0 days 00:00:06.368000,0.50970560876,7,watch
0 days 00:00:06.418000,0.53436075076,7,watch
0 days 00:00:06.424000,0.51318348876,7,watch
0 days 00:00:06.460000,0.48683681265999995,7,watch
0 days 00:00:06.464000,0.4867537446599999,7,watch
0 days 00:00:06.496000,0.48176773506,7,watch
0 days 00:00:06.499000,0.4650375313599999,7,watch
0 days 00:00:06.538000,0.44759522615999997,7,watch
0 days 00:00:06.541000,0.40768456395999997,7,watch
0 days 00:00:06.579000,0.36829794936,7,watch
0 days 00:00:06.579000,0.33803499375999996,7,watch
0 days 00:00:06.630000,0.31176567456,7,watch
0 days 00:00:06.634000,0.2599511923599999,7,watch
0 days 00:00:06.670000,0.20972786265999993,7,watch
0 days 00:00:06.712000,0.15098684055999995,7,watch
0 days 00:00:06.721000,0.09224581845999992,7,watch
0 days 00:00:06.754000,0.0725044070599999,7,watch
0 days 00:00:06.758000,0.052762995659999916,7,watch
0 days 00:00:06.793000,0.036940038089999946,7,watch
0 days 00:00:06.796000,0.021117080519999946,7,watch
0 days 00:00:06.838000,0.07325284381999993,7,watch
0 days 00:00:06.840000,0.12538860712,7,watch
0 days 00:00:06.888000,0.16873439861999995,7,watch
0 days 00:00:06.892000,0.21208019012,7,watch
0 days 00:00:06.924000,0.21136906322,7,watch
0 days 00:00:06.967000,0.21405313192,7,watch
0 days 00:00:06.971000,0.22158860621999998,7,watch
0 days 00:00:07.007000,0.22424923002000002,7,watch
0 days 00:00:07.007000,0.20911283652,7,watch
0 days 00:00:07.057000,0.19210843881999998,7,watch
0 days 00:00:07.059000,0.20635749112000001,7,watch
0 days 00:00:07.099000,0.22162954271999996,7,watch
0 days 00:00:07.105000,0.22683830381999998,7,watch
0 days 00:00:07.139000,0.23879976131999997,7,watch
0 days 00:00:07.146000,0.23515069932000002,7,watch
0 days 00:00:07.180000,0.24872821861999994,7,watch
0 days 00:00:07.185000,0.26230573791999995,7,watch
0 days 00:00:07.220000,0.26619572361999994,7,watch
0 days 00:00:07.224000,0.27008570932,7,watch
0 days 00:00:07.259000,0.30273907157,7,watch
0 days 00:00:07.265000,0.2928161308200001,7,watch
0 days 00:00:07.302000,0.28290389352000006,7,watch
0 days 00:00:07.305000,0.28113216522,7,watch
0 days 00:00:07.343000,0.28011729012,7,watch
0 days 00:00:07.344000,0.26099748401999995,7,watch
0 days 00:00:07.389000,0.23887795962,7,watch
0 days 00:00:07.391000,0.22226709922,7,watch
0 days 00:00:07.439000,0.20620667462,7,watch
0 days 00:00:07.448000,0.18734800802,7,watch
0 days 00:00:07.476000,0.16817567442,7,watch
0 days 00:00:07.480000,0.15070172281999997,7,watch
0 days 00:00:07.517000,0.13750093021999998,7,watch
0 days 00:00:07.520000,0.12395302162,7,watch
0 days 00:00:07.557000,0.11316628961999997,7,watch
0 days 00:00:07.557000,0.12400801362000002,7,watch
0 days 00:00:07.606000,0.13240465802,7,watch
0 days 00:00:07.611000,0.14307495392000003,7,watch
0 days 00:00:07.671000,0.15193342433999998,7,watch
0 days 00:00:07.676000,0.15054216446000004,7,watch
0 days 00:00:07.694000,0.14868430166,7,watch
0 days 00:00:07.729000,0.12289006885999999,7,watch
0 days 00:00:07.732000,0.09709583606,7,watch
0 days 00:00:07.770000,0.09521734177999999,7,watch
0 days 00:00:07.770000,0.09333884749999997,7,watch
0 days 00:00:07.811000,0.09237712829999997,7,watch
0 days 00:00:07.811000,0.09141540909999998,7,watch
0 days 00:00:07.859000,0.08393456160000001,7,watch
0 days 00:00:07.869000,0.07645371409999999,7,watch
0 days 00:00:08.015000,0.08879706190000002,7,watch
0 days 00:00:08.054000,0.10114040970000003,7,watch
0 days 00:00:08.109000,0.10636691870000003,7,watch
0 days 00:00:08.116000,0.11159342770000003,7,watch
0 days 00:00:08.136000,0.11517141500000003,7,watch
0 days 00:00:08.137000,0.11813900390000001,7,watch
0 days 00:00:08.144000,0.11579023397,7,watch
0 days 00:00:08.145000,0.11405186244,7,watch
0 days 00:00:08.176000,0.11179839382000001,7,watch
0 days 00:00:08.178000,0.11031869150000002,7,watch
0 days 00:00:08.180000,0.1167663838,7,watch
0 days 00:00:08.182000,0.14496682840000003,7,watch
0 days 00:00:08.189000,0.1764410516,7,watch
0 days 00:00:08.205000,0.18882999960000002,7,watch
0 days 00:00:08.211000,0.16104830760000002,7,watch
0 days 00:00:08.266000,0.1348646986,7,watch
0 days 00:00:08.322000,0.10251620559999998,7,watch
0 days 00:00:08.329000,0.0726924846,7,watch
0 days 00:00:08.329000,0.081153225,7,watch
0 days 00:00:08.330000,0.089278709,7,watch
0 days 00:00:08.332000,0.10002748040000001,7,watch
0 days 00:00:08.365000,0.1059198662,7,watch
0 days 00:00:08.366000,0.10903316164,7,watch
0 days 00:00:08.410000,0.10543750638,7,watch
0 days 00:00:08.412000,0.10513519018,7,watch
0 days 00:00:08.456000,0.09932646368,7,watch
0 days 00:00:08.461000,0.09597841238,7,watch
0 days 00:00:08.499000,0.08108074143999999,7,watch
0 days 00:00:08.502000,0.06618307050000002,7,watch
0 days 00:00:08.540000,0.04148462150000002,7,watch
0 days 00:00:08.540000,0.01678617250000001,7,watch
0 days 00:00:08.578000,-0.0007300808999999908,7,watch
0 days 00:00:08.579000,-0.01824633429999999,7,watch
0 days 00:00:08.626000,-0.0223041731,7,watch
0 days 00:00:08.628000,-0.026362011899999996,7,watch
0 days 00:00:08.687000,-0.0205700415,7,watch
0 days 00:00:08.757000,-0.014778071100000005,7,watch
0 days 00:00:08.758000,-0.003060391400000001,7,watch
0 days 00:00:08.760000,0.009611370300000003,7,watch
0 days 00:00:08.763000,0.022041151499999998,7,watch
0 days 00:00:08.777000,0.03542501470000001,7,watch
0 days 00:00:08.792000,0.044960654600000004,7,watch
0 days 00:00:08.793000,0.0544962945,7,watch
0 days 00:00:08.838000,0.05738334269999999,7,watch
0 days 00:00:08.841000,0.060270390900000005,7,watch
0 days 00:00:08.884000,0.061575453100000024,7,watch
0 days 00:00:08.886000,0.06583348970000001,7,watch
0 days 00:00:08.925000,0.06937096760000001,7,watch
0 days 00:00:08.928000,0.07412203780000003,7,watch
0 days 00:00:08.964000,0.07967502650000001,7,watch
0 days 00:00:08.967000,0.08355105937,7,watch
0 days 00:00:09.006000,0.08681151714,7,watch
0 days 00:00:09.009000,0.08889654804,7,watch
0 days 00:00:09.057000,0.09084644073999999,7,watch
0 days 00:00:09.059000,0.09163652123999999,7,watch
0 days 00:00:09.099000,0.09160295154,7,watch
0 days 00:00:09.105000,0.08963897994,7,watch
0 days 00:00:09.138000,0.08296542184,7,watch
0 days 00:00:09.142000,0.07629186374,7,watch
0 days 00:00:09.181000,0.07313250500999999,7,watch
0 days 00:00:09.184000,0.06997314628,7,watch
0 days 00:00:09.226000,0.06796357928,7,watch
0 days 00:00:09.231000,0.06595401228,7,watch
0 days 00:00:09.266000,0.06277223998,7,watch
0 days 00:00:09.270000,0.05959046768,7,watch
0 days 00:00:09.308000,0.04807062218,7,watch
0 days 00:00:09.311000,0.03655077668000001,7,watch
0 days 00:00:09.347000,0.023982200980000003,7,watch
0 days 00:00:09.348000,0.011413625280000006,7,watch
0 days 00:00:09.392000,0.00795628628,7,watch
0 days 00:00:09.392000,0.004498947280000002,7,watch
0 days 00:00:09.439000,0.005495198198,7,watch
0 days 00:00:09.448000,0.006491449115999998,7,watch
0 days 00:00:09.481000,0.009455379215999997,7,watch
0 days 00:00:09.484000,0.012419309315999999,7,watch
0 days 00:00:09.520000,0.015555652016,7,watch
0 days 00:00:09.521000,0.018691994715999995,7,watch
0 days 00:00:09.562000,0.024544981916,7,watch
0 days 00:00:09.564000,0.030397969116,7,watch
0 days 00:00:09.615000,0.035421184816000005,7,watch
0 days 00:00:09.625000,0.040444400516000005,7,watch
0 days 00:00:09.656000,0.043996959196,7,watch
0 days 00:00:09.660000,0.047549517875999994,7,watch
0 days 00:00:09.698000,0.04642666427600001,7,watch
0 days 00:00:09.701000,0.04530381067600001,7,watch
0 days 00:00:09.782000,0.039769285276,7,watch
0 days 00:00:09.785000,0.034381497676,7,watch
0 days 00:00:09.787000,0.031438789675999994,7,watch
0 days 00:00:09.818000,0.028880448075999997,7,watch
0 days 00:00:09.822000,0.028133931955999992,7,watch
0 days 00:00:09.865000,0.026552343536,7,watch
0 days 00:00:09.870000,0.025437358036,7,watch
0 days 00:00:09.906000,0.026542355935999996,7,watch
0 days 00:00:09.910000,0.027647353835999998,7,watch
0 days 00:00:09.947000,0.028743920436,7,watch
0 days 00:00:09.951000,0.029840487036,7,watch
0 days 00:00:09.987000,0.030990969536000005,7,watch
0 days 00:00:09.988000,0.032141452036,7,watch
0 days 00:00:10.038000,0.034534494235999996,7,watch
0 days 00:00:10.041000,0.036927536436,7,watch
0 days 00:00:10.089000,0.037452281186,7,watch
0 days 00:00:10.101000,0.03797702593599998,7,watch
0 days 00:00:10.121000,0.03737821803599999,7,watch
0 days 00:00:10.175000,0.037668703256000004,7,watch
0 days 00:00:10.181000,0.038982105775999996,7,watch
0 days 00:00:10.201000,0.04116288217600001,7,watch
