timestamp,y_window,person,device
0 days 00:00:04.324000,0.43502679319999993,6,watch
0 days 00:00:04.327000,0.4485780021999999,6,watch
0 days 00:00:04.361000,0.4480397411999999,6,watch
0 days 00:00:04.404000,0.4206640881999999,6,watch
0 days 00:00:04.426000,0.3932884352,6,watch
0 days 00:00:04.447000,0.3882755741999999,6,watch
0 days 00:00:04.455000,0.38326271319999994,6,watch
0 days 00:00:04.486000,0.3675687471,6,watch
0 days 00:00:04.487000,0.3518747809999999,6,watch
0 days 00:00:04.533000,0.35323648769999993,6,watch
0 days 00:00:04.537000,0.3545981943999999,6,watch
0 days 00:00:04.585000,0.35304402619999997,6,watch
0 days 00:00:04.605000,0.35148985799999993,6,watch
0 days 00:00:04.622000,0.36281504699999995,6,watch
0 days 00:00:04.629000,0.3741402359999999,6,watch
0 days 00:00:04.656000,0.3554828293999999,6,watch
0 days 00:00:04.661000,0.33682542279999994,6,watch
0 days 00:00:04.697000,0.3288283548999999,6,watch
0 days 00:00:04.698000,0.32083128699999997,6,watch
0 days 00:00:04.739000,0.3041588436,6,watch
0 days 00:00:04.741000,0.2874864002000001,6,watch
0 days 00:00:04.782000,0.29697559560000003,6,watch
0 days 00:00:04.783000,0.306464791,6,watch
0 days 00:00:04.829000,0.2981315397,6,watch
0 days 00:00:04.831000,0.28979828840000005,6,watch
0 days 00:00:04.873000,0.25667960710000004,6,watch
0 days 00:00:04.875000,0.22356092580000003,6,watch
0 days 00:00:04.915000,0.23176382880000002,6,watch
0 days 00:00:04.918000,0.23996673180000003,6,watch
0 days 00:00:04.961000,0.2166343885,6,watch
0 days 00:00:04.964000,0.19330204519999994,6,watch
0 days 00:00:05.012000,0.162056368,6,watch
0 days 00:00:05.013000,0.13081069080000002,6,watch
0 days 00:00:05.064000,0.0854783338,6,watch
0 days 00:00:05.072000,0.04014597680000001,6,watch
0 days 00:00:05.165000,-0.016328310199999998,6,watch
0 days 00:00:05.183000,-0.0730133502,6,watch
0 days 00:00:05.184000,-0.10077557720000002,6,watch
0 days 00:00:05.184000,-0.14191371120000001,6,watch
0 days 00:00:05.186000,-0.17701453820000002,6,watch
0 days 00:00:05.187000,-0.1989502112,6,watch
0 days 00:00:05.213000,-0.1889338652,6,watch
0 days 00:00:05.214000,-0.1789175192,6,watch
0 days 00:00:05.262000,-0.16191590919999999,6,watch
0 days 00:00:05.264000,-0.14491429919999999,6,watch
0 days 00:00:05.307000,-0.15642889159999998,6,watch
0 days 00:00:05.311000,-0.167943484,6,watch
0 days 00:00:05.340000,-0.18480556200000003,6,watch
0 days 00:00:05.381000,-0.17554024400000004,6,watch
0 days 00:00:05.381000,-0.147844359,6,watch
0 days 00:00:05.429000,-0.14632222800000005,6,watch
0 days 00:00:05.433000,-0.13405788560000004,6,watch
0 days 00:00:05.471000,-0.13227487220000003,6,watch
0 days 00:00:05.472000,-0.10926674520000006,6,watch
0 days 00:00:05.512000,-0.08949838320000002,6,watch
0 days 00:00:05.515000,-0.0798976722,6,watch
0 days 00:00:05.555000,-0.07268798520000001,6,watch
0 days 00:00:05.556000,-0.0770825832,6,watch
0 days 00:00:05.604000,-0.0823965522,6,watch
0 days 00:00:05.608000,-0.10151283019999999,6,watch
0 days 00:00:05.639000,-0.12380679820000001,6,watch
0 days 00:00:05.642000,-0.15858486419999998,6,watch
0 days 00:00:05.686000,-0.21387557819999997,6,watch
0 days 00:00:05.689000,-0.2785755762,6,watch
0 days 00:00:05.726000,-0.34050527420000004,6,watch
0 days 00:00:05.730000,-0.3960102732,6,watch
0 days 00:00:05.783000,-0.4060279542,6,watch
0 days 00:00:05.795000,-0.39671809050000006,6,watch
0 days 00:00:05.809000,-0.39328396680000005,6,watch
0 days 00:00:05.812000,-0.3882121458,6,watch
0 days 00:00:05.851000,-0.379717883,6,watch
0 days 00:00:05.854000,-0.35314557,6,watch
0 days 00:00:05.892000,-0.32260994900000006,6,watch
0 days 00:00:05.892000,-0.29956677000000004,6,watch
0 days 00:00:05.942000,-0.28618638110000005,6,watch
0 days 00:00:05.945000,-0.2774782282,6,watch
0 days 00:00:05.983000,-0.2775241666,6,watch
0 days 00:00:05.989000,-0.303218432,6,watch
0 days 00:00:06.022000,-0.3163165764,6,watch
0 days 00:00:06.025000,-0.32941472079999995,6,watch
0 days 00:00:06.065000,-0.32414472610000006,6,watch
0 days 00:00:06.072000,-0.31887473139999994,6,watch
0 days 00:00:06.106000,-0.3359997701,6,watch
0 days 00:00:06.107000,-0.35312480879999997,6,watch
0 days 00:00:06.155000,-0.3622277063,6,watch
0 days 00:00:06.159000,-0.37133060379999994,6,watch
0 days 00:00:06.197000,-0.3708088108,6,watch
0 days 00:00:06.201000,-0.3702870177999999,6,watch
0 days 00:00:06.237000,-0.3611660385999999,6,watch
0 days 00:00:06.241000,-0.3520450593999999,6,watch
0 days 00:00:06.281000,-0.30454915139999983,6,watch
0 days 00:00:06.285000,-0.25705324339999996,6,watch
0 days 00:00:06.320000,-0.21828248639999998,6,watch
0 days 00:00:06.321000,-0.1795117294,6,watch
0 days 00:00:06.373000,-0.16872303599999994,6,watch
0 days 00:00:06.377000,-0.15793434259999997,6,watch
0 days 00:00:06.435000,-0.17924070459999997,6,watch
0 days 00:00:06.441000,-0.20054706660000002,6,watch
0 days 00:00:06.457000,-0.1848577556,6,watch
0 days 00:00:06.492000,-0.17789651000000004,6,watch
0 days 00:00:06.495000,-0.20925768940000006,6,watch
0 days 00:00:06.533000,-0.23226916400000008,6,watch
0 days 00:00:06.533000,-0.24119116860000006,6,watch
0 days 00:00:06.576000,-0.23931306910000003,6,watch
0 days 00:00:06.577000,-0.23743496960000002,6,watch
0 days 00:00:06.624000,-0.2648606776,6,watch
0 days 00:00:06.627000,-0.2922863856,6,watch
0 days 00:00:06.664000,-0.2931308355,6,watch
0 days 00:00:06.675000,-0.2939752854,6,watch
0 days 00:00:06.708000,-0.3127862441,6,watch
0 days 00:00:06.712000,-0.33159720280000005,6,watch
0 days 00:00:06.763000,-0.341750773,6,watch
0 days 00:00:06.764000,-0.35190434319999986,6,watch
0 days 00:00:06.789000,-0.36632144819999995,6,watch
0 days 00:00:06.790000,-0.38073855319999994,6,watch
0 days 00:00:06.831000,-0.3701607696,6,watch
0 days 00:00:06.833000,-0.35958298600000005,6,watch
0 days 00:00:06.895000,-0.3692632095,6,watch
0 days 00:00:06.895000,-0.37894343300000005,6,watch
0 days 00:00:06.973000,-0.37176381032500005,6,watch
0 days 00:00:07.035000,-0.36458418765000006,6,watch
0 days 00:00:07.039000,-0.3647139066500001,6,watch
0 days 00:00:07.045000,-0.37374553625000007,6,watch
0 days 00:00:07.049000,-0.37292975385000005,6,watch
0 days 00:00:07.054000,-0.37151581735,6,watch
0 days 00:00:07.061000,-0.37018750155,6,watch
