timestamp,z_window,person,device
0 days 00:00:06.496000,-0.42351832992,7,watch
0 days 00:00:06.499000,-0.4477605925199999,7,watch
0 days 00:00:06.538000,-0.47709205051999987,7,watch
0 days 00:00:06.541000,-0.45373323151999984,7,watch
0 days 00:00:06.579000,-0.4305231720199999,7,watch
0 days 00:00:06.579000,-0.42962349831999996,7,watch
0 days 00:00:06.630000,-0.42924242162,7,watch
0 days 00:00:06.634000,-0.45305639112000007,7,watch
0 days 00:00:06.670000,-0.47642234712000003,7,watch
0 days 00:00:06.712000,-0.472692488675,7,watch
0 days 00:00:06.721000,-0.46896263022999995,7,watch
0 days 00:00:06.754000,-0.45669589253,7,watch
0 days 00:00:06.758000,-0.44442915482999995,7,watch
0 days 00:00:06.793000,-0.37237202133,7,watch
0 days 00:00:06.796000,-0.30031488782999993,7,watch
0 days 00:00:06.838000,-0.26183196104999995,7,watch
0 days 00:00:06.840000,-0.22334903426999994,7,watch
0 days 00:00:06.888000,-0.26362809887,7,watch
0 days 00:00:06.892000,-0.30390716347,7,watch
0 days 00:00:06.924000,-0.3391815871699999,7,watch
0 days 00:00:06.967000,-0.3725632411699999,7,watch
0 days 00:00:06.971000,-0.36676575146999996,7,watch
0 days 00:00:07.007000,-0.36229755747000003,7,watch
0 days 00:00:07.007000,-0.31293391916999996,7,watch
0 days 00:00:07.057000,-0.26414590286999995,7,watch
0 days 00:00:07.059000,-0.27900743656999993,7,watch
0 days 00:00:07.099000,-0.2842616361699999,7,watch
0 days 00:00:07.105000,-0.29976991876999987,7,watch
0 days 00:00:07.139000,-0.32313202506999994,7,watch
0 days 00:00:07.146000,-0.32804854856999993,7,watch
0 days 00:00:07.180000,-0.2937219227199999,7,watch
0 days 00:00:07.185000,-0.25939529686999996,7,watch
0 days 00:00:07.220000,-0.25974275631999993,7,watch
0 days 00:00:07.224000,-0.2600902157699999,7,watch
0 days 00:00:07.259000,-0.23805854016999994,7,watch
0 days 00:00:07.265000,-0.20993342156999995,7,watch
0 days 00:00:07.302000,-0.18405952516999996,7,watch
0 days 00:00:07.305000,-0.19891021876999995,7,watch
0 days 00:00:07.343000,-0.21115133727,7,watch
0 days 00:00:07.344000,-0.22049044427000003,7,watch
0 days 00:00:07.389000,-0.23073014746999998,7,watch
0 days 00:00:07.391000,-0.22020671116999996,7,watch
0 days 00:00:07.439000,-0.21025516066999997,7,watch
0 days 00:00:07.448000,-0.18003446417,7,watch
0 days 00:00:07.476000,-0.14455926257,7,watch
0 days 00:00:07.480000,-0.14820305197000003,7,watch
0 days 00:00:07.517000,-0.15363029983,7,watch
0 days 00:00:07.520000,-0.17608051669,7,watch
0 days 00:00:07.557000,-0.19720894839000003,7,watch
0 days 00:00:07.557000,-0.16082334709000004,7,watch
0 days 00:00:07.606000,-0.12358639149,7,watch
0 days 00:00:07.611000,-0.09175226789,7,watch
0 days 00:00:07.671000,-0.06197805729000003,7,watch
0 days 00:00:07.676000,-0.11049549468999999,7,watch
0 days 00:00:07.694000,-0.15826028769,7,watch
0 days 00:00:07.729000,-0.16503888743,7,watch
0 days 00:00:07.732000,-0.17181748717,7,watch
0 days 00:00:07.770000,-0.15344860136999997,7,watch
0 days 00:00:07.770000,-0.13507971556999998,7,watch
0 days 00:00:07.811000,-0.12689007690999998,7,watch
0 days 00:00:07.811000,-0.11870043824999998,7,watch
0 days 00:00:07.859000,-0.11171729795000002,7,watch
0 days 00:00:07.869000,-0.10473415765000002,7,watch
0 days 00:00:08.015000,-0.11320911355,7,watch
0 days 00:00:08.054000,-0.12168406944999999,7,watch
0 days 00:00:08.109000,-0.11136814815,7,watch
0 days 00:00:08.116000,-0.10105222685,7,watch
0 days 00:00:08.136000,-0.10212100159999998,7,watch
0 days 00:00:08.137000,-0.10260345469999996,7,watch
0 days 00:00:08.144000,-0.09280715834999997,7,watch
0 days 00:00:08.145000,-0.08359718364999998,7,watch
0 days 00:00:08.176000,-0.06667186487,7,watch
0 days 00:00:08.178000,-0.05099380037,7,watch
0 days 00:00:08.180000,-0.05698996559,7,watch
0 days 00:00:08.182000,-0.05733866763000002,7,watch
0 days 00:00:08.189000,-0.05883486507000001,7,watch
0 days 00:00:08.205000,-0.06753923257000001,7,watch
0 days 00:00:08.211000,-0.07075532097,7,watch
0 days 00:00:08.266000,-0.07363691187,7,watch
0 days 00:00:08.322000,-0.04603367987,7,watch
0 days 00:00:08.329000,-0.01956373527000001,7,watch
0 days 00:00:08.329000,-0.02390586397000001,7,watch
0 days 00:00:08.330000,-0.02434602912000001,7,watch
0 days 00:00:08.332000,-0.05310340897000001,7,watch
0 days 00:00:08.365000,-0.07954284197000001,7,watch
0 days 00:00:08.366000,-0.07451184517000002,7,watch
0 days 00:00:08.410000,-0.06808304587000001,7,watch
0 days 00:00:08.412000,-0.06933430137000002,7,watch
0 days 00:00:08.456000,-0.07018669717000002,7,watch
0 days 00:00:08.461000,-0.06303747227,7,watch
0 days 00:00:08.499000,-0.05774332302,7,watch
0 days 00:00:08.502000,-0.05244917377,7,watch
0 days 00:00:08.540000,-0.04377715777,7,watch
0 days 00:00:08.540000,-0.03510514177,7,watch
0 days 00:00:08.578000,-0.027957435940000008,7,watch
0 days 00:00:08.579000,-0.020809730110000008,7,watch
0 days 00:00:08.626000,-0.01710465527,7,watch
0 days 00:00:08.628000,-0.013399580430000002,7,watch
0 days 00:00:08.687000,-0.012670438930000002,7,watch
0 days 00:00:08.757000,-0.01194129743,7,watch
0 days 00:00:08.758000,-0.01549883287,7,watch
0 days 00:00:08.760000,-0.019599079329999998,7,watch
0 days 00:00:08.763000,-0.01806741937,7,watch
0 days 00:00:08.777000,-0.017078470430000003,7,watch
0 days 00:00:08.792000,-0.01695979103,7,watch
0 days 00:00:08.793000,-0.016841111630000002,7,watch
0 days 00:00:08.838000,-0.01648730593,7,watch
0 days 00:00:08.841000,-0.016133500229999997,7,watch
0 days 00:00:08.884000,-0.014843769269999998,7,watch
0 days 00:00:08.886000,-0.015922928055,7,watch
0 days 00:00:08.925000,-0.017559398900000002,7,watch
