timestamp,y_window,person,device
0 days 00:00:39.477000,-0.20942531122700003,7,glass
0 days 00:00:39.686000,-0.201114438827,7,glass
0 days 00:00:39.864000,-0.20645500502700007,7,glass
0 days 00:00:40.063000,-0.18659211002700005,7,glass
0 days 00:00:40.267000,-0.20342634102700002,7,glass
0 days 00:00:40.473000,-0.18338387972700002,7,glass
0 days 00:00:40.671000,-0.200717900027,7,glass
0 days 00:00:40.886000,-0.18454207442699996,7,glass
0 days 00:00:41.096000,-0.18384925222699994,7,glass
0 days 00:00:41.270000,-0.17798345802699994,7,glass
0 days 00:00:41.481000,-0.165155026357,7,glass
0 days 00:00:41.693000,-0.164510088257,7,glass
0 days 00:00:41.866000,-0.16434099775699998,7,glass
0 days 00:00:42.078000,-0.16499641045699998,7,glass
0 days 00:00:42.288000,-0.18190246745699998,7,glass
0 days 00:00:42.462000,-0.195932489132,7,glass
0 days 00:00:42.672000,-0.20047997588700003,7,glass
0 days 00:00:42.883000,-0.208029193187,7,glass
0 days 00:00:43.094000,-0.210258793487,7,glass
0 days 00:00:43.267000,-0.20015975078699996,7,glass
0 days 00:00:43.478000,-0.18337789328699997,7,glass
0 days 00:00:43.690000,-0.18079814094699995,7,glass
0 days 00:00:43.862000,-0.18003050094700002,7,glass
0 days 00:00:44.073000,-0.17875109944699996,7,glass
0 days 00:00:44.284000,-0.173187573277,7,glass
0 days 00:00:44.458000,-0.168319861907,7,glass
0 days 00:00:44.668000,-0.16809241290699997,7,glass
0 days 00:00:44.879000,-0.16609175800699996,7,glass
0 days 00:00:45.090000,-0.167968213507,7,glass
0 days 00:00:45.264000,-0.16510564650700002,7,glass
0 days 00:00:45.475000,-0.16214880750699998,7,glass
0 days 00:00:45.686000,-0.156923462307,7,glass
0 days 00:00:45.858000,-0.156491009557,7,glass
0 days 00:00:46.070000,-0.156821708857,7,glass
0 days 00:00:46.281000,-0.16433501345699997,7,glass
0 days 00:00:46.455000,-0.155388180957,7,glass
0 days 00:00:46.665000,-0.165636860597,7,glass
0 days 00:00:46.876000,-0.16034866764699998,7,glass
0 days 00:00:47.087000,-0.156501484947,7,glass
0 days 00:00:47.260000,-0.15935657064699998,7,glass
0 days 00:00:47.471000,-0.157629752547,7,glass
0 days 00:00:47.683000,-0.166824983347,7,glass
0 days 00:00:47.855000,-0.149992248747,7,glass
0 days 00:00:48.066000,-0.141418013747,7,glass
0 days 00:00:48.277000,-0.14785991264700002,7,glass
0 days 00:00:48.453000,-0.14257171954700001,7,glass
0 days 00:00:48.660000,-0.15512332194700001,7,glass
0 days 00:00:48.872000,-0.163687081647,7,glass
0 days 00:00:49.083000,-0.156841160947,7,glass
0 days 00:00:49.256000,-0.167312800417,7,glass
0 days 00:00:49.468000,-0.182812264417,7,glass
0 days 00:00:49.678000,-0.163016705717,7,glass
0 days 00:00:49.851000,-0.17198299101700001,7,glass
0 days 00:00:50.062000,-0.17676540871699997,7,glass
0 days 00:00:50.275000,-0.144142915117,7,glass
0 days 00:00:50.484000,-0.15931168011700003,7,glass
0 days 00:00:50.657000,-0.145497136617,7,glass
0 days 00:00:50.869000,-0.14660595121699999,7,glass
0 days 00:00:51.079000,-0.17730709811700002,7,glass
0 days 00:00:51.253000,-0.167559703917,7,glass
0 days 00:00:51.464000,-0.18276886996700004,7,glass
0 days 00:00:51.675000,-0.18406024256700004,7,glass
0 days 00:00:51.848000,-0.191932676967,7,glass
0 days 00:00:52.059000,-0.207035599467,7,glass
0 days 00:00:52.270000,-0.198643922637,7,glass
0 days 00:00:52.481000,-0.19533094613699997,7,glass
0 days 00:00:52.654000,-0.19559879743699995,7,glass
0 days 00:00:52.865000,-0.19602526493699998,7,glass
0 days 00:00:53.076000,-0.21415535633699995,7,glass
0 days 00:00:53.249000,-0.200450047637,7,glass
0 days 00:00:53.459000,-0.20318691943699999,7,glass
0 days 00:00:53.670000,-0.20993707223700003,7,glass
0 days 00:00:53.844000,-0.17597232843700003,7,glass
0 days 00:00:54.054000,-0.20711191573700005,7,glass
0 days 00:00:54.265000,-0.194778784237,7,glass
0 days 00:00:54.479000,-0.18653075933700006,7,glass
0 days 00:00:54.650000,-0.19317766193699998,7,glass
0 days 00:00:54.861000,-0.16531813283699998,7,glass
0 days 00:00:55.108000,-0.181574762237,7,glass
0 days 00:00:55.245000,-0.156627180487,7,glass
0 days 00:00:55.455000,-0.15583559753700002,7,glass
0 days 00:00:55.667000,-0.16651822646,7,glass
0 days 00:00:55.841000,-0.14118906796,7,glass
0 days 00:00:56.052000,-0.15245229062,7,glass
0 days 00:00:56.262000,-0.13874548502,7,glass
0 days 00:00:56.473000,-0.14292935242000002,7,glass
0 days 00:00:56.645000,-0.15198093112000002,7,glass
0 days 00:00:56.845000,-0.146326126,7,glass
0 days 00:00:57.037000,-0.15900791245,7,glass
0 days 00:00:57.236000,-0.14617648745,7,glass
0 days 00:00:57.461000,-0.14583681007,7,glass
0 days 00:00:57.640000,-0.15793501077000002,7,glass
0 days 00:00:57.843000,-0.13861081017000002,7,glass
0 days 00:00:58.035000,-0.15906327809,7,glass
0 days 00:00:58.235000,-0.15437662829,7,glass
0 days 00:00:58.458000,-0.13769951799000002,7,glass
0 days 00:00:58.650000,-0.16429760239,7,glass
0 days 00:00:58.834000,-0.12803143349,7,glass
0 days 00:00:59.054000,-0.14615254738000003,7,glass
0 days 00:00:59.235000,-0.14167539008000002,7,glass
0 days 00:00:59.457000,-0.12980014968000003,7,glass
0 days 00:00:59.660000,-0.15786019348,7,glass
0 days 00:00:59.846000,-0.14893580658000002,7,glass
0 days 00:01:00.064000,-0.15493477818,7,glass
0 days 00:01:00.255000,-0.16741455517999998,7,glass
0 days 00:01:00.467000,-0.15613188047999998,7,glass
0 days 00:01:00.640000,-0.17962348718,7,glass
0 days 00:01:00.850000,-0.15354464378000002,7,glass
0 days 00:01:01.062000,-0.14986056588000005,7,glass
0 days 00:01:01.234000,-0.17229423578,7,glass
0 days 00:01:01.444000,-0.13067403345,7,glass
0 days 00:01:01.656000,-0.15871312734999998,7,glass
0 days 00:01:01.867000,-0.14992939979999995,7,glass
0 days 00:01:02.040000,-0.16213982829999998,7,glass
0 days 00:01:02.251000,-0.17529147729999997,7,glass
0 days 00:01:02.464000,-0.14944008362499994,7,glass
0 days 00:01:02.635000,-0.16900520046999998,7,glass
0 days 00:01:02.846000,-0.15785570246999997,7,glass
0 days 00:01:03.057000,-0.16443975726999993,7,glass
0 days 00:01:03.230000,-0.18270452396999995,7,glass
0 days 00:01:03.441000,-0.18182914447,7,glass
0 days 00:01:03.656000,-0.20684256721,7,glass
0 days 00:01:03.863000,-0.200640087962,7,glass
0 days 00:01:04.037000,-0.18990059696199998,7,glass
0 days 00:01:04.248000,-0.21447707813199998,7,glass
0 days 00:01:04.459000,-0.19935619810199998,7,glass
0 days 00:01:04.632000,-0.20835839630200004,7,glass
0 days 00:01:04.843000,-0.21188834750200003,7,glass
0 days 00:01:05.054000,-0.18808399810200002,7,glass
0 days 00:01:05.228000,-0.20856639310199998,7,glass
0 days 00:01:05.438000,-0.195476095502,7,glass
0 days 00:01:05.650000,-0.19580230540199994,7,glass
0 days 00:01:05.861000,-0.200674505752,7,glass
0 days 00:01:06.033000,-0.19349788595199996,7,glass
0 days 00:01:06.244000,-0.21043835895199997,7,glass
0 days 00:01:06.455000,-0.20345327515199998,7,glass
0 days 00:01:06.628000,-0.19554492765200002,7,glass
0 days 00:01:06.839000,-0.215546986652,7,glass
0 days 00:01:07.051000,-0.18697518165199997,7,glass
0 days 00:01:07.225000,-0.206827603252,7,glass
0 days 00:01:07.435000,-0.201537913652,7,glass
0 days 00:01:07.647000,-0.174523836052,7,glass
0 days 00:01:07.836000,-0.208527486052,7,glass
0 days 00:01:08.049000,-0.180898400052,7,glass
0 days 00:01:08.223000,-0.192353158852,7,glass
0 days 00:01:08.432000,-0.20439748955199996,7,glass
0 days 00:01:08.643000,-0.15364041155199998,7,glass
0 days 00:01:08.855000,-0.16960375155200003,7,glass
0 days 00:01:09.027000,-0.154406556252,7,glass
0 days 00:01:09.239000,-0.127503212252,7,glass
0 days 00:01:09.450000,-0.11387721125200001,7,glass
0 days 00:01:09.623000,-0.128698815852,7,glass
0 days 00:01:09.833000,-0.123002112252,7,glass
0 days 00:01:10.045000,-0.11397297935199999,7,glass
0 days 00:01:10.255000,-0.137274546352,7,glass
0 days 00:01:10.429000,-0.11612326969200001,7,glass
