timestamp,z_window,person,device
0 days 00:00:59.235000,0.1967435252,7,glass
0 days 00:00:59.457000,0.19875914371999998,7,glass
0 days 00:00:59.660000,0.20624551302,7,glass
0 days 00:00:59.846000,0.22013637222999996,7,glass
0 days 00:01:00.064000,0.22400450435999997,7,glass
0 days 00:01:00.255000,0.22582709036999998,7,glass
0 days 00:01:00.467000,0.22615180398999996,7,glass
0 days 00:01:00.640000,0.22436812378999996,7,glass
0 days 00:01:00.850000,0.22580913391999996,7,glass
0 days 00:01:01.062000,0.22655732198999995,7,glass
0 days 00:01:01.234000,0.22862531380999992,7,glass
0 days 00:01:01.444000,0.22278495790999994,7,glass
0 days 00:01:01.656000,0.22339099021,7,glass
0 days 00:01:01.867000,0.22228666460999996,7,glass
0 days 00:01:02.040000,0.22777088280999996,7,glass
0 days 00:01:02.251000,0.22990172280999996,7,glass
0 days 00:01:02.464000,0.23287651840999998,7,glass
0 days 00:01:02.635000,0.21649269691,7,glass
0 days 00:01:02.846000,0.20348021091,7,glass
0 days 00:01:03.057000,0.20376302590999998,7,glass
0 days 00:01:03.230000,0.19907787240999997,7,glass
0 days 00:01:03.441000,0.20674081461,7,glass
0 days 00:01:03.656000,0.20014329270999998,7,glass
0 days 00:01:03.863000,0.19282601341,7,glass
0 days 00:01:04.037000,0.19386449851,7,glass
0 days 00:01:04.248000,0.19475933138,7,glass
0 days 00:01:04.459000,0.19635297168000002,7,glass
0 days 00:01:04.632000,0.19351284982,7,glass
0 days 00:01:04.843000,0.19054553582,7,glass
0 days 00:01:05.054000,0.19562274002,7,glass
0 days 00:01:05.228000,0.20289662382000004,7,glass
0 days 00:01:05.438000,0.20318841722000003,7,glass
0 days 00:01:05.650000,0.19115007172,7,glass
0 days 00:01:05.861000,0.17567155701999992,7,glass
0 days 00:01:06.033000,0.16890643951999995,7,glass
0 days 00:01:06.244000,0.16004938992000003,7,glass
0 days 00:01:06.455000,0.17709161752,7,glass
0 days 00:01:06.628000,0.19144635342000002,7,glass
0 days 00:01:06.839000,0.20005350862000001,7,glass
0 days 00:01:07.051000,0.20246865942,7,glass
0 days 00:01:07.225000,0.20930260902,7,glass
0 days 00:01:07.435000,0.20311659048000003,7,glass
0 days 00:01:07.647000,0.19484611997999998,7,glass
0 days 00:01:07.836000,0.18595914217999998,7,glass
0 days 00:01:08.049000,0.17855507317999997,7,glass
0 days 00:01:08.223000,0.18168399568000002,7,glass
0 days 00:01:08.432000,0.16077812467999997,7,glass
0 days 00:01:08.643000,0.15737985457999998,7,glass
0 days 00:01:08.855000,0.15879542638,7,glass
0 days 00:01:09.027000,0.15946580278,7,glass
0 days 00:01:09.239000,0.15448436667999998,7,glass
0 days 00:01:09.450000,0.14446163968,7,glass
0 days 00:01:09.623000,0.13922731621999998,7,glass
0 days 00:01:09.833000,0.13922881261999998,7,glass
0 days 00:01:10.045000,0.13864223362,7,glass
0 days 00:01:10.255000,0.14443620162,7,glass
0 days 00:01:10.429000,0.14504522722000002,7,glass
0 days 00:01:10.641000,0.11830797892000001,7,glass
0 days 00:01:10.852000,0.10132411072,7,glass
0 days 00:01:11.025000,0.10374674362,7,glass
0 days 00:01:11.255000,0.1080174008764,7,glass
0 days 00:01:11.427000,0.0987323872764,7,glass
0 days 00:01:11.638000,0.0961077435764,7,glass
0 days 00:01:11.851000,0.0840514421764,7,glass
0 days 00:01:12.023000,0.07945158213640002,7,glass
0 days 00:01:12.234000,0.07395838563640002,7,glass
0 days 00:01:12.445000,0.06788309873640003,7,glass
0 days 00:01:12.618000,0.08135796503640001,7,glass
0 days 00:01:12.831000,0.08108562453639999,7,glass
0 days 00:01:13.040000,0.0893635768364,7,glass
0 days 00:01:13.251000,0.08059331703640002,7,glass
0 days 00:01:13.424000,0.0752587363564,7,glass
0 days 00:01:13.635000,0.07326406715639999,7,glass
0 days 00:01:13.846000,0.05608716715640002,7,glass
0 days 00:01:14.019000,0.0519975712564,7,glass
0 days 00:01:14.230000,0.05404162095640001,7,glass
0 days 00:01:14.441000,0.0612182404564,7,glass
0 days 00:01:14.615000,0.07390002745640001,7,glass
0 days 00:01:14.825000,0.0704493840764,7,glass
0 days 00:01:15.036000,0.08346635907640002,7,glass
0 days 00:01:15.248000,0.10777049877640002,7,glass
0 days 00:01:15.420000,0.11384279277640001,7,glass
0 days 00:01:15.631000,0.12062287257640002,7,glass
0 days 00:01:15.842000,0.1079680204764,7,glass
0 days 00:01:16.014000,0.10420014572639999,7,glass
0 days 00:01:16.214000,0.1044006600264,7,glass
