timestamp,y_window,person,device
0 days 00:00:04.330000,-1.3184144399399997,5,watch
0 days 00:00:04.331000,-1.29102657094,5,watch
0 days 00:00:04.373000,-1.2629783588399999,5,watch
0 days 00:00:04.376000,-1.2147587837399998,5,watch
0 days 00:00:04.418000,-1.17058515274,5,watch
0 days 00:00:04.420000,-1.12567899374,5,watch
0 days 00:00:04.463000,-1.0774579010400003,5,watch
0 days 00:00:04.466000,-1.03407069334,5,watch
0 days 00:00:04.500000,-0.9907982985400001,5,watch
0 days 00:00:04.501000,-0.93847932674,5,watch
0 days 00:00:04.544000,-0.8905472281400002,5,watch
0 days 00:00:04.545000,-0.8838069535400002,5,watch
0 days 00:00:04.606000,-0.8753512000400001,5,watch
0 days 00:00:04.610000,-0.8803348111400001,5,watch
0 days 00:00:04.631000,-0.8839243887400001,5,watch
0 days 00:00:04.674000,-0.90151839024,5,watch
0 days 00:00:04.676000,-0.9191123917399997,5,watch
0 days 00:00:04.721000,-0.9191683104399998,5,watch
0 days 00:00:04.741000,-0.9192242291399999,5,watch
0 days 00:00:04.762000,-0.9385177206399998,5,watch
0 days 00:00:04.770000,-0.95781121214,5,watch
0 days 00:00:04.803000,-0.9204683487399999,5,watch
0 days 00:00:04.806000,-0.8831254853400001,5,watch
0 days 00:00:04.843000,-0.8395287043399999,5,watch
0 days 00:00:04.845000,-0.7959319233399998,5,watch
0 days 00:00:04.885000,-0.7458404040399997,5,watch
0 days 00:00:04.886000,-0.69574888474,5,watch
0 days 00:00:04.929000,-0.6769410447399998,5,watch
0 days 00:00:04.930000,-0.6581332047399999,5,watch
0 days 00:00:04.972000,-0.66659681174,5,watch
0 days 00:00:04.973000,-0.67506041874,5,watch
0 days 00:00:05.028000,-0.6831228576399999,5,watch
0 days 00:00:05.036000,-0.69118529654,5,watch
0 days 00:00:05.075000,-0.70399391984,5,watch
0 days 00:00:05.079000,-0.7168025431400001,5,watch
0 days 00:00:05.103000,-0.75141393564,5,watch
0 days 00:00:05.143000,-0.7859887546400001,5,watch
0 days 00:00:05.148000,-0.8468471886399997,5,watch
0 days 00:00:05.188000,-0.9077283869399999,5,watch
0 days 00:00:05.195000,-0.9520887102399996,5,watch
0 days 00:00:05.227000,-0.99563278374,5,watch
0 days 00:00:05.230000,-0.9567341392399998,5,watch
0 days 00:00:05.269000,-0.91823065924,5,watch
0 days 00:00:05.270000,-0.8770123822399999,5,watch
