timestamp,device,x_window,y_window,z_window,person
0 days 00:00:02.180000,Watch,0.21492132619999998,-0.15225439159800003,0.36934176795,6
0 days 00:00:02.180000,Watch,0.26548650479999997,-0.09891640659800002,0.40604743295000006,6
0 days 00:00:02.221000,Watch,0.24800801429999997,-0.09545225559800004,0.39837929065,6
0 days 00:00:02.223000,Watch,0.23052952379999997,-0.09198810459800003,0.39071114835,6
0 days 00:00:02.268000,Watch,0.2487993468,-0.11432480459800001,0.35305687295,6
0 days 00:00:02.274000,Watch,0.26706916979999995,-0.136661504598,0.31540259755,6
0 days 00:00:02.309000,Watch,0.28214515079999997,-0.12345321188400002,0.32878144605,6
0 days 00:00:02.310000,Watch,0.2972211318,-0.11024491917000002,0.3421602945499999,6
0 days 00:00:02.347000,Watch,0.2964694478,-0.10927426747000002,0.3729368951499999,6
0 days 00:00:02.349000,Watch,0.29571776380000003,-0.10830361577000001,0.4037134957499998,6
0 days 00:00:02.391000,Watch,0.30020081280000005,-0.10222536443500001,0.4233424308499999,6
0 days 00:00:02.393000,Watch,0.3046838618,-0.0961471131,0.44297136594999986,6
0 days 00:00:02.432000,Watch,0.3212549699,-0.07453733310000002,0.4504171256499999,6
0 days 00:00:02.434000,Watch,0.3378260779999999,-0.05292755310000005,0.4578628853499998,6
0 days 00:00:02.475000,Watch,0.3510555499999999,-0.029659207500000048,0.4602958706199999,6
0 days 00:00:02.476000,Watch,0.36428502199999985,-0.0063908619000000045,0.46272885588999985,6
0 days 00:00:02.521000,Watch,0.34870459149999994,0.019124036099999984,0.43822240189,6
0 days 00:00:02.523000,Watch,0.333124161,0.04463893409999998,0.41371594789,6
0 days 00:00:02.563000,Watch,0.33226836499999995,0.08268700709999999,0.35724253989000004,6
0 days 00:00:02.563000,Watch,0.33141256899999993,0.12073508009999999,0.30076913189000004,6
0 days 00:00:02.608000,Watch,0.309998811,0.12562417729999997,0.25493319889,6
0 days 00:00:02.609000,Watch,0.288585053,0.1305132745,0.20909726589000002,6
