timestamp,y_window,person,device
0 days 00:00:04.225000,0.016765504473999996,8,watch
0 days 00:00:04.262000,0.026070138274000013,8,watch
0 days 00:00:04.266000,0.03537477207400001,8,watch
0 days 00:00:04.301000,0.04117930707400001,8,watch
0 days 00:00:04.303000,0.04698384207400001,8,watch
0 days 00:00:04.344000,0.05095712407400001,8,watch
0 days 00:00:04.345000,0.054930406074,8,watch
0 days 00:00:04.388000,0.05594448491400002,8,watch
0 days 00:00:04.389000,0.056958563754,8,watch
0 days 00:00:04.431000,0.057926652856999994,8,watch
0 days 00:00:04.433000,0.058894741960000004,8,watch
0 days 00:00:04.474000,0.057748578319999994,8,watch
0 days 00:00:04.475000,0.056602414680000004,8,watch
0 days 00:00:04.520000,0.06518476068,8,watch
0 days 00:00:04.523000,0.07376710668,8,watch
0 days 00:00:04.566000,0.08388294178000001,8,watch
0 days 00:00:04.566000,0.09399877688,8,watch
0 days 00:00:04.604000,0.08872641426000001,8,watch
0 days 00:00:04.612000,0.08345405164000001,8,watch
0 days 00:00:04.654000,0.07992453104000001,8,watch
0 days 00:00:04.673000,0.07639501044000002,8,watch
0 days 00:00:04.692000,0.07966002144000002,8,watch
0 days 00:00:04.698000,0.08292503243999999,8,watch
0 days 00:00:04.734000,0.09562583034,8,watch
0 days 00:00:04.735000,0.10832662824,8,watch
0 days 00:00:04.771000,0.12242965964,8,watch
0 days 00:00:04.772000,0.13653269104,8,watch
0 days 00:00:04.817000,0.13627783019999998,8,watch
0 days 00:00:04.819000,0.13602296936,8,watch
0 days 00:00:04.872000,0.13856735843,8,watch
0 days 00:00:04.874000,0.1411117475,8,watch
0 days 00:00:04.900000,0.1403811559,8,watch
0 days 00:00:04.903000,0.1396505643,8,watch
0 days 00:00:04.943000,0.13512062160000002,8,watch
0 days 00:00:04.946000,0.1305906789,8,watch
0 days 00:00:04.981000,0.12325865660000003,8,watch
0 days 00:00:04.984000,0.11592663430000005,8,watch
0 days 00:00:05.026000,0.10952810455000003,8,watch
0 days 00:00:05.029000,0.10312957480000001,8,watch
0 days 00:00:05.072000,0.09630461880000002,8,watch
0 days 00:00:05.077000,0.0894796628,8,watch
0 days 00:00:05.113000,0.0876340255,8,watch
0 days 00:00:05.117000,0.08539975439999999,8,watch
0 days 00:00:05.153000,0.08156954810000001,8,watch
0 days 00:00:05.155000,0.08072520890000001,8,watch
0 days 00:00:05.194000,0.09676174930000002,8,watch
0 days 00:00:05.195000,0.11151986580000002,8,watch
0 days 00:00:05.245000,0.12522682730000004,8,watch
0 days 00:00:05.247000,0.13739710820000003,8,watch
0 days 00:00:05.286000,0.1343559048,8,watch
0 days 00:00:05.288000,0.1266933875,8,watch
0 days 00:00:05.327000,0.1055274485,8,watch
0 days 00:00:05.330000,0.07935726500000001,8,watch
0 days 00:00:05.374000,0.0392224265,8,watch
0 days 00:00:05.377000,-0.0029964084999999853,8,watch
0 days 00:00:05.420000,-0.03586348049999999,8,watch
0 days 00:00:05.423000,-0.06744822149999999,8,watch
0 days 00:00:05.455000,-0.0922202215,8,watch
0 days 00:00:05.456000,-0.0999210165,8,watch
0 days 00:00:05.496000,-0.08480303390000002,8,watch
0 days 00:00:05.501000,-0.07651795725000002,8,watch
0 days 00:00:05.536000,-0.0706448815,8,watch
0 days 00:00:05.539000,-0.07184530979999999,8,watch
0 days 00:00:05.588000,-0.061707527799999974,8,watch
0 days 00:00:05.588000,-0.05517419929999999,8,watch
0 days 00:00:05.624000,-0.054210347799999975,8,watch
0 days 00:00:05.626000,-0.05558545179999999,8,watch
0 days 00:00:05.668000,-0.062009796799999996,8,watch
0 days 00:00:05.669000,-0.0670471038,8,watch
0 days 00:00:05.710000,-0.05303418779999999,8,watch
0 days 00:00:05.712000,-0.035043831800000015,8,watch
0 days 00:00:05.760000,-0.04112523880000003,8,watch
0 days 00:00:05.764000,-0.048206326800000046,8,watch
0 days 00:00:05.793000,-0.04352430180000004,8,watch
0 days 00:00:05.794000,-0.02785678910000003,8,watch
0 days 00:00:05.843000,-0.04999927940000003,8,watch
0 days 00:00:05.846000,-0.06307184890000003,8,watch
0 days 00:00:05.878000,-0.10640064340000002,8,watch
0 days 00:00:05.879000,-0.1616395084,8,watch
0 days 00:00:05.930000,-0.20819661940000003,8,watch
0 days 00:00:05.935000,-0.2734131414,8,watch
0 days 00:00:05.965000,-0.3001349074,8,watch
0 days 00:00:05.967000,-0.3087980424,8,watch
0 days 00:00:06.009000,-0.3292104134,8,watch
0 days 00:00:06.010000,-0.3496227844,8,watch
0 days 00:00:06.061000,-0.34696836064000003,8,watch
0 days 00:00:06.061000,-0.34431393688000006,8,watch
0 days 00:00:06.101000,-0.32996689887999997,8,watch
0 days 00:00:06.204000,-0.3182949508799999,8,watch
0 days 00:00:06.219000,-0.28921367387999997,8,watch
0 days 00:00:06.230000,-0.28674683887999997,8,watch
0 days 00:00:06.231000,-0.28950907047999996,8,watch
0 days 00:00:06.235000,-0.26833195008,8,watch
0 days 00:00:06.246000,-0.24812788128000002,8,watch
0 days 00:00:06.257000,-0.22792381248000002,8,watch
0 days 00:00:06.271000,-0.23128565543000007,8,watch
0 days 00:00:06.280000,-0.23464749838000007,8,watch
0 days 00:00:06.317000,-0.24263287938000005,8,watch
0 days 00:00:06.320000,-0.25061826038000007,8,watch
0 days 00:00:06.355000,-0.27128227338000005,8,watch
0 days 00:00:06.358000,-0.29194628638000003,8,watch
0 days 00:00:06.393000,-0.30653204838000003,8,watch
0 days 00:00:06.395000,-0.32111781038000003,8,watch
0 days 00:00:06.435000,-0.33480530438,8,watch
0 days 00:00:06.437000,-0.34849279838,8,watch
0 days 00:00:06.477000,-0.34661105047999996,8,watch
0 days 00:00:06.478000,-0.34472930258,8,watch
0 days 00:00:06.538000,-0.37172178712,8,watch
0 days 00:00:06.713000,-0.3608394396599999,8,watch
0 days 00:00:06.745000,-0.38962502979999997,8,watch
0 days 00:00:06.753000,-0.38780764494000003,8,watch
0 days 00:00:06.755000,-0.38465864939999994,8,watch
0 days 00:00:06.759000,-0.3835965458599999,8,watch
0 days 00:00:06.763000,-0.38198618085999997,8,watch
0 days 00:00:06.765000,-0.38973456485999997,8,watch
0 days 00:00:06.784000,-0.40334431006000004,8,watch
0 days 00:00:06.792000,-0.41695405526,8,watch
0 days 00:00:06.792000,-0.38816095126000016,8,watch
0 days 00:00:06.797000,-0.3750861712600001,8,watch
0 days 00:00:06.808000,-0.36146343096,8,watch
0 days 00:00:06.833000,-0.3266330426600001,8,watch
0 days 00:00:06.837000,-0.29605017666,8,watch
0 days 00:00:06.863000,-0.25922727266,8,watch
0 days 00:00:06.864000,-0.23514849665999993,8,watch
0 days 00:00:06.906000,-0.21678657866,8,watch
0 days 00:00:06.910000,-0.20064193865999996,8,watch
0 days 00:00:06.952000,-0.18410691166000004,8,watch
0 days 00:00:06.956000,-0.15432406931999998,8,watch
0 days 00:00:06.991000,-0.11387852897999999,8,watch
0 days 00:00:06.994000,-0.07594650697999998,8,watch
0 days 00:00:07.042000,-0.04917405198000001,8,watch
0 days 00:00:07.060000,-0.017930977979999957,8,watch
0 days 00:00:07.076000,0.013902337020000042,8,watch
0 days 00:00:07.083000,0.05040054032000002,8,watch
0 days 00:00:07.118000,0.09672016062000001,8,watch
0 days 00:00:07.119000,0.14509022962000004,8,watch
0 days 00:00:07.161000,0.14443514461999998,8,watch
0 days 00:00:07.164000,0.14217922762000001,8,watch
0 days 00:00:07.201000,0.13855259361999997,8,watch
0 days 00:00:07.202000,0.13617857762,8,watch
0 days 00:00:07.253000,0.14992947522000002,8,watch
0 days 00:00:07.257000,0.15889685822,8,watch
0 days 00:00:07.320000,0.16394596412,8,watch
0 days 00:00:07.340000,0.16042236072000002,8,watch
0 days 00:00:07.342000,0.16706740182000002,8,watch
0 days 00:00:07.401000,0.15155020742,8,watch
0 days 00:00:07.403000,0.13603301302000004,8,watch
0 days 00:00:07.414000,0.10088772302000004,8,watch
0 days 00:00:07.415000,0.06574243302000003,8,watch
0 days 00:00:07.457000,0.04954969732000004,8,watch
0 days 00:00:07.458000,0.033356961620000014,8,watch
0 days 00:00:07.501000,0.025409211620000035,8,watch
0 days 00:00:07.502000,0.01746146162000002,8,watch
0 days 00:00:07.547000,0.012772804620000007,8,watch
0 days 00:00:07.550000,0.008084147620000004,8,watch
0 days 00:00:07.592000,-0.0040540643799999955,8,watch
0 days 00:00:07.597000,-0.01619227637999998,8,watch
0 days 00:00:07.631000,-0.02408149638000001,8,watch
0 days 00:00:07.635000,-0.03197071637999997,8,watch
0 days 00:00:07.674000,-0.06581659298,8,watch
0 days 00:00:07.676000,-0.09966246957999997,8,watch
0 days 00:00:07.713000,-0.14134547928,8,watch
0 days 00:00:07.715000,-0.18302848897999996,8,watch
0 days 00:00:07.754000,-0.22971775897999996,8,watch
0 days 00:00:07.755000,-0.27640702897999997,8,watch
0 days 00:00:07.800000,-0.31041289798,8,watch
0 days 00:00:07.802000,-0.34441876697999996,8,watch
0 days 00:00:07.863000,-0.37423619098000005,8,watch
0 days 00:00:07.980000,-0.4117994099799999,8,watch
0 days 00:00:07.986000,-0.44600188498000004,8,watch
0 days 00:00:07.988000,-0.5065927669799999,8,watch
0 days 00:00:07.993000,-0.53934353098,8,watch
0 days 00:00:07.994000,-0.5441971513799999,8,watch
0 days 00:00:07.996000,-0.5608138847799999,8,watch
0 days 00:00:08.005000,-0.58668514978,8,watch
0 days 00:00:08.034000,-0.6006381357799999,8,watch
0 days 00:00:08.036000,-0.61459112178,8,watch
0 days 00:00:08.053000,-0.5808120387799999,8,watch
0 days 00:00:08.054000,-0.54703295578,8,watch
0 days 00:00:08.100000,-0.4869860760799999,8,watch
0 days 00:00:08.104000,-0.42693919638,8,watch
0 days 00:00:08.144000,-0.37758943538000006,8,watch
0 days 00:00:08.148000,-0.3282396743800001,8,watch
0 days 00:00:08.182000,-0.30942126538,8,watch
0 days 00:00:08.184000,-0.29060285637999994,8,watch
0 days 00:00:08.224000,-0.30590268674,8,watch
0 days 00:00:08.226000,-0.3212025171,8,watch
0 days 00:00:08.269000,-0.30725489159999997,8,watch
0 days 00:00:08.269000,-0.2906321761,8,watch
0 days 00:00:08.315000,-0.31860287609999993,8,watch
0 days 00:00:08.385000,-0.31995913409999993,8,watch
0 days 00:00:08.396000,-0.3313942081,8,watch
0 days 00:00:08.396000,-0.36676863409999994,8,watch
0 days 00:00:08.398000,-0.38975792659999997,8,watch
0 days 00:00:08.398000,-0.41274721909999995,8,watch
0 days 00:00:08.439000,-0.4146894579099999,8,watch
0 days 00:00:08.440000,-0.41663169671999994,8,watch
0 days 00:00:08.483000,-0.42046822872,8,watch
0 days 00:00:08.484000,-0.4243047607199999,8,watch
0 days 00:00:08.525000,-0.40170646072,8,watch
0 days 00:00:08.527000,-0.37910816072000003,8,watch
0 days 00:00:08.572000,-0.37438115482,8,watch
0 days 00:00:08.574000,-0.36965414892,8,watch
0 days 00:00:08.613000,-0.36062446981999996,8,watch
0 days 00:00:08.615000,-0.35159479071999994,8,watch
0 days 00:00:08.656000,-0.3638436022199999,8,watch
0 days 00:00:08.659000,-0.37609241372,8,watch
0 days 00:00:08.708000,-0.35747341471999994,8,watch
0 days 00:00:08.716000,-0.37672924771999994,8,watch
0 days 00:00:08.757000,-0.3657925437199999,8,watch
0 days 00:00:08.772000,-0.38545881472,8,watch
0 days 00:00:08.903000,-0.39194730952,8,watch
0 days 00:00:08.903000,-0.39634891232,8,watch
0 days 00:00:08.912000,-0.4070225350200001,8,watch
0 days 00:00:08.917000,-0.4083374087199999,8,watch
0 days 00:00:08.922000,-0.41009806322000003,8,watch
0 days 00:00:08.937000,-0.40899291682,8,watch
0 days 00:00:08.940000,-0.43837990652,8,watch
0 days 00:00:08.958000,-0.4405724560199999,8,watch
0 days 00:00:08.962000,-0.44276500552000003,8,watch
0 days 00:00:08.994000,-0.47283141512,8,watch
0 days 00:00:08.995000,-0.50289782472,8,watch
0 days 00:00:09.040000,-0.5393624678200001,8,watch
0 days 00:00:09.044000,-0.5758271109199999,8,watch
0 days 00:00:09.080000,-0.61207268542,8,watch
0 days 00:00:09.084000,-0.6483182599199998,8,watch
0 days 00:00:09.119000,-0.6648412679199999,8,watch
0 days 00:00:09.120000,-0.6813642759199999,8,watch
0 days 00:00:09.172000,-0.69421989092,8,watch
0 days 00:00:09.175000,-0.70707550592,8,watch
0 days 00:00:09.206000,-0.7264313179200002,8,watch
0 days 00:00:09.208000,-0.7457871299200002,8,watch
0 days 00:00:09.248000,-0.7515770139200001,8,watch
0 days 00:00:09.252000,-0.7573668979200001,8,watch
0 days 00:00:09.291000,-0.9362650789200001,8,watch
0 days 00:00:09.294000,-1.11516325992,8,watch
0 days 00:00:09.331000,-1.09291013692,8,watch
0 days 00:00:09.333000,-1.07065701392,8,watch
0 days 00:00:09.377000,-1.06297413632,8,watch
0 days 00:00:09.380000,-1.0552912587199998,8,watch
0 days 00:00:09.420000,-1.0644823295199999,8,watch
0 days 00:00:09.430000,-1.07367340032,8,watch
0 days 00:00:09.463000,-1.08010701602,8,watch
0 days 00:00:09.467000,-1.07637198722,8,watch
0 days 00:00:09.507000,-1.08076123032,8,watch
0 days 00:00:09.517000,-1.07986911752,8,watch
0 days 00:00:09.545000,-1.08012011692,8,watch
0 days 00:00:09.552000,-1.05969186572,8,watch
0 days 00:00:09.590000,-1.04054671672,8,watch
0 days 00:00:09.594000,-1.0251426377199997,8,watch
0 days 00:00:09.635000,-1.00610877872,8,watch
0 days 00:00:09.640000,-0.9818164837199999,8,watch
0 days 00:00:09.676000,-0.95958285672,8,watch
0 days 00:00:09.680000,-0.92664366772,8,watch
0 days 00:00:09.717000,-0.8973671890199999,8,watch
0 days 00:00:09.722000,-0.8699929183199998,8,watch
0 days 00:00:09.758000,-0.8297508727199999,8,watch
0 days 00:00:09.759000,-0.80057056012,8,watch
0 days 00:00:09.804000,-0.7882971481200001,8,watch
0 days 00:00:09.804000,-0.77288585712,8,watch
0 days 00:00:09.866000,-0.75933404912,8,watch
0 days 00:00:09.876000,-0.7355331071200001,8,watch
0 days 00:00:09.893000,-0.70901013112,8,watch
0 days 00:00:09.897000,-0.6888191051199999,8,watch
0 days 00:00:09.931000,-0.65530254052,8,watch
0 days 00:00:09.934000,-0.62889989992,8,watch
0 days 00:00:09.972000,-0.60514169329,8,watch
0 days 00:00:09.972000,-0.5805226906599998,8,watch
0 days 00:00:10.023000,-0.55375360566,8,watch
0 days 00:00:10.027000,-0.55337292766,8,watch
0 days 00:00:10.066000,-0.52264424416,8,watch
0 days 00:00:10.070000,-0.4996613556599999,8,watch
0 days 00:00:10.105000,-0.50706410946,8,watch
0 days 00:00:10.113000,-0.5144668632599999,8,watch
0 days 00:00:10.145000,-0.5125226362599999,8,watch
0 days 00:00:10.165000,-0.48468668525999986,8,watch
0 days 00:00:10.182000,-0.45595193425999997,8,watch
0 days 00:00:10.184000,-0.4446930272599999,8,watch
0 days 00:00:10.225000,-0.4332729112599999,8,watch
0 days 00:00:10.225000,-0.43814293495999995,8,watch
0 days 00:00:10.283000,-0.44397076236,8,watch
0 days 00:00:10.343000,-0.45746831976,8,watch
0 days 00:00:10.422000,-0.47109485206,8,watch
0 days 00:00:10.422000,-0.4615805963600001,8,watch
0 days 00:00:10.430000,-0.45340586206000005,8,watch
0 days 00:00:10.432000,-0.4396058514600001,8,watch
0 days 00:00:10.447000,-0.42563044106,8,watch
0 days 00:00:10.451000,-0.43131920376000005,8,watch
0 days 00:00:10.457000,-0.43474764386000003,8,watch
0 days 00:00:10.492000,-0.4206909993600001,8,watch
0 days 00:00:10.496000,-0.40663435486000005,8,watch
0 days 00:00:10.534000,-0.39167049986,8,watch
0 days 00:00:10.543000,-0.37670664485999994,8,watch
0 days 00:00:10.575000,-0.3734287517599999,8,watch
0 days 00:00:10.581000,-0.3701508586599999,8,watch
0 days 00:00:10.624000,-0.36887052228,8,watch
0 days 00:00:10.644000,-0.3675901859,8,watch
0 days 00:00:10.657000,-0.37359420460000003,8,watch
0 days 00:00:10.660000,-0.3795982232999999,8,watch
0 days 00:00:10.698000,-0.3957097313,8,watch
0 days 00:00:10.701000,-0.41182123929999986,8,watch
0 days 00:00:10.858000,-0.4163027838,8,watch
0 days 00:00:10.892000,-0.4194382933,8,watch
0 days 00:00:10.895000,-0.424932268,8,watch
0 days 00:00:10.901000,-0.4318271711000001,8,watch
0 days 00:00:10.909000,-0.42648425870000006,8,watch
0 days 00:00:10.918000,-0.42329804270000004,8,watch
0 days 00:00:10.922000,-0.4187950407,8,watch
0 days 00:00:10.933000,-0.4143841161,8,watch
0 days 00:00:10.934000,-0.40122610950000004,8,watch
0 days 00:00:10.968000,-0.38971174150000004,8,watch
0 days 00:00:10.973000,-0.39137514970000004,8,watch
0 days 00:00:11.001000,-0.38830208680000006,8,watch
0 days 00:00:11.005000,-0.38831575300000004,8,watch
0 days 00:00:11.042000,-0.39440920730000006,8,watch
0 days 00:00:11.047000,-0.39537354360000004,8,watch
0 days 00:00:11.081000,-0.3944028272,8,watch
0 days 00:00:11.086000,-0.3905663099,8,watch
0 days 00:00:11.120000,-0.3988759889,8,watch
0 days 00:00:11.121000,-0.4071856679,8,watch
0 days 00:00:11.165000,-0.4109386719999999,8,watch
0 days 00:00:11.167000,-0.4146916761,8,watch
0 days 00:00:11.207000,-0.417801217,8,watch
0 days 00:00:11.213000,-0.42091075790000004,8,watch
0 days 00:00:11.252000,-0.420183276,8,watch
0 days 00:00:11.255000,-0.41945579410000006,8,watch
0 days 00:00:11.293000,-0.4397936431,8,watch
