timestamp,z_window,person,device
0 days 00:00:06.422000,0.7136155677999999,1,watch
0 days 00:00:06.425000,0.7382113947999998,1,watch
0 days 00:00:06.462000,0.7631679027999998,1,watch
0 days 00:00:06.464000,0.7774726717999999,1,watch
0 days 00:00:06.508000,0.79500789927,1,watch
0 days 00:00:06.509000,0.8332134477400001,1,watch
0 days 00:00:06.559000,0.87079806124,1,watch
0 days 00:00:06.568000,0.8445029747400001,1,watch
0 days 00:00:06.595000,0.8179017337400001,1,watch
0 days 00:00:06.599000,0.8059732447400001,1,watch
0 days 00:00:06.636000,0.7926721883400001,1,watch
0 days 00:00:06.639000,0.8153243859400001,1,watch
0 days 00:00:06.677000,0.8366025403400001,1,watch
0 days 00:00:06.678000,0.8220125937400001,1,watch
0 days 00:00:06.728000,0.8100430985400001,1,watch
0 days 00:00:06.731000,0.77215206834,1,watch
0 days 00:00:06.798000,0.73307337864,1,watch
0 days 00:00:06.862000,0.71634380584,1,watch
0 days 00:00:06.878000,0.6998277535399999,1,watch
0 days 00:00:06.880000,0.6682307962399999,1,watch
0 days 00:00:06.895000,0.6364203184399999,1,watch
0 days 00:00:06.897000,0.60778052874,1,watch
0 days 00:00:06.897000,0.58388371404,1,watch
0 days 00:00:06.935000,0.5580156428399998,1,watch
0 days 00:00:06.939000,0.5452501026399998,1,watch
0 days 00:00:06.977000,0.5317666864399999,1,watch
0 days 00:00:06.978000,0.5159210332399999,1,watch
0 days 00:00:07.020000,0.50494412354,1,watch
0 days 00:00:07.021000,0.43658670283999995,1,watch
0 days 00:00:07.062000,0.41698457084000007,1,watch
0 days 00:00:07.064000,0.34739424584000006,1,watch
0 days 00:00:07.109000,0.31553467934000007,1,watch
0 days 00:00:07.122000,0.29445863584000004,1,watch
0 days 00:00:07.152000,0.3055299444400001,1,watch
0 days 00:00:07.158000,0.31660125304000003,1,watch
0 days 00:00:07.197000,0.3315460427400001,1,watch
0 days 00:00:07.201000,0.3464908324400001,1,watch
0 days 00:00:07.239000,0.3882618738400001,1,watch
0 days 00:00:07.243000,0.43003291524000004,1,watch
0 days 00:00:07.283000,0.45773081583999997,1,watch
0 days 00:00:07.285000,0.48542871643999996,1,watch
0 days 00:00:07.320000,0.46245822259,1,watch
0 days 00:00:07.321000,0.43948772873999997,1,watch
0 days 00:00:07.362000,0.41487676393999995,1,watch
0 days 00:00:07.363000,0.40997099414000004,1,watch
0 days 00:00:07.415000,0.40451109183999995,1,watch
0 days 00:00:07.421000,0.36270532653999993,1,watch
0 days 00:00:07.450000,0.31805869184,1,watch
0 days 00:00:07.451000,0.29265265514000005,1,watch
0 days 00:00:07.492000,0.26807095421999994,1,watch
0 days 00:00:07.494000,0.2576991013,1,watch
0 days 00:00:07.553000,0.24677098564999997,1,watch
0 days 00:00:07.557000,0.226643064,1,watch
0 days 00:00:07.579000,0.2048628253,1,watch
0 days 00:00:07.582000,0.19323476020000002,1,watch
0 days 00:00:07.623000,0.18377504175000003,1,watch
0 days 00:00:07.631000,0.19073143430000003,1,watch
0 days 00:00:07.666000,0.1998945434,1,watch
0 days 00:00:07.670000,0.22009387190000004,1,watch
0 days 00:00:07.708000,0.24116676130000003,1,watch
0 days 00:00:07.711000,0.24227054520000002,1,watch
0 days 00:00:07.746000,0.24224667240000003,1,watch
