timestamp,x_window,person,device
0 days 00:00:19.695000,0.656150429082,7,glass
0 days 00:00:19.906000,0.648291461782,7,glass
0 days 00:00:20.118000,0.6407751645819999,7,glass
0 days 00:00:20.317000,0.6335386901819998,7,glass
0 days 00:00:20.491000,0.629868079674,7,glass
0 days 00:00:20.701000,0.642901514264,7,glass
0 days 00:00:20.893000,0.659445447964,7,glass
0 days 00:00:21.104000,0.6549293859640001,7,glass
0 days 00:00:21.296000,0.632705208964,7,glass
0 days 00:00:21.507000,0.619040301364,7,glass
0 days 00:00:21.700000,0.5988586767640001,7,glass
0 days 00:00:21.912000,0.6006827591639999,7,glass
0 days 00:00:22.087000,0.5778645214640001,7,glass
0 days 00:00:22.325000,0.572866625464,7,glass
0 days 00:00:22.497000,0.548924608464,7,glass
0 days 00:00:22.710000,0.542009854724,7,glass
0 days 00:00:22.919000,0.5244573640239999,7,glass
0 days 00:00:23.102000,0.503467697524,7,glass
0 days 00:00:23.323000,0.49808373652399995,7,glass
0 days 00:00:23.496000,0.496802838624,7,glass
0 days 00:00:23.707000,0.4950700351239999,7,glass
0 days 00:00:23.918000,0.49853264942400005,7,glass
0 days 00:00:24.091000,0.502471111314,7,glass
0 days 00:00:24.301000,0.49928981564400005,7,glass
0 days 00:00:24.513000,0.477800360844,7,glass
0 days 00:00:24.686000,0.45463945244399995,7,glass
0 days 00:00:24.897000,0.4439343778439999,7,glass
0 days 00:00:25.085000,0.4357581794439999,7,glass
0 days 00:00:25.299000,0.4225915661439999,7,glass
0 days 00:00:25.512000,0.4196033030939999,7,glass
0 days 00:00:25.684000,0.41575462395399987,7,glass
0 days 00:00:25.895000,0.41801265550399996,7,glass
0 days 00:00:26.106000,0.3736720390039999,7,glass
0 days 00:00:26.318000,0.38097585030400005,7,glass
0 days 00:00:26.490000,0.37769280110400005,7,glass
0 days 00:00:26.701000,0.39247999010400003,7,glass
0 days 00:00:26.914000,0.4119687922590001,7,glass
0 days 00:00:27.085000,0.4192815821590001,7,glass
0 days 00:00:27.296000,0.395411392159,7,glass
0 days 00:00:27.507000,0.317191327159,7,glass
0 days 00:00:27.681000,0.2661110345590001,7,glass
0 days 00:00:27.891000,0.276304348259,7,glass
0 days 00:00:28.101000,0.2767637355590001,7,glass
0 days 00:00:28.313000,0.283563269559,7,glass
0 days 00:00:28.485000,0.27702859545900005,7,glass
0 days 00:00:28.696000,0.273208347259,7,glass
0 days 00:00:28.907000,0.26188526955900004,7,glass
0 days 00:00:29.081000,0.251910425959,7,glass
0 days 00:00:29.292000,0.24941297433600002,7,glass
0 days 00:00:29.503000,0.258636636136,7,glass
0 days 00:00:29.678000,0.229172990136,7,glass
0 days 00:00:29.887000,0.234043694136,7,glass
0 days 00:00:30.098000,0.21013908643600002,7,glass
0 days 00:00:30.293000,0.196800389436,7,glass
0 days 00:00:30.502000,0.191214417536,7,glass
0 days 00:00:30.712000,0.168257015736,7,glass
0 days 00:00:30.885000,0.177102094736,7,glass
0 days 00:00:31.096000,0.17281946673600002,7,glass
0 days 00:00:31.308000,0.160404033736,7,glass
0 days 00:00:31.480000,0.14802601077600003,7,glass
0 days 00:00:31.692000,0.153342634776,7,glass
0 days 00:00:31.903000,0.14157064447600004,7,glass
0 days 00:00:32.076000,0.159621428276,7,glass
0 days 00:00:32.287000,0.170504571576,7,glass
0 days 00:00:32.498000,0.18336592427600004,7,glass
0 days 00:00:32.708000,0.16253038367600006,7,glass
0 days 00:00:32.881000,0.16186449637600003,7,glass
0 days 00:00:33.092000,0.135205059476,7,glass
0 days 00:00:33.303000,0.12467805377599998,7,glass
0 days 00:00:33.476000,0.09861716847599998,7,glass
0 days 00:00:33.687000,0.083702787876,7,glass
0 days 00:00:33.899000,0.085996732456,7,glass
0 days 00:00:34.073000,0.079017634456,7,glass
0 days 00:00:34.283000,0.08424447585599999,7,glass
0 days 00:00:34.493000,0.084645504856,7,glass
0 days 00:00:34.705000,0.09843012090599998,7,glass
0 days 00:00:34.878000,0.10524461724599998,7,glass
0 days 00:00:35.089000,0.104949831146,7,glass
0 days 00:00:35.281000,0.10319607824599998,7,glass
0 days 00:00:35.492000,0.08341997265600001,7,glass
0 days 00:00:35.703000,0.08205827025600002,7,glass
0 days 00:00:35.876000,0.08401852285600002,7,glass
