timestamp,z_window,person,device
0 days 00:00:59.265000,0.02584390970400001,1,glass
0 days 00:00:59.477000,0.027784709434000007,1,glass
0 days 00:00:59.666000,0.030485668204000005,1,glass
0 days 00:00:59.843000,0.019599532744000007,1,glass
0 days 00:01:00.053000,0.016672621214000004,1,glass
0 days 00:01:00.245000,0.015755342754000007,1,glass
0 days 00:01:00.456000,0.018587982754000008,1,glass
0 days 00:01:00.667000,0.022789806853999995,1,glass
0 days 00:01:00.841000,0.028238112154000003,1,glass
0 days 00:01:01.051000,0.034039562154,1,glass
0 days 00:01:01.263000,0.041145852154,1,glass
0 days 00:01:01.475000,0.04335151055400001,1,glass
0 days 00:01:01.647000,0.04527734655400001,1,glass
0 days 00:01:01.859000,0.04588487529400001,1,glass
0 days 00:01:02.070000,0.051337669594,1,glass
0 days 00:01:02.241000,0.057885811294,1,glass
0 days 00:01:02.455000,0.05882403899399999,1,glass
0 days 00:01:02.666000,0.058595093394,1,glass
0 days 00:01:02.839000,0.061366381793999995,1,glass
0 days 00:01:03.050000,0.060443117794,1,glass
0 days 00:01:03.262000,0.056292170294,1,glass
0 days 00:01:03.473000,0.047949873494,1,glass
0 days 00:01:03.646000,0.045377603074,1,glass
0 days 00:01:03.857000,0.050466778113999994,1,glass
0 days 00:01:04.070000,0.055707086824,1,glass
0 days 00:01:04.241000,0.054845174223999996,1,glass
0 days 00:01:04.454000,0.053372740199,1,glass
0 days 00:01:04.665000,0.056350528519,1,glass
0 days 00:01:04.837000,0.052899885178999996,1,glass
0 days 00:01:05.048000,0.04756979367900001,1,glass
0 days 00:01:05.241000,0.03985747167900001,1,glass
0 days 00:01:05.452000,0.046731823229,1,glass
0 days 00:01:05.663000,0.041656115629,1,glass
0 days 00:01:05.856000,0.042951977359,1,glass
0 days 00:01:06.066000,0.050157027859,1,glass
0 days 00:01:06.240000,0.04938190506899999,1,glass
0 days 00:01:06.451000,0.03763684946899999,1,glass
0 days 00:01:06.665000,0.031347580768999996,1,glass
0 days 00:01:06.835000,0.031310171319000005,1,glass
0 days 00:01:07.046000,0.022753892989,1,glass
0 days 00:01:07.258000,0.022050596189000002,1,glass
0 days 00:01:07.432000,0.023190834788999998,1,glass
0 days 00:01:07.642000,0.012134112289,1,glass
0 days 00:01:07.854000,0.010977413569,1,glass
0 days 00:01:08.065000,0.009876080735,1,glass
0 days 00:01:08.238000,0.010785877415000002,1,glass
0 days 00:01:08.449000,0.010006265515000001,1,glass
0 days 00:01:08.660000,0.010480616745000003,1,glass
0 days 00:01:08.834000,0.008803179185000003,1,glass
0 days 00:01:09.045000,0.007957726705000008,1,glass
0 days 00:01:09.256000,0.007172129255000003,1,glass
0 days 00:01:09.430000,0.006953658355000004,1,glass
0 days 00:01:09.640000,0.004019264835000001,1,glass
0 days 00:01:09.851000,0.006435912105,1,glass
0 days 00:01:10.063000,0.007157165355,1,glass
0 days 00:01:10.237000,0.0025228887550000014,1,glass
0 days 00:01:10.446000,-1.0475884999997659e-05,1,glass
0 days 00:01:10.648000,0.004686648334999997,1,glass
0 days 00:01:10.827000,0.015574280335,1,glass
0 days 00:01:11.032000,0.018842365635000004,1,glass
0 days 00:01:11.244000,0.015123870945000005,1,glass
0 days 00:01:11.423000,0.0072828603450000055,1,glass
0 days 00:01:11.645000,0.004602850745000006,1,glass
0 days 00:01:11.840000,0.0005057730250000018,1,glass
0 days 00:01:12.022000,-0.0007212552519999948,1,glass
0 days 00:01:12.242000,-4.788595199999801e-05,1,glass
0 days 00:01:12.422000,0.0012075735680000055,1,glass
0 days 00:01:12.656000,-0.0015502476220000028,1,glass
0 days 00:01:12.830000,-0.0019213488219999941,1,glass
0 days 00:01:13.042000,-0.0005955595420000021,1,glass
0 days 00:01:13.254000,-0.002442087571999994,1,glass
0 days 00:01:13.426000,-0.0019856928820000024,1,glass
0 days 00:01:13.638000,-0.0032890364019999953,1,glass
0 days 00:01:13.849000,-0.008704421331999999,1,glass
0 days 00:01:14.022000,-0.011150996171999992,1,glass
0 days 00:01:14.233000,-0.012327147701999998,1,glass
0 days 00:01:14.444000,-0.015753849052,1,glass
0 days 00:01:14.656000,-0.027952306352,1,glass
0 days 00:01:14.830000,-0.036926073521,1,glass
0 days 00:01:15.039000,-0.030678703221,1,glass
0 days 00:01:15.251000,-0.022610243621000007,1,glass
0 days 00:01:15.422000,-0.018644846921,1,glass
0 days 00:01:15.633000,-0.015430631200999998,1,glass
0 days 00:01:15.845000,-0.013968671801000001,1,glass
0 days 00:01:16.019000,-0.004091093201000001,1,glass
0 days 00:01:16.229000,0.0075417344990000015,1,glass
0 days 00:01:16.441000,0.008849567099,1,glass
0 days 00:01:16.652000,0.004435257798999999,1,glass
