timestamp,window,person,device
0 days 00:00:45.159000,-0.06935763,9,Watch
0 days 00:00:45.160000,0.181434935,9,Watch
0 days 00:00:45.183000,0.12554351866666666,9,Watch
0 days 00:00:45.186000,0.0975978105,9,Watch
0 days 00:00:45.250000,0.081600263,9,Watch
0 days 00:00:45.252000,0.07093523133333333,9,Watch
0 days 00:00:45.284000,0.20621015542857143,9,Watch
0 days 00:00:45.285000,0.30766634849999996,9,Watch
0 days 00:00:45.311000,0.29904980311111107,9,Watch
0 days 00:00:45.313000,0.29215656679999996,9,Watch
0 days 00:00:45.348000,0.3080240825454545,9,Watch
0 days 00:00:45.349000,0.3212470123333333,9,Watch
0 days 00:00:45.386000,0.26429284599999997,9,Watch
0 days 00:00:45.387000,0.2154749891428571,9,Watch
0 days 00:00:45.431000,0.32983793653333326,9,Watch
0 days 00:00:45.435000,0.4299055155,9,Watch
0 days 00:00:45.474000,0.35150505870588233,9,Watch
0 days 00:00:45.475000,0.28181576377777773,9,Watch
0 days 00:00:45.517000,0.07204644989473681,9,Watch
0 days 00:00:45.518000,-0.11674593260000003,9,Watch
0 days 00:00:45.560000,-0.0897646248571429,9,Watch
0 days 00:00:45.561000,-0.06523616327272731,9,Watch
0 days 00:00:45.599000,-0.01624926921739134,9,Watch
0 days 00:00:45.600000,0.028655383666666607,9,Watch
0 days 00:00:45.641000,0.04947295631999994,9,Watch
0 days 00:00:45.643000,0.06868917723076917,9,Watch
0 days 00:00:45.683000,0.08986692622222216,9,Watch
0 days 00:00:45.684000,0.10953197885714279,9,Watch
0 days 00:00:45.734000,0.09482369475862061,9,Watch
0 days 00:00:45.734000,0.08109596293333325,9,Watch
0 days 00:00:45.769000,0.0732151357419354,9,Watch
0 days 00:00:45.770000,0.06582686024999995,9,Watch
0 days 00:00:45.814000,0.08677674509090905,9,Watch
0 days 00:00:45.815000,0.10649428376470584,9,Watch
0 days 00:00:45.854000,0.16260421851428566,9,Watch
0 days 00:00:45.855000,0.21559693466666663,9,Watch
0 days 00:00:45.896000,0.23369885535135132,9,Watch
0 days 00:00:45.899000,0.21918787494736838,9,Watch
0 days 00:00:45.943000,0.19413414866666662,9,Watch
0 days 00:00:45.952000,0.1703331087,9,Watch
0 days 00:00:45.980000,0.18369933629268292,9,Watch
