timestamp,window,person,device
0 days 00:00:00,0.016011223,5,Glass
0 days 00:00:00.167000,-0.047360301,5,Glass
0 days 00:00:00.368000,-0.06828462566666667,5,Glass
0 days 00:00:00.550000,-0.07130231675000001,5,Glass
0 days 00:00:00.755000,-0.08053495740000001,5,Glass
0 days 00:00:00.963000,-0.051225939500000005,5,Glass
0 days 00:00:01.154000,-0.029115201000000004,5,Glass
0 days 00:00:01.393000,0.13031564912500002,5,Glass
0 days 00:00:01.556000,0.1344909547777778,5,Glass
0 days 00:00:01.753000,0.11887211410000002,5,Glass
0 days 00:00:01.977000,0.07466916554545457,5,Glass
0 days 00:00:02.169000,0.05722391425000003,5,Glass
0 days 00:00:02.359000,0.03744393315384618,5,Glass
0 days 00:00:02.551000,0.04261465221428574,5,Glass
0 days 00:00:02.750000,0.04781420273333336,5,Glass
0 days 00:00:02.973000,0.044086979375,5,Glass
0 days 00:00:03.150000,0.023537114705882354,5,Glass
0 days 00:00:03.376000,0.013118229444444447,5,Glass
0 days 00:00:03.568000,-0.011585101578947364,5,Glass
0 days 00:00:03.748000,-0.004908113999999996,5,Glass
0 days 00:00:03.971000,0.010752530952380955,5,Glass
0 days 00:00:04.162000,0.023112208181818184,5,Glass
0 days 00:00:04.356000,0.025763691956521742,5,Glass
0 days 00:00:04.547000,0.041374797708333334,5,Glass
0 days 00:00:04.776000,0.0441849922,5,Glass
0 days 00:00:04.968000,0.04976025903846155,5,Glass
0 days 00:00:05.160000,0.05457893092592593,5,Glass
0 days 00:00:05.371000,0.0912789405357143,5,Glass
0 days 00:00:05.565000,0.12420437362068967,5,Glass
0 days 00:00:05.756000,0.13379597183333336,5,Glass
0 days 00:00:05.947000,0.13669636725806453,5,Glass
0 days 00:00:06.145000,0.17550620578125,5,Glass
0 days 00:00:06.368000,0.18495207984848486,5,Glass
0 days 00:00:06.561000,0.21680288632352943,5,Glass
0 days 00:00:06.753000,0.23258814471428577,5,Glass
0 days 00:00:06.947000,0.24334815736111118,5,Glass
0 days 00:00:07.174000,0.2049469017567568,5,Glass
0 days 00:00:07.366000,0.18965385355263165,5,Glass
0 days 00:00:07.558000,0.20187264269230779,5,Glass
0 days 00:00:07.750000,0.197899476425,5,Glass
0 days 00:00:07.943000,0.18418929553658536,5,Glass
0 days 00:00:08.172000,0.17424230516666667,5,Glass
0 days 00:00:08.363000,0.16590982690697673,5,Glass
0 days 00:00:08.556000,0.17085213902272725,5,Glass
0 days 00:00:08.749000,0.1744242457111111,5,Glass
0 days 00:00:08.942000,0.12667149036956518,5,Glass
0 days 00:00:09.169000,0.12177954493617019,5,Glass
0 days 00:00:09.360000,0.130331240875,5,Glass
0 days 00:00:09.553000,0.1878623849387755,5,Glass
0 days 00:00:09.744000,0.21906347523999997,5,Glass
0 days 00:00:09.941000,0.17020251494117647,5,Glass
0 days 00:00:10.186000,0.3045499473461538,5,Glass
0 days 00:00:10.372000,0.2623683766415094,5,Glass
0 days 00:00:10.513000,0.2868774678148148,5,Glass
0 days 00:00:10.712000,0.28819387567272725,5,Glass
0 days 00:00:10.923000,0.27434987074999995,5,Glass
0 days 00:00:11.153000,0.24571020810526312,5,Glass
0 days 00:00:11.337000,0.2441234427931034,5,Glass
0 days 00:00:11.548000,0.23377706477966098,5,Glass
0 days 00:00:11.721000,0.2228927040333333,5,Glass
0 days 00:00:11.932000,0.20658821495081967,5,Glass
0 days 00:00:12.143000,0.20034545406451612,5,Glass
0 days 00:00:12.316000,0.20162124273015872,5,Glass
0 days 00:00:12.527000,0.19464346143750003,5,Glass
0 days 00:00:12.737000,0.18967373033846158,5,Glass
0 days 00:00:12.912000,0.18641899021212124,5,Glass
0 days 00:00:13.122000,0.19045964558208958,5,Glass
0 days 00:00:13.332000,0.17726995755882355,5,Glass
0 days 00:00:13.544000,0.17197048368115944,5,Glass
0 days 00:00:13.716000,0.1718694860571429,5,Glass
0 days 00:00:13.927000,0.17553334921126762,5,Glass
0 days 00:00:14.138000,0.17465826769444442,5,Glass
0 days 00:00:14.310000,0.17463324252054793,5,Glass
0 days 00:00:14.521000,0.17349672235135133,5,Glass
0 days 00:00:14.732000,0.17219498298666663,5,Glass
0 days 00:00:14.943000,0.17553279413157893,5,Glass
0 days 00:00:15.116000,0.17344553866233764,5,Glass
0 days 00:00:15.330000,0.17288132047435897,5,Glass
0 days 00:00:15.548000,0.17225372641772152,5,Glass
0 days 00:00:15.729000,0.16995091723749997,5,Glass
0 days 00:00:15.940000,0.16375712097530862,5,Glass
0 days 00:00:16.113000,0.1583968865731707,5,Glass
0 days 00:00:16.324000,0.1568400485783132,5,Glass
0 days 00:00:16.535000,0.15612725240476188,5,Glass
0 days 00:00:16.708000,0.15788528472941174,5,Glass
0 days 00:00:16.919000,0.15808691665116276,5,Glass
0 days 00:00:17.130000,0.15575039395402296,5,Glass
0 days 00:00:17.341000,0.15451953856818182,5,Glass
0 days 00:00:17.514000,0.1569597662247191,5,Glass
0 days 00:00:17.724000,0.15766151226666666,5,Glass
0 days 00:00:17.935000,0.1578890564175824,5,Glass
0 days 00:00:18.108000,0.15792298047826087,5,Glass
0 days 00:00:18.319000,0.15647427992473117,5,Glass
0 days 00:00:18.530000,0.15436711465957448,5,Glass
0 days 00:00:18.703000,0.15409996197894738,5,Glass
0 days 00:00:18.914000,0.15417505977083332,5,Glass
0 days 00:00:19.125000,0.15304070962886598,5,Glass
0 days 00:00:19.336000,0.15297849973469388,5,Glass
0 days 00:00:19.513000,0.14867327983838385,5,Glass
0 days 00:00:19.702000,0.15418659403999999,5,Glass
0 days 00:00:19.911000,0.20970514181,5,Glass
0 days 00:00:20.122000,0.20082564636,5,Glass
0 days 00:00:20.334000,0.20125660261000003,5,Glass
0 days 00:00:20.506000,0.18221072851000003,5,Glass
0 days 00:00:20.718000,0.17074699171000002,5,Glass
0 days 00:00:20.928000,0.15598524221,5,Glass
0 days 00:00:21.100000,0.15042919771000002,5,Glass
0 days 00:00:21.311000,0.13290663411000003,5,Glass
0 days 00:00:21.522000,0.12125136081000003,5,Glass
0 days 00:00:21.734000,0.13722667233000002,5,Glass
0 days 00:00:21.904000,0.13338996393000002,5,Glass
0 days 00:00:22.117000,0.13498659723,5,Glass
0 days 00:00:22.328000,0.11018266763,5,Glass
0 days 00:00:22.500000,0.13442545763,5,Glass
0 days 00:00:22.711000,0.14412197452999997,5,Glass
0 days 00:00:22.922000,0.10679038523999998,5,Glass
0 days 00:00:23.096000,0.10882096763999999,5,Glass
0 days 00:00:23.306000,0.09957037083999998,5,Glass
0 days 00:00:23.517000,0.10602573713999998,5,Glass
0 days 00:00:23.728000,0.10882396034,5,Glass
0 days 00:00:23.900000,0.09685594404,5,Glass
0 days 00:00:24.111000,0.08674493074,5,Glass
0 days 00:00:24.322000,0.07879318839000002,5,Glass
0 days 00:00:24.495000,0.06986580889,5,Glass
0 days 00:00:24.725000,0.06983288854999999,5,Glass
0 days 00:00:24.898000,0.06377855095000001,5,Glass
0 days 00:00:25.110000,0.06988675795000002,5,Glass
0 days 00:00:25.320000,0.054340906950000004,5,Glass
0 days 00:00:25.494000,0.04572477365,5,Glass
0 days 00:00:25.703000,0.041244623849999995,5,Glass
0 days 00:00:25.918000,0.042574902149999996,5,Glass
0 days 00:00:26.125000,0.02885612707299999,5,Glass
0 days 00:00:26.298000,0.025101719522999996,5,Glass
0 days 00:00:26.509000,0.013694844122999985,5,Glass
0 days 00:00:26.720000,0.006847427322999994,5,Glass
0 days 00:00:26.893000,0.003175320322999995,5,Glass
0 days 00:00:27.104000,0.020222036322999994,5,Glass
0 days 00:00:27.289000,0.019487315422999994,5,Glass
0 days 00:00:27.494000,0.012668329642999994,5,Glass
0 days 00:00:27.686000,0.008331831722999998,5,Glass
0 days 00:00:27.887000,0.008096900622999998,5,Glass
0 days 00:00:28.109000,0.014501390022999994,5,Glass
0 days 00:00:28.286000,0.017757504322999988,5,Glass
0 days 00:00:28.512000,-0.003081029277,5,Glass
0 days 00:00:28.684000,-0.015979791176999995,5,Glass
0 days 00:00:28.885000,-0.005276214176999996,5,Glass
0 days 00:00:29.106000,-0.0034356716269999922,5,Glass
0 days 00:00:29.286000,0.009929958873000001,5,Glass
0 days 00:00:29.521000,-0.019201491126999985,5,Glass
0 days 00:00:29.692000,-0.026901843127000006,5,Glass
0 days 00:00:29.903000,7.183087300001167e-05,5,Glass
0 days 00:00:30.114000,-0.071034464427,5,Glass
0 days 00:00:30.286000,-0.054827215426999976,5,Glass
0 days 00:00:30.499000,-0.105307462427,5,Glass
0 days 00:00:30.709000,-0.12731167242699998,5,Glass
0 days 00:00:30.921000,-0.13781623242699997,5,Glass
0 days 00:00:31.092000,-0.141211509427,5,Glass
0 days 00:00:31.303000,-0.157566899627,5,Glass
0 days 00:00:31.514000,-0.16598251902699995,5,Glass
0 days 00:00:31.687000,-0.16608876162699995,5,Glass
0 days 00:00:31.899000,-0.16421380272699998,5,Glass
0 days 00:00:32.109000,-0.163528462427,5,Glass
0 days 00:00:32.283000,-0.16717363442699998,5,Glass
0 days 00:00:32.493000,-0.17097293312699996,5,Glass
0 days 00:00:32.704000,-0.16856676042699995,5,Glass
0 days 00:00:32.914000,-0.16958279974699997,5,Glass
0 days 00:00:33.174000,-0.177712611147,5,Glass
0 days 00:00:33.318000,-0.17279701574700002,5,Glass
0 days 00:00:33.545000,-0.16713323254700005,5,Glass
0 days 00:00:33.698000,-0.16630424034699998,5,Glass
0 days 00:00:33.893000,-0.16220566604699996,5,Glass
0 days 00:00:34.104000,-0.163119951827,5,Glass
0 days 00:00:34.315000,-0.162217636927,5,Glass
0 days 00:00:34.487000,-0.16431405982699998,5,Glass
0 days 00:00:34.699000,-0.151343472527,5,Glass
0 days 00:00:34.910000,-0.15127463932699997,5,Glass
0 days 00:00:35.082000,-0.15467440585699999,5,Glass
0 days 00:00:35.294000,-0.151644244257,5,Glass
0 days 00:00:35.504000,-0.146951608757,5,Glass
0 days 00:00:35.677000,-0.142323317477,5,Glass
0 days 00:00:35.887000,-0.136246534177,5,Glass
0 days 00:00:36.098000,-0.121936690177,5,Glass
0 days 00:00:36.309000,-0.11573421110699998,5,Glass
0 days 00:00:36.481000,-0.131411742807,5,Glass
0 days 00:00:36.693000,-0.12777554880699998,5,Glass
0 days 00:00:36.904000,-0.130828155807,5,Glass
0 days 00:00:37.077000,-0.13474716462699995,5,Glass
0 days 00:00:37.288000,-0.14674061882699999,5,Glass
0 days 00:00:37.499000,-0.151461685127,5,Glass
0 days 00:00:37.709000,-0.15768511302699997,5,Glass
0 days 00:00:37.883000,-0.161701386427,5,Glass
0 days 00:00:38.114000,-0.16102801722700005,5,Glass
0 days 00:00:38.305000,-0.158348007517,5,Glass
0 days 00:00:38.477000,-0.16004789076700005,5,Glass
0 days 00:00:38.719000,-0.16649427856700005,5,Glass
0 days 00:00:38.899000,-0.171179432067,5,Glass
0 days 00:00:39.073000,-0.178798979027,5,Glass
0 days 00:00:39.283000,-0.17977910544700001,5,Glass
0 days 00:00:39.494000,-0.17640028834699997,5,Glass
0 days 00:00:39.709000,-0.18712481534699993,5,Glass
0 days 00:00:39.895000,-0.24992173634699996,5,Glass
0 days 00:00:40.072000,-0.24014890441699993,5,Glass
0 days 00:00:40.280000,-0.23038355391699994,5,Glass
0 days 00:00:40.492000,-0.20416854241699994,5,Glass
0 days 00:00:40.703000,-0.19461867061699997,5,Glass
0 days 00:00:40.875000,-0.181619652117,5,Glass
0 days 00:00:41.085000,-0.18262521691699998,5,Glass
0 days 00:00:41.297000,-0.184320610817,5,Glass
0 days 00:00:41.469000,-0.179071323517,5,Glass
0 days 00:00:41.680000,-0.20035428091699997,5,Glass
0 days 00:00:41.891000,-0.190942075417,5,Glass
0 days 00:00:42.102000,-0.17562517021700003,5,Glass
0 days 00:00:42.275000,-0.148210064417,5,Glass
0 days 00:00:42.486000,-0.17066019601700003,5,Glass
0 days 00:00:42.697000,-0.176826762017,5,Glass
0 days 00:00:42.869000,-0.14209886701700003,5,Glass
0 days 00:00:43.081000,-0.144820775017,5,Glass
0 days 00:00:43.291000,-0.135727297717,5,Glass
0 days 00:00:43.501000,-0.137504992457,5,Glass
0 days 00:00:43.674000,-0.137548387357,5,Glass
0 days 00:00:43.884000,-0.126657761957,5,Glass
0 days 00:00:44.096000,-0.12086080075699998,5,Glass
0 days 00:00:44.269000,-0.11600356415699999,5,Glass
0 days 00:00:44.480000,-0.11574319465699999,5,Glass
0 days 00:00:44.691000,-0.11311555831699999,5,Glass
0 days 00:00:44.865000,-0.10802189411699999,5,Glass
0 days 00:00:45.076000,-0.115533701847,5,Glass
0 days 00:00:45.283000,-0.10769718064700001,5,Glass
0 days 00:00:45.498000,-0.114813945347,5,Glass
0 days 00:00:45.670000,-0.113145486047,5,Glass
0 days 00:00:45.869000,-0.11410167024699999,5,Glass
0 days 00:00:46.062000,-0.12403012517,5,Glass
0 days 00:00:46.272000,-0.12204593062000002,5,Glass
0 days 00:00:46.492000,-0.12818256882,5,Glass
0 days 00:00:46.658000,-0.12707375412000002,5,Glass
0 days 00:00:46.859000,-0.12892028202,5,Glass
0 days 00:00:47.077000,-0.13986776952,5,Glass
0 days 00:00:47.268000,-0.13542802161,5,Glass
0 days 00:00:47.461000,-0.13347076173000003,5,Glass
0 days 00:00:47.657000,-0.12687922503000001,5,Glass
0 days 00:00:47.882000,-0.12248287203000001,5,Glass
0 days 00:00:48.075000,-0.12955773803,5,Glass
0 days 00:00:48.266000,-0.12794015543000004,5,Glass
0 days 00:00:48.457000,-0.11043255508000001,5,Glass
0 days 00:00:48.663000,-0.10010307088000003,5,Glass
0 days 00:00:48.873000,-0.08832958408,5,Glass
0 days 00:00:49.084000,-0.08578574477999998,5,Glass
0 days 00:00:49.258000,-0.10998962677999997,5,Glass
0 days 00:00:49.468000,-0.12367248877999998,5,Glass
0 days 00:00:49.679000,-0.13365630930999997,5,Glass
0 days 00:00:49.890000,-0.13838036862999997,5,Glass
0 days 00:00:50.062000,-0.13159430333,5,Glass
0 days 00:00:50.274000,-0.12432191553000001,5,Glass
0 days 00:00:50.485000,-0.09259724553000001,5,Glass
0 days 00:00:50.658000,-0.07371148333,5,Glass
0 days 00:00:50.869000,-0.05696404243,5,Glass
0 days 00:00:51.080000,-0.03889230916999999,5,Glass
0 days 00:00:51.289000,-0.023353940309999998,5,Glass
0 days 00:00:51.464000,-0.010390834010000006,5,Glass
0 days 00:00:51.676000,-0.005279213410000001,5,Glass
0 days 00:00:51.884000,0.0009053091099999957,5,Glass
0 days 00:00:52.059000,0.0019243412199999998,5,Glass
0 days 00:00:52.268000,0.004545992119999992,5,Glass
0 days 00:00:52.479000,0.01084872795699999,5,Glass
0 days 00:00:52.652000,0.00827346475699999,5,Glass
0 days 00:00:52.864000,0.008403649456999994,5,Glass
0 days 00:00:53.073000,0.013720273656999989,5,Glass
0 days 00:00:53.284000,0.01384297645699999,5,Glass
0 days 00:00:53.457000,0.008586207456999976,5,Glass
0 days 00:00:53.667000,0.009048587756999994,5,Glass
0 days 00:00:53.878000,0.0008514394269999845,5,Glass
0 days 00:00:54.051000,0.003598786006999989,5,Glass
0 days 00:00:54.263000,0.005237317806999982,5,Glass
0 days 00:00:54.473000,0.007154175556999998,5,Glass
0 days 00:00:54.684000,-0.004544492143000012,5,Glass
0 days 00:00:54.857000,-0.007890388943000001,5,Glass
0 days 00:00:55.068000,-0.0048467599230000045,5,Glass
0 days 00:00:55.282000,-0.008661022492999992,5,Glass
0 days 00:00:55.452000,-0.014746784123000012,5,Glass
0 days 00:00:55.663000,-0.012779049323000002,5,Glass
0 days 00:00:55.874000,-0.011658263623000004,5,Glass
0 days 00:00:56.047000,-0.02026691482299999,5,Glass
0 days 00:00:56.257000,-0.019132662223000012,5,Glass
0 days 00:00:56.468000,0.0018300697770000018,5,Glass
0 days 00:00:56.680000,0.0037289707770000037,5,Glass
0 days 00:00:56.851000,0.005852328327000008,5,Glass
0 days 00:00:57.063000,0.006851907427000008,5,Glass
0 days 00:00:57.274000,0.01539920742700001,5,Glass
0 days 00:00:57.447000,0.016599300987,5,Glass
0 days 00:00:57.658000,0.01681777198700001,5,Glass
0 days 00:00:57.850000,0.022568345087000004,5,Glass
0 days 00:00:58.061000,0.02952200488700001,5,Glass
0 days 00:00:58.271000,0.029650693087,5,Glass
0 days 00:00:58.444000,0.024690206487,5,Glass
0 days 00:00:58.655000,0.021612160687,5,Glass
0 days 00:00:58.866000,0.025998038887000016,5,Glass
0 days 00:00:59.077000,0.029932011487000018,5,Glass
0 days 00:00:59.250000,0.018917187507000017,5,Glass
0 days 00:00:59.461000,0.01245583610700002,5,Glass
0 days 00:00:59.671000,0.009962873107000024,5,Glass
0 days 00:00:59.847000,0.020889411107000024,5,Glass
0 days 00:01:00.075000,0.02751835687700001,5,Glass
0 days 00:01:00.266000,0.01603965577700002,5,Glass
0 days 00:01:00.476000,-0.0027817617229999934,5,Glass
0 days 00:01:00.650000,-0.002751834222999996,5,Glass
0 days 00:01:00.860000,-0.0023148923729999953,5,Glass
0 days 00:01:01.073000,0.012071267327000005,5,Glass
0 days 00:01:01.298000,0.024516626827000003,5,Glass
0 days 00:01:01.475000,0.017281648827000003,5,Glass
0 days 00:01:01.648000,0.022231660827000014,5,Glass
0 days 00:01:01.843000,0.02101061802700001,5,Glass
0 days 00:01:02.050000,0.013667900627000008,5,Glass
0 days 00:01:02.261000,0.01831115582700001,5,Glass
0 days 00:01:02.471000,0.01296011522700001,5,Glass
0 days 00:01:02.645000,0.006341644227000007,5,Glass
0 days 00:01:02.855000,0.01084423982700001,5,Glass
0 days 00:01:03.078000,0.023312044927000012,5,Glass
0 days 00:01:03.258000,0.02719813362700001,5,Glass
0 days 00:01:03.470000,0.034929908667000006,5,Glass
0 days 00:01:03.649000,0.030523081197000014,5,Glass
0 days 00:01:03.872000,0.02395249399700001,5,Glass
0 days 00:01:04.045000,0.023687635497000016,5,Glass
0 days 00:01:04.256000,0.028909988097000003,5,Glass
0 days 00:01:04.467000,0.044219410797000015,5,Glass
0 days 00:01:04.640000,0.050529628197000014,5,Glass
0 days 00:01:04.849000,0.04684405399700002,5,Glass
0 days 00:01:05.057000,0.04859331762700002,5,Glass
0 days 00:01:05.232000,0.04268712142700001,5,Glass
0 days 00:01:05.451000,0.052970218027000006,5,Glass
0 days 00:01:05.644000,0.051244896397,5,Glass
0 days 00:01:05.855000,0.037711670997,5,Glass
0 days 00:01:06.029000,0.03721038399700001,5,Glass
0 days 00:01:06.230000,0.030038253697,5,Glass
0 days 00:01:06.450000,0.035788826957,5,Glass
0 days 00:01:06.641000,0.041642650157,5,Glass
0 days 00:01:06.837000,0.04835240065700001,5,Glass
0 days 00:01:07.055000,0.051226939157,5,Glass
0 days 00:01:07.267000,0.049461215447000016,5,Glass
0 days 00:01:07.439000,0.049081135846999996,5,Glass
0 days 00:01:07.632000,0.057716721147,5,Glass
0 days 00:01:07.842000,0.063612442647,5,Glass
0 days 00:01:08.053000,0.06585102134700001,5,Glass
0 days 00:01:08.229000,0.067459625547,5,Glass
0 days 00:01:08.436000,0.07283909719700002,5,Glass
0 days 00:01:08.647000,0.076686279997,5,Glass
0 days 00:01:08.859000,0.08711153219700002,5,Glass
0 days 00:01:09.030000,0.080195281797,5,Glass
0 days 00:01:09.242000,0.08501061979700002,5,Glass
0 days 00:01:09.453000,0.087980924797,5,Glass
0 days 00:01:09.627000,0.08133402232700002,5,Glass
0 days 00:01:09.837000,0.08179191338200001,5,Glass
0 days 00:01:10.048000,0.08156446438200002,5,Glass
0 days 00:01:10.259000,0.07519289508200001,5,Glass
0 days 00:01:10.446000,0.07855824478200002,5,Glass
0 days 00:01:10.664000,0.078594157812,5,Glass
0 days 00:01:10.834000,0.085375733912,5,Glass
0 days 00:01:11.044000,0.092009168652,5,Glass
0 days 00:01:11.256000,0.09572766309200001,5,Glass
0 days 00:01:11.428000,0.090071361392,5,Glass
0 days 00:01:11.639000,0.07741052419200001,5,Glass
0 days 00:01:11.852000,0.06698676907199999,5,Glass
0 days 00:01:12.024000,0.070967129462,5,Glass
0 days 00:01:12.235000,0.07559242786199999,5,Glass
0 days 00:01:12.447000,0.07618499272500001,5,Glass
0 days 00:01:12.622000,0.079975313225,5,Glass
0 days 00:01:12.832000,0.081990931725,5,Glass
0 days 00:01:13.040000,0.08654889342500001,5,Glass
0 days 00:01:13.251000,0.099555393625,5,Glass
0 days 00:01:13.424000,0.10687716182500002,5,Glass
0 days 00:01:13.634000,0.10282946457500002,5,Glass
0 days 00:01:13.846000,0.091862524905,5,Glass
0 days 00:01:14.022000,0.079629650305,5,Glass
0 days 00:01:14.230000,0.07460930850500001,5,Glass
0 days 00:01:14.441000,0.082674775655,5,Glass
0 days 00:01:14.653000,0.07757512605500003,5,Glass
0 days 00:01:14.824000,0.07699004299500002,5,Glass
0 days 00:01:15.036000,0.07338377687500003,5,Glass
0 days 00:01:15.247000,0.08142679824500001,5,Glass
0 days 00:01:15.419000,0.090586116475,5,Glass
0 days 00:01:15.630000,0.09018658347500003,5,Glass
0 days 00:01:15.840000,0.07723395227500002,5,Glass
0 days 00:01:16.052000,0.07188740047500002,5,Glass
0 days 00:01:16.225000,0.064890346175,5,Glass
0 days 00:01:16.435000,0.061480104975000005,5,Glass
0 days 00:01:16.646000,0.061631238975,5,Glass
0 days 00:01:16.819000,0.067199254125,5,Glass
0 days 00:01:17.034000,0.06482749842499999,5,Glass
0 days 00:01:17.250000,0.071148191025,5,Glass
0 days 00:01:17.432000,0.08064568976499999,5,Glass
0 days 00:01:17.643000,0.09530269256499999,5,Glass
0 days 00:01:17.816000,0.099227686965,5,Glass
0 days 00:01:18.026000,0.085568766265,5,Glass
0 days 00:01:18.237000,0.07550863006499998,5,Glass
0 days 00:01:18.448000,0.075231800465,5,Glass
0 days 00:01:18.624000,0.08163479366500001,5,Glass
0 days 00:01:18.814000,0.085248541765,5,Glass
0 days 00:01:19.023000,0.08692298666500001,5,Glass
0 days 00:01:19.216000,0.097315318195,5,Glass
0 days 00:01:19.427000,0.10307337290500002,5,Glass
0 days 00:01:19.619000,0.11304073420499999,5,Glass
0 days 00:01:19.850000,0.116036479205,5,Glass
0 days 00:01:20.026000,0.11491569420500002,5,Glass
0 days 00:01:20.214000,0.114520651005,5,Glass
0 days 00:01:20.425000,0.11513117200499998,5,Glass
0 days 00:01:20.636000,0.10837204110499998,5,Glass
0 days 00:01:20.847000,0.10522815515499997,5,Glass
0 days 00:01:21.020000,0.09987561785499999,5,Glass
0 days 00:01:21.230000,0.090750716855,5,Glass
0 days 00:01:21.442000,0.10305990609499999,5,Glass
0 days 00:01:21.613000,0.097991680195,5,Glass
0 days 00:01:21.824000,0.098970310195,5,Glass
0 days 00:01:22.045000,0.091672484395,5,Glass
0 days 00:01:22.227000,0.08876203259499998,5,Glass
0 days 00:01:22.438000,0.10227131579499998,5,Glass
0 days 00:01:22.611000,0.10993874639499998,5,Glass
0 days 00:01:22.822000,0.11804910449499997,5,Glass
0 days 00:01:23.033000,0.113485157795,5,Glass
0 days 00:01:23.239000,0.10305541639499999,5,Glass
0 days 00:01:23.405000,0.09394697539499999,5,Glass
0 days 00:01:23.615000,0.11554866106499999,5,Glass
0 days 00:01:23.807000,0.125128460265,5,Glass
0 days 00:01:24.004000,0.130240080865,5,Glass
0 days 00:01:24.230000,0.11649736266499999,5,Glass
0 days 00:01:24.403000,0.10155006286500001,5,Glass
0 days 00:01:24.614000,0.08483853586500001,5,Glass
0 days 00:01:24.825000,0.095459813165,5,Glass
0 days 00:01:25.003000,0.09372252056500002,5,Glass
0 days 00:01:25.208000,0.101484223065,5,Glass
0 days 00:01:25.419000,0.094897175465,5,Glass
0 days 00:01:25.610000,0.09992200639499998,5,Glass
0 days 00:01:25.814000,0.11251251469499998,5,Glass
0 days 00:01:26.025000,0.13786112569499998,5,Glass
0 days 00:01:26.236000,0.14897321399499996,5,Glass
0 days 00:01:26.408000,0.159750114335,5,Glass
0 days 00:01:26.619000,0.143578777935,5,Glass
0 days 00:01:26.830000,0.144237183335,5,Glass
0 days 00:01:27.003000,0.14970045233499996,5,Glass
0 days 00:01:27.215000,0.165328604335,5,Glass
0 days 00:01:27.425000,0.16613215843499998,5,Glass
0 days 00:01:27.635000,0.15418359653500002,5,Glass
0 days 00:01:27.808000,0.144873145035,5,Glass
0 days 00:01:28.019000,0.14490157613500002,5,Glass
0 days 00:01:28.230000,0.137296992935,5,Glass
0 days 00:01:28.403000,0.14012364753499998,5,Glass
0 days 00:01:28.614000,0.14097508503499998,5,Glass
0 days 00:01:28.825000,0.12306795243499997,5,Glass
0 days 00:01:28.999000,0.12048969643499997,5,Glass
0 days 00:01:29.209000,0.12479177773499998,5,Glass
0 days 00:01:29.420000,0.130460051135,5,Glass
0 days 00:01:29.631000,0.141618527435,5,Glass
0 days 00:01:29.803000,0.1549706907,5,Glass
0 days 00:01:30.015000,0.1459849524,5,Glass
0 days 00:01:30.225000,0.14649372019999998,5,Glass
0 days 00:01:30.398000,0.14583381835999998,5,Glass
0 days 00:01:30.610000,0.14933683472999998,5,Glass
0 days 00:01:30.820000,0.15297452573,5,Glass
0 days 00:01:31.034000,0.14968998072999998,5,Glass
0 days 00:01:31.205000,0.14329596593000002,5,Glass
0 days 00:01:31.415000,0.14832678239999997,5,Glass
0 days 00:01:31.626000,0.15968726880000003,5,Glass
0 days 00:01:31.797000,0.17493833310000004,5,Glass
0 days 00:01:32.010000,0.18053926839999998,5,Glass
0 days 00:01:32.221000,0.18094179369999996,5,Glass
0 days 00:01:32.394000,0.17968633423999997,5,Glass
0 days 00:01:32.604000,0.17540220953999996,5,Glass
0 days 00:01:32.815000,0.17258303703999997,5,Glass
0 days 00:01:33.027000,0.16813431083999997,5,Glass
0 days 00:01:33.221000,0.16840365984000003,5,Glass
0 days 00:01:33.410000,0.16495002384,5,Glass
0 days 00:01:33.621000,0.18075923708999997,5,Glass
0 days 00:01:33.793000,0.19035100714999995,5,Glass
0 days 00:01:34.004000,0.19422811815,5,Glass
0 days 00:01:34.216000,0.19300707525,5,Glass
0 days 00:01:34.426000,0.18271051145,5,Glass
0 days 00:01:34.599000,0.18714277734999998,5,Glass
0 days 00:01:34.810000,0.18423980771,5,Glass
0 days 00:01:35.020000,0.19518130911,5,Glass
0 days 00:01:35.193000,0.18817976551,5,Glass
0 days 00:01:35.403000,0.18011280181,5,Glass
0 days 00:01:35.616000,0.16735469981,5,Glass
0 days 00:01:35.790000,0.17419014551000003,5,Glass
0 days 00:01:35.999000,0.18846856651000002,5,Glass
0 days 00:01:36.210000,0.17678037381,5,Glass
0 days 00:01:36.421000,0.17426047661,5,Glass
0 days 00:01:36.593000,0.16373347090999996,5,Glass
0 days 00:01:36.805000,0.15118785391,5,Glass
0 days 00:01:37.016000,0.16219070690999995,5,Glass
0 days 00:01:37.188000,0.16676512831,5,Glass
0 days 00:01:37.400000,0.15744420196,5,Glass
0 days 00:01:37.610000,0.14985458326,5,Glass
