timestamp,window,person,device
0 days 00:00:00,-0.17971477,3,Glass
0 days 00:00:00.176000,-0.12195465,3,Glass
0 days 00:00:00.393000,-0.054218693333333325,3,Glass
0 days 00:00:00.589000,-0.022146364999999994,3,Glass
0 days 00:00:00.792000,-0.034476504,3,Glass
0 days 00:00:01.020000,-0.004763464999999999,3,Glass
0 days 00:00:01.188000,0.010902167714285715,3,Glass
0 days 00:00:01.377000,0.059761518,3,Glass
0 days 00:00:01.582000,0.05860806155555556,3,Glass
0 days 00:00:01.805000,-0.015562314599999993,3,Glass
0 days 00:00:01.987000,0.11553383218181819,3,Glass
0 days 00:00:02.212000,0.11106851033333333,3,Glass
0 days 00:00:02.383000,0.08099998492307692,3,Glass
0 days 00:00:02.571000,0.021451618857142855,3,Glass
0 days 00:00:02.764000,-0.028171773066666673,3,Glass
0 days 00:00:02.993000,-0.048024318499999996,3,Glass
0 days 00:00:03.185000,-0.0873355468235294,3,Glass
0 days 00:00:03.377000,-0.12171356422222221,3,Glass
0 days 00:00:03.586000,-0.11070819978947369,3,Glass
0 days 00:00:03.779000,0.1467570902,3,Glass
0 days 00:00:03.973000,0.0425255859047619,3,Glass
0 days 00:00:04.164000,0.049373612000000004,3,Glass
0 days 00:00:04.359000,0.19960355495652177,3,Glass
0 days 00:00:04.587000,0.3162029651666667,3,Glass
0 days 00:00:04.778000,0.30499136752,3,Glass
0 days 00:00:04.971000,0.17920829569230773,3,Glass
0 days 00:00:05.163000,0.4521272625185186,3,Glass
0 days 00:00:05.372000,0.3259481210000001,3,Glass
0 days 00:00:05.590000,0.3586710271724139,3,Glass
0 days 00:00:05.768000,0.32813532293333336,3,Glass
0 days 00:00:05.970000,0.2730355383225807,3,Glass
0 days 00:00:06.202000,0.2503437190000001,3,Glass
0 days 00:00:06.375000,0.2407034293333334,3,Glass
0 days 00:00:06.600000,0.21863374994117657,3,Glass
0 days 00:00:06.768000,0.21609808394285723,3,Glass
0 days 00:00:06.967000,0.19993247188888896,3,Glass
0 days 00:00:07.178000,0.1681239212972974,3,Glass
0 days 00:00:07.389000,0.14242350231578957,3,Glass
0 days 00:00:07.582000,0.11517875430769238,3,Glass
0 days 00:00:07.792000,0.07277251295000003,3,Glass
0 days 00:00:08.006000,0.09981558824390248,3,Glass
0 days 00:00:08.189000,0.1110560480476191,3,Glass
0 days 00:00:08.355000,0.13345587018604654,3,Glass
0 days 00:00:08.564000,0.1508449140454546,3,Glass
0 days 00:00:08.734000,0.18305335151111118,3,Glass
0 days 00:00:08.947000,0.18281161778260874,3,Glass
0 days 00:00:09.159000,0.2150069578297873,3,Glass
0 days 00:00:09.351000,0.22171617433333343,3,Glass
0 days 00:00:09.562000,0.20408126791836745,3,Glass
0 days 00:00:09.734000,0.24601320856000009,3,Glass
0 days 00:00:09.946000,0.31936480054901967,3,Glass
0 days 00:00:10.159000,0.290299840923077,3,Glass
0 days 00:00:10.329000,0.2667135118490566,3,Glass
0 days 00:00:10.541000,0.2394478875555556,3,Glass
0 days 00:00:10.752000,0.23623697669090912,3,Glass
0 days 00:00:10.926000,0.24136279317857148,3,Glass
0 days 00:00:11.136000,0.23788967233333336,3,Glass
0 days 00:00:11.347000,0.24008838556896556,3,Glass
0 days 00:00:11.558000,0.24541075361016954,3,Glass
0 days 00:00:11.731000,0.2986542243833334,3,Glass
0 days 00:00:11.942000,0.3447650518524591,3,Glass
0 days 00:00:12.154000,0.2937482816612904,3,Glass
0 days 00:00:12.327000,0.2692384390952382,3,Glass
0 days 00:00:12.538000,0.24489364004687503,3,Glass
0 days 00:00:12.750000,0.1681466302,3,Glass
0 days 00:00:12.924000,0.18866808428787882,3,Glass
0 days 00:00:13.134000,0.18758302547761196,3,Glass
0 days 00:00:13.344000,0.18190431775000002,3,Glass
0 days 00:00:13.537000,0.18499762560869565,3,Glass
0 days 00:00:13.748000,0.25003375095714286,3,Glass
0 days 00:00:13.922000,0.2374453741830986,3,Glass
0 days 00:00:14.134000,0.2230036767638889,3,Glass
0 days 00:00:14.343000,0.20620267023287675,3,Glass
0 days 00:00:14.554000,0.19504453009459463,3,Glass
0 days 00:00:14.728000,0.1734020510266667,3,Glass
0 days 00:00:14.939000,0.18230979377631581,3,Glass
0 days 00:00:15.151000,0.1911649548961039,3,Glass
0 days 00:00:15.323000,0.20706583111538462,3,Glass
0 days 00:00:15.534000,0.189816248443038,3,Glass
0 days 00:00:15.746000,0.1883338890875,3,Glass
0 days 00:00:15.920000,0.1790053694691358,3,Glass
0 days 00:00:16.130000,0.1695339308170732,3,Glass
0 days 00:00:16.341000,0.15805156418072291,3,Glass
0 days 00:00:16.553000,0.157399163952381,3,Glass
0 days 00:00:16.726000,0.15101426967058826,3,Glass
0 days 00:00:16.938000,0.14766273525581397,3,Glass
0 days 00:00:17.149000,0.1480277095632184,3,Glass
0 days 00:00:17.321000,0.14649521411363642,3,Glass
0 days 00:00:17.533000,0.14598409238202253,3,Glass
0 days 00:00:17.744000,0.1485036832444445,3,Glass
0 days 00:00:17.917000,0.13033270760439566,3,Glass
0 days 00:00:18.127000,0.12000610426086962,3,Glass
0 days 00:00:18.338000,0.11377284797849468,3,Glass
0 days 00:00:18.549000,0.10784573044680858,3,Glass
0 days 00:00:18.724000,0.10112036644210531,3,Glass
0 days 00:00:18.936000,0.0984989518958334,3,Glass
0 days 00:00:19.146000,0.09930846063917531,3,Glass
0 days 00:00:19.318000,0.09819127881632658,3,Glass
0 days 00:00:19.535000,0.09324992175757581,3,Glass
0 days 00:00:19.722000,0.09448118234000007,3,Glass
0 days 00:00:19.932000,0.09613168519000005,3,Glass
0 days 00:00:20.145000,0.09889249899000005,3,Glass
0 days 00:00:20.318000,0.10039934969000006,3,Glass
0 days 00:00:20.528000,0.10380360529000003,3,Glass
0 days 00:00:20.740000,0.10564714059000008,3,Glass
0 days 00:00:20.912000,0.10670507849000004,3,Glass
0 days 00:00:21.123000,0.10587159700000003,3,Glass
0 days 00:00:21.335000,0.10301351874,3,Glass
0 days 00:00:21.510000,0.10694749124000005,3,Glass
0 days 00:00:21.719000,0.11655272944000003,3,Glass
0 days 00:00:21.930000,0.10562020594000003,3,Glass
0 days 00:00:22.142000,0.10570549934000004,3,Glass
0 days 00:00:22.315000,0.11068843154000005,3,Glass
0 days 00:00:22.527000,0.11859528246000003,3,Glass
0 days 00:00:22.726000,0.12523769566000004,3,Glass
0 days 00:00:22.917000,0.12992733816000004,3,Glass
0 days 00:00:23.109000,0.13555520836000004,3,Glass
0 days 00:00:23.308000,0.14508712386000003,3,Glass
0 days 00:00:23.506000,0.14578742786,3,Glass
0 days 00:00:23.725000,0.09683946916000004,3,Glass
0 days 00:00:23.948000,0.11823166226000004,3,Glass
0 days 00:00:24.129000,0.11608885164000006,3,Glass
0 days 00:00:24.354000,0.08301894144000004,3,Glass
0 days 00:00:24.508000,0.05455338004000003,3,Glass
0 days 00:00:24.735000,0.056001872099999996,3,Glass
0 days 00:00:24.908000,0.08624961839999999,3,Glass
0 days 00:00:25.139000,0.013545192000000001,3,Glass
0 days 00:00:25.314000,0.0465328025,3,Glass
0 days 00:00:25.523000,0.03500322499999999,3,Glass
0 days 00:00:25.735000,0.04286817779999998,3,Glass
0 days 00:00:25.907000,0.05815515559999999,3,Glass
0 days 00:00:26.119000,0.06939742879999998,3,Glass
0 days 00:00:26.331000,0.07168239499999998,3,Glass
0 days 00:00:26.505000,0.07334935769999998,3,Glass
0 days 00:00:26.714000,0.07302614049999999,3,Glass
0 days 00:00:26.926000,0.0788784673,3,Glass
0 days 00:00:27.135000,0.09008632360000002,3,Glass
0 days 00:00:27.308000,0.09944465960000003,3,Glass
0 days 00:00:27.522000,0.1078692571,3,Glass
0 days 00:00:27.733000,0.12213570600000002,3,Glass
0 days 00:00:27.925000,0.1122311922,3,Glass
0 days 00:00:28.136000,0.10709862260000003,3,Glass
0 days 00:00:28.308000,0.09531316446000002,3,Glass
0 days 00:00:28.519000,0.08791807416000003,3,Glass
0 days 00:00:28.731000,0.06659022615999999,3,Glass
0 days 00:00:28.904000,0.06171802586,3,Glass
0 days 00:00:29.142000,0.04482992590999999,3,Glass
0 days 00:00:29.326000,0.040523355810000015,3,Glass
0 days 00:00:29.518000,0.047792750710000026,3,Glass
0 days 00:00:29.730000,0.032676358710000034,3,Glass
