timestamp,y_window,person,device
0 days 00:00:39.519000,-0.055307559396,2,glass
0 days 00:00:39.740000,-0.062159465296,2,glass
0 days 00:00:39.921000,-0.06158336059600002,2,glass
0 days 00:00:40.098000,-0.069828392396,2,glass
0 days 00:00:40.306000,-0.074521027596,2,glass
0 days 00:00:40.518000,-0.07148787329599998,2,glass
0 days 00:00:40.728000,-0.083098254996,2,glass
0 days 00:00:40.901000,-0.08891317319599999,2,glass
0 days 00:00:41.113000,-0.08369231719600002,2,glass
0 days 00:00:41.324000,-0.09291597949600001,2,glass
0 days 00:00:41.497000,-0.082332112096,2,glass
0 days 00:00:41.709000,-0.087000805796,2,glass
0 days 00:00:41.920000,-0.07297078409600002,2,glass
0 days 00:00:42.096000,-0.094579950396,2,glass
0 days 00:00:42.304000,-0.094948058996,2,glass
0 days 00:00:42.515000,-0.09895385771600002,2,glass
0 days 00:00:42.726000,-0.104268985516,2,glass
0 days 00:00:42.899000,-0.10779444741600001,2,glass
0 days 00:00:43.111000,-0.10839898331600001,2,glass
0 days 00:00:43.322000,-0.125183834171,2,glass
0 days 00:00:43.494000,-0.13596372815100002,2,glass
0 days 00:00:43.706000,-0.16487969945099998,2,glass
0 days 00:00:43.917000,-0.17719637068100003,2,glass
0 days 00:00:44.091000,-0.18487726908099997,2,glass
0 days 00:00:44.301000,-0.181218629681,2,glass
0 days 00:00:44.512000,-0.186229993181,2,glass
0 days 00:00:44.724000,-0.164459217481,2,glass
0 days 00:00:44.897000,-0.17530345478100004,2,glass
0 days 00:00:45.108000,-0.182875117581,2,glass
0 days 00:00:45.319000,-0.17836504028099998,2,glass
0 days 00:00:45.492000,-0.189722534381,2,glass
0 days 00:00:45.703000,-0.20081367314100004,2,glass
0 days 00:00:45.914000,-0.19352332918999998,2,glass
0 days 00:00:46.089000,-0.19139248979,2,glass
0 days 00:00:46.299000,-0.17847277929,2,glass
0 days 00:00:46.510000,-0.17314119129000002,2,glass
0 days 00:00:46.721000,-0.16858472578999997,2,glass
0 days 00:00:46.894000,-0.16806847608999997,2,glass
0 days 00:00:47.105000,-0.15943887565,2,glass
0 days 00:00:47.316000,-0.16459538754999997,2,glass
0 days 00:00:47.489000,-0.15733197785000003,2,glass
0 days 00:00:47.700000,-0.15378855925,2,glass
0 days 00:00:47.911000,-0.15548395334,2,glass
0 days 00:00:48.086000,-0.16006585693999997,2,glass
0 days 00:00:48.295000,-0.16796522564,2,glass
0 days 00:00:48.507000,-0.16508619814,2,glass
0 days 00:00:48.718000,-0.16586431363999998,2,glass
0 days 00:00:48.890000,-0.16886604404,2,glass
0 days 00:00:49.101000,-0.17780240144,2,glass
0 days 00:00:49.313000,-0.16020801114000002,2,glass
0 days 00:00:49.486000,-0.16351799494000002,2,glass
0 days 00:00:49.698000,-0.16565332356000004,2,glass
0 days 00:00:49.909000,-0.15598224526,2,glass
0 days 00:00:50.083000,-0.16085893474000007,2,glass
0 days 00:00:50.292000,-0.14952837502000002,2,glass
0 days 00:00:50.503000,-0.15698930601999997,2,glass
0 days 00:00:50.716000,-0.14905552032000002,2,glass
0 days 00:00:50.888000,-0.14823550632000002,2,glass
0 days 00:00:51.088000,-0.15260791725000003,2,glass
0 days 00:00:51.281000,-0.15478963355,2,glass
0 days 00:00:51.479000,-0.15131953755,2,glass
0 days 00:00:51.702000,-0.15330223595,2,glass
0 days 00:00:51.894000,-0.13490728494999998,2,glass
0 days 00:00:52.087000,-0.12325500375,2,glass
0 days 00:00:52.280000,-0.12023681295,2,glass
0 days 00:00:52.490000,-0.12074109171999999,2,glass
0 days 00:00:52.683000,-0.12169577951999998,2,glass
0 days 00:00:52.875000,-0.1398034263,2,glass
0 days 00:00:53.076000,-0.1279970188,2,glass
0 days 00:00:53.309000,-0.1309598434,2,glass
0 days 00:00:53.483000,-0.11713482459999999,2,glass
0 days 00:00:53.694000,-0.1254621574,2,glass
0 days 00:00:53.905000,-0.11942577637,2,glass
0 days 00:00:54.078000,-0.12203695257,2,glass
0 days 00:00:54.288000,-0.12293028907,2,glass
0 days 00:00:54.501000,-0.11779322997000001,2,glass
0 days 00:00:54.712000,-0.12636297567,2,glass
0 days 00:00:54.884000,-0.12909535837,2,glass
0 days 00:00:55.096000,-0.11948563057,2,glass
0 days 00:00:55.307000,-0.12010812300000001,2,glass
0 days 00:00:55.480000,-0.11919533360000001,2,glass
0 days 00:00:55.691000,-0.1230619691,2,glass
0 days 00:00:55.902000,-0.14639496066,2,glass
0 days 00:00:56.075000,-0.14379725176,2,glass
0 days 00:00:56.286000,-0.14494347585,2,glass
0 days 00:00:56.498000,-0.14274380325,2,glass
0 days 00:00:56.682000,-0.14139856124999997,2,glass
0 days 00:00:56.882000,-0.14891934764999998,2,glass
0 days 00:00:57.093000,-0.150752408354,2,glass
0 days 00:00:57.306000,-0.150477075254,2,glass
0 days 00:00:57.477000,-0.149125847854,2,glass
0 days 00:00:57.689000,-0.14345308618400002,2,glass
0 days 00:00:57.900000,-0.14472051674400002,2,glass
0 days 00:00:58.074000,-0.145467208444,2,glass
0 days 00:00:58.284000,-0.13610587954400002,2,glass
0 days 00:00:58.495000,-0.14124293844400002,2,glass
0 days 00:00:58.706000,-0.147208989304,2,glass
0 days 00:00:58.879000,-0.148670948764,2,glass
0 days 00:00:59.090000,-0.147116213984,2,glass
0 days 00:00:59.302000,-0.14103793423400002,2,glass
0 days 00:00:59.474000,-0.14337527373400002,2,glass
0 days 00:00:59.686000,-0.147026431834,2,glass
0 days 00:00:59.882000,-0.142881470034,2,glass
0 days 00:01:00.071000,-0.144298538234,2,glass
0 days 00:01:00.282000,-0.14178612283400002,2,glass
0 days 00:01:00.492000,-0.14541633123400002,2,glass
0 days 00:01:00.703000,-0.13801375896000004,2,glass
