timestamp,y_window,person,device
0 days 00:00:39.513000,-0.13379696810500002,4,glass
0 days 00:00:39.716000,-0.12965649570499999,4,glass
0 days 00:00:39.887000,-0.126820862905,4,glass
0 days 00:00:40.088000,-0.12226439777499999,4,glass
0 days 00:00:40.321000,-0.127428391475,4,glass
0 days 00:00:40.493000,-0.130454063875,4,glass
0 days 00:00:40.704000,-0.130151795975,4,glass
0 days 00:00:40.918000,-0.127182985975,4,glass
0 days 00:00:41.090000,-0.130896991445,4,glass
0 days 00:00:41.300000,-0.12338069434500001,4,glass
0 days 00:00:41.510000,-0.11379640594500001,4,glass
0 days 00:00:41.722000,-0.11780220444499999,4,glass
0 days 00:00:41.894000,-0.11939734124499997,4,glass
0 days 00:00:42.105000,-0.12853421358499997,4,glass
0 days 00:00:42.317000,-0.11132588888499999,4,glass
0 days 00:00:42.489000,-0.099148380885,4,glass
0 days 00:00:42.700000,-0.106483616585,4,glass
0 days 00:00:42.912000,-0.10426748362499998,4,glass
0 days 00:00:43.086000,-0.10370933527499998,4,glass
0 days 00:00:43.295000,-0.10825981471499997,4,glass
0 days 00:00:43.506000,-0.10363002721499998,4,glass
0 days 00:00:43.718000,-0.10281300589499999,4,glass
0 days 00:00:43.890000,-0.10534188159499999,4,glass
0 days 00:00:44.084000,-0.11045350239499997,4,glass
0 days 00:00:44.292000,-0.11903072969499996,4,glass
0 days 00:00:44.503000,-0.11992855539500001,4,glass
0 days 00:00:44.716000,-0.118279548995,4,glass
0 days 00:00:44.888000,-0.11962628739500002,4,glass
0 days 00:00:45.099000,-0.12258761581500004,4,glass
0 days 00:00:45.310000,-0.132118035115,4,glass
0 days 00:00:45.483000,-0.13420248711500002,4,glass
0 days 00:00:45.694000,-0.136233069515,4,glass
0 days 00:00:45.906000,-0.147090774925,4,glass
0 days 00:00:46.116000,-0.146893253325,4,glass
0 days 00:00:46.290000,-0.148590143875,4,glass
0 days 00:00:46.501000,-0.145132018945,4,glass
0 days 00:00:46.712000,-0.137745906745,4,glass
0 days 00:00:46.885000,-0.15078532730500002,4,glass
0 days 00:00:47.096000,-0.14844798786500002,4,glass
0 days 00:00:47.307000,-0.14805593726500002,4,glass
0 days 00:00:47.480000,-0.15517419836500002,4,glass
0 days 00:00:47.691000,-0.14574553296500004,4,glass
0 days 00:00:47.902000,-0.154215021565,4,glass
0 days 00:00:48.113000,-0.157719535565,4,glass
0 days 00:00:48.287000,-0.14953136556500002,4,glass
0 days 00:00:48.497000,-0.140829938465,4,glass
0 days 00:00:48.709000,-0.14605827646500003,4,glass
0 days 00:00:48.901000,-0.15787964746500002,4,glass
0 days 00:00:49.113000,-0.14306253196500002,4,glass
0 days 00:00:49.285000,-0.133478243265,4,glass
0 days 00:00:49.495000,-0.147460380265,4,glass
0 days 00:00:49.706000,-0.147041394965,4,glass
0 days 00:00:49.879000,-0.13830405466499998,4,glass
0 days 00:00:50.090000,-0.130653083865,4,glass
0 days 00:00:50.301000,-0.132625307565,4,glass
0 days 00:00:50.475000,-0.135727295265,4,glass
0 days 00:00:50.685000,-0.134818995015,4,glass
0 days 00:00:50.896000,-0.137879084115,4,glass
0 days 00:00:51.108000,-0.131531456815,4,glass
0 days 00:00:51.280000,-0.134224933715,4,glass
0 days 00:00:51.491000,-0.13675829841499998,4,glass
0 days 00:00:51.702000,-0.13817087741499998,4,glass
0 days 00:00:51.875000,-0.14538640311499998,4,glass
0 days 00:00:52.086000,-0.147533702895,4,glass
0 days 00:00:52.297000,-0.143508451295,4,glass
0 days 00:00:52.472000,-0.14313734999500002,4,glass
0 days 00:00:52.681000,-0.13718027709500002,4,glass
0 days 00:00:52.892000,-0.127802488195,4,glass
0 days 00:00:53.103000,-0.132686659595,4,glass
0 days 00:00:53.276000,-0.13297545999500002,4,glass
0 days 00:00:53.487000,-0.131580837695,4,glass
0 days 00:00:53.698000,-0.12780697679500003,4,glass
0 days 00:00:53.871000,-0.135181118195,4,glass
0 days 00:00:54.082000,-0.10650456669500001,4,glass
0 days 00:00:54.294000,-0.10532242959500002,4,glass
0 days 00:00:54.470000,-0.10569203450500002,4,glass
0 days 00:00:54.696000,-0.11701810490500002,4,glass
0 days 00:00:54.869000,-0.12147730560500002,4,glass
0 days 00:00:55.081000,-0.12110171530500001,4,glass
0 days 00:00:55.293000,-0.115419975455,4,glass
0 days 00:00:55.467000,-0.112877632455,4,glass
0 days 00:00:55.677000,-0.11613973235500001,4,glass
0 days 00:00:55.887000,-0.11055226465500001,4,glass
0 days 00:00:56.098000,-0.121990563159,4,glass
0 days 00:00:56.270000,-0.127298208959,4,glass
0 days 00:00:56.470000,-0.11101913405900002,4,glass
0 days 00:00:56.662000,-0.129179153729,4,glass
0 days 00:00:56.863000,-0.126772981129,4,glass
0 days 00:00:57.086000,-0.128685349704,4,glass
0 days 00:00:57.262000,-0.130636624004,4,glass
0 days 00:00:57.488000,-0.127302697804,4,glass
0 days 00:00:57.681000,-0.13210307240400002,4,glass
0 days 00:00:57.873000,-0.134203984474,4,glass
0 days 00:00:58.064000,-0.14066234359399998,4,glass
0 days 00:00:58.260000,-0.13153893879399997,4,glass
0 days 00:00:58.487000,-0.13016676201,4,glass
0 days 00:00:58.679000,-0.12890082783,4,glass
0 days 00:00:58.883000,-0.13575722313000002,4,glass
