timestamp,window,person,device
0 days 00:00:01.959000,-5.490406,6,Watch
0 days 00:00:02.006000,-2.0543317,6,Watch
0 days 00:00:02.006000,-0.9089736,6,Watch
0 days 00:00:02.053000,-0.7163656250000001,6,Watch
0 days 00:00:02.054000,-0.6008008400000001,6,Watch
0 days 00:00:02.087000,-0.2867614333333334,6,Watch
0 days 00:00:02.088000,-0.062447571428571526,6,Watch
0 days 00:00:02.124000,0.22650543749999985,6,Watch
0 days 00:00:02.124000,0.4512466666666665,6,Watch
0 days 00:00:02.172000,0.4618460599999999,6,Watch
0 days 00:00:02.176000,0.4705182909090908,6,Watch
0 days 00:00:02.212000,0.3497472458333332,6,Watch
0 days 00:00:02.213000,0.24755636153846142,6,Watch
0 days 00:00:02.258000,0.17409830714285704,6,Watch
0 days 00:00:02.259000,0.1104346599999999,6,Watch
0 days 00:00:02.295000,0.2319685999999999,6,Watch
0 days 00:00:02.297000,0.3392044294117646,6,Watch
0 days 00:00:02.339000,0.3989778944444443,6,Watch
0 days 00:00:02.340000,0.4524594157894735,6,Watch
0 days 00:00:02.382000,0.4917305299999999,6,Watch
0 days 00:00:02.383000,0.5272615380952379,6,Watch
0 days 00:00:02.425000,0.5095310509090908,6,Watch
0 days 00:00:02.426000,0.49334234521739123,6,Watch
0 days 00:00:02.468000,0.3592338849999999,6,Watch
0 days 00:00:02.469000,0.23585410159999995,6,Watch
0 days 00:00:02.511000,0.24495676423076918,6,Watch
0 days 00:00:02.513000,0.25338515555555546,6,Watch
0 days 00:00:02.553000,0.3090739249999999,6,Watch
0 days 00:00:02.560000,0.36092208965517236,6,Watch
0 days 00:00:02.596000,0.38883580666666656,6,Watch
0 days 00:00:02.598000,0.41494863870967735,6,Watch
0 days 00:00:02.640000,0.43469216874999994,6,Watch
0 days 00:00:02.641000,0.4169633372727272,6,Watch
0 days 00:00:02.684000,0.4403865920588235,6,Watch
0 days 00:00:02.686000,0.46247137514285713,6,Watch
0 days 00:00:02.725000,0.47103896638888887,6,Watch
0 days 00:00:02.728000,0.47914344459459457,6,Watch
0 days 00:00:02.769000,0.43603586447368414,6,Watch
0 days 00:00:02.769000,0.39513892948717944,6,Watch
0 days 00:00:02.811000,0.3881594086249999,6,Watch
0 days 00:00:02.812000,0.38152035219512187,6,Watch
0 days 00:00:02.857000,0.41652644142857137,6,Watch
0 days 00:00:02.863000,0.4499043404651162,6,Watch
0 days 00:00:02.899000,0.4736618168181817,6,Watch
0 days 00:00:02.903000,0.4963634053333332,6,Watch
0 days 00:00:02.940000,0.5212170399999999,6,Watch
0 days 00:00:02.942000,0.5450130731914893,6,Watch
0 days 00:00:02.984000,0.56225646125,6,Watch
0 days 00:00:02.986000,0.5787960375510204,6,Watch
0 days 00:00:03.029000,0.5478694768,6,Watch
0 days 00:00:03.031000,0.5181557223529412,6,Watch
0 days 00:00:03.070000,0.5016268469230769,6,Watch
0 days 00:00:03.070000,0.4857217026415095,6,Watch
0 days 00:00:03.111000,0.4756892255555556,6,Watch
0 days 00:00:03.111000,0.4660215658181819,6,Watch
0 days 00:00:03.154000,0.46241312464285705,6,Watch
0 days 00:00:03.154000,0.4589312954385964,6,Watch
0 days 00:00:03.196000,0.4726637299999999,6,Watch
0 days 00:00:03.196000,0.4859306583050846,6,Watch
