timestamp,z_window,person,device
0 days 00:00:06.355000,-0.12748345334000002,8,watch
0 days 00:00:06.358000,-0.11774644794000007,8,watch
0 days 00:00:06.393000,-0.12641090794000007,8,watch
0 days 00:00:06.395000,-0.13507536794000002,8,watch
0 days 00:00:06.435000,-0.11954906364000005,8,watch
0 days 00:00:06.437000,-0.10402275934000006,8,watch
0 days 00:00:06.477000,-0.10894153011000007,8,watch
0 days 00:00:06.478000,-0.11386030088000008,8,watch
0 days 00:00:06.538000,-0.10211508128000006,8,watch
0 days 00:00:06.713000,-0.08402293498,8,watch
0 days 00:00:06.745000,-0.09238119898000002,8,watch
0 days 00:00:06.753000,-0.09468223867999999,8,watch
0 days 00:00:06.755000,-0.10638022277999998,8,watch
0 days 00:00:06.759000,-0.11857665907999998,8,watch
0 days 00:00:06.763000,-0.09735006178,8,watch
0 days 00:00:06.765000,-0.07691161907999997,8,watch
0 days 00:00:06.784000,-0.07327813898,8,watch
0 days 00:00:06.792000,-0.06964465888000002,8,watch
0 days 00:00:06.792000,-0.08693868458000001,8,watch
0 days 00:00:06.797000,-0.09756986468000002,8,watch
0 days 00:00:06.808000,-0.11359826878,8,watch
0 days 00:00:06.833000,-0.13564958398000004,8,watch
0 days 00:00:06.837000,-0.16038323218000003,8,watch
0 days 00:00:06.863000,-0.2006138301800001,8,watch
0 days 00:00:06.864000,-0.23039422718000002,8,watch
0 days 00:00:06.906000,-0.28202856218,8,watch
0 days 00:00:06.910000,-0.32508146878,8,watch
0 days 00:00:06.952000,-0.30014292837999995,8,watch
0 days 00:00:06.956000,-0.27300579674,8,watch
0 days 00:00:06.991000,-0.2895829120999999,8,watch
0 days 00:00:06.994000,-0.3017388790999999,8,watch
0 days 00:00:07.042000,-0.3017681807,8,watch
0 days 00:00:07.060000,-0.30059384029999997,8,watch
0 days 00:00:07.076000,-0.3018402593,8,watch
0 days 00:00:07.083000,-0.29595616030000005,8,watch
0 days 00:00:07.118000,-0.3141487423,8,watch
0 days 00:00:07.119000,-0.3382932823,8,watch
0 days 00:00:07.161000,-0.324184019,8,watch
0 days 00:00:07.164000,-0.3434449256999999,8,watch
0 days 00:00:07.201000,-0.3709661920999999,8,watch
0 days 00:00:07.202000,-0.4063201194999999,8,watch
0 days 00:00:07.253000,-0.45235462749999994,8,watch
0 days 00:00:07.257000,-0.4748723284999999,8,watch
0 days 00:00:07.320000,-0.4773682994999999,8,watch
0 days 00:00:07.340000,-0.41329636349999993,8,watch
0 days 00:00:07.342000,-0.3934220435,8,watch
0 days 00:00:07.401000,-0.3734110234999999,8,watch
0 days 00:00:07.403000,-0.3534000034999999,8,watch
0 days 00:00:07.414000,-0.33219663749999995,8,watch
0 days 00:00:07.415000,-0.31099327149999995,8,watch
0 days 00:00:07.457000,-0.3296267654999999,8,watch
0 days 00:00:07.458000,-0.34826025949999995,8,watch
0 days 00:00:07.501000,-0.37599826149999993,8,watch
0 days 00:00:07.502000,-0.40373626349999997,8,watch
0 days 00:00:07.547000,-0.42516554449999994,8,watch
0 days 00:00:07.550000,-0.4465948254999999,8,watch
0 days 00:00:07.592000,-0.35984663549999996,8,watch
0 days 00:00:07.597000,-0.2730984455,8,watch
0 days 00:00:07.631000,-0.24524001650000002,8,watch
0 days 00:00:07.635000,-0.2173815875,8,watch
0 days 00:00:07.674000,-0.2878967935,8,watch
0 days 00:00:07.676000,-0.35841199950000013,8,watch
0 days 00:00:07.713000,-0.3400248485000001,8,watch
0 days 00:00:07.715000,-0.3216376975,8,watch
0 days 00:00:07.754000,-0.2855486825,8,watch
0 days 00:00:07.755000,-0.24945966749999995,8,watch
0 days 00:00:07.800000,-0.22468784889999996,8,watch
0 days 00:00:07.802000,-0.1999160303,8,watch
0 days 00:00:07.863000,-0.1790666883,8,watch
0 days 00:00:07.980000,-0.17439772830000003,8,watch
0 days 00:00:07.986000,-0.28636413569999997,8,watch
0 days 00:00:07.988000,-0.2780010321,8,watch
0 days 00:00:07.993000,-0.25158680010000006,8,watch
0 days 00:00:07.994000,-0.2633534821000001,8,watch
0 days 00:00:07.996000,-0.27960519910000003,8,watch
0 days 00:00:08.005000,-0.3941858951,8,watch
0 days 00:00:08.034000,-0.39757320080000014,8,watch
0 days 00:00:08.036000,-0.4009605065000001,8,watch
0 days 00:00:08.053000,-0.4240833105000002,8,watch
0 days 00:00:08.054000,-0.4472061145000002,8,watch
0 days 00:00:08.100000,-0.4233633078000001,8,watch
0 days 00:00:08.104000,-0.3995205011000001,8,watch
0 days 00:00:08.144000,-0.3993902201,8,watch
0 days 00:00:08.148000,-0.3992599391,8,watch
0 days 00:00:08.182000,-0.4045380639,8,watch
0 days 00:00:08.184000,-0.40981618870000003,8,watch
0 days 00:00:08.224000,-0.37981111070000007,8,watch
0 days 00:00:08.226000,-0.34980603270000005,8,watch
0 days 00:00:08.269000,-0.3570858122000001,8,watch
0 days 00:00:08.269000,-0.3437940452,8,watch
0 days 00:00:08.315000,-0.3699204326,8,watch
0 days 00:00:08.385000,-0.33885418900000003,8,watch
0 days 00:00:08.396000,-0.3218768385,8,watch
0 days 00:00:08.396000,-0.3415205725,8,watch
0 days 00:00:08.398000,-0.33022715909999995,8,watch
0 days 00:00:08.398000,-0.31893374569999994,8,watch
0 days 00:00:08.439000,-0.31123874519999994,8,watch
0 days 00:00:08.440000,-0.30354374469999995,8,watch
0 days 00:00:08.483000,-0.2562249597,8,watch
0 days 00:00:08.484000,-0.20890617469999997,8,watch
0 days 00:00:08.525000,-0.2248327575,8,watch
0 days 00:00:08.527000,-0.24075934029999999,8,watch
0 days 00:00:08.572000,-0.22513457420000008,8,watch
0 days 00:00:08.574000,-0.20950980810000006,8,watch
0 days 00:00:08.613000,-0.20509043810000005,8,watch
0 days 00:00:08.615000,-0.2006710681,8,watch
0 days 00:00:08.656000,-0.1998251161,8,watch
0 days 00:00:08.659000,-0.1989791641,8,watch
0 days 00:00:08.708000,-0.19443699930000002,8,watch
0 days 00:00:08.716000,-0.19624176119999998,8,watch
0 days 00:00:08.757000,-0.1932382641,8,watch
0 days 00:00:08.772000,-0.1962919913,8,watch
0 days 00:00:08.903000,-0.18895861250000004,8,watch
0 days 00:00:08.903000,-0.18112678150000006,8,watch
0 days 00:00:08.912000,-0.17985618450000007,8,watch
0 days 00:00:08.917000,-0.17779743290000005,8,watch
0 days 00:00:08.922000,-0.1738489900000001,8,watch
0 days 00:00:08.937000,-0.2049841577,8,watch
0 days 00:00:08.940000,-0.19764211240000001,8,watch
0 days 00:00:08.958000,-0.19538603830000004,8,watch
0 days 00:00:08.962000,-0.19312996419999998,8,watch
0 days 00:00:08.994000,-0.18319700030000002,8,watch
0 days 00:00:08.995000,-0.1732640364,8,watch
0 days 00:00:09.040000,-0.14545389440000003,8,watch
0 days 00:00:09.044000,-0.11764375240000001,8,watch
0 days 00:00:09.080000,-0.08139577220000005,8,watch
0 days 00:00:09.084000,-0.04514779200000002,8,watch
0 days 00:00:09.119000,-0.05966627900000003,8,watch
0 days 00:00:09.120000,-0.07418476600000007,8,watch
0 days 00:00:09.172000,-0.05855309000000004,8,watch
0 days 00:00:09.175000,-0.04292141400000004,8,watch
0 days 00:00:09.206000,-0.04444335900000004,8,watch
0 days 00:00:09.208000,-0.045965304000000054,8,watch
0 days 00:00:09.248000,-0.06482468000000001,8,watch
0 days 00:00:09.252000,-0.08368405600000002,8,watch
0 days 00:00:09.291000,-0.04179461500000004,8,watch
0 days 00:00:09.294000,9.482599999996566e-05,8,watch
0 days 00:00:09.331000,-0.00751609110000001,8,watch
0 days 00:00:09.333000,-0.015127008200000054,8,watch
0 days 00:00:09.377000,-0.007250821800000052,8,watch
0 days 00:00:09.380000,0.0006253645999999513,8,watch
0 days 00:00:09.420000,0.010546965799999943,8,watch
0 days 00:00:09.430000,0.02046856699999993,8,watch
0 days 00:00:09.463000,0.01592746069999991,8,watch
0 days 00:00:09.467000,-0.03281126160000006,8,watch
0 days 00:00:09.507000,-0.04055930048000007,8,watch
0 days 00:00:09.517000,-0.025836402359999972,8,watch
0 days 00:00:09.545000,-0.010184198660000062,8,watch
0 days 00:00:09.552000,-0.003593164960000028,8,watch
0 days 00:00:09.590000,0.0003834135399999511,8,watch
0 days 00:00:09.594000,0.03722640804000006,8,watch
0 days 00:00:09.635000,0.07626003053999995,8,watch
0 days 00:00:09.640000,0.11572205604,8,watch
0 days 00:00:09.676000,0.14998898843999997,8,watch
0 days 00:00:09.680000,0.17796332684,8,watch
0 days 00:00:09.717000,0.20801643683999996,8,watch
0 days 00:00:09.722000,0.19553207283999996,8,watch
0 days 00:00:09.758000,0.19036705423999997,8,watch
0 days 00:00:09.759000,0.18829620264,8,watch
0 days 00:00:09.804000,0.17732397913999998,8,watch
0 days 00:00:09.804000,0.19067684763999995,8,watch
0 days 00:00:09.866000,0.20566553694,8,watch
0 days 00:00:09.876000,0.16969574723999997,8,watch
0 days 00:00:09.893000,0.13945163923999998,8,watch
0 days 00:00:09.897000,0.09372118623999998,8,watch
0 days 00:00:09.931000,0.05256284823999998,8,watch
0 days 00:00:09.934000,0.031936890239999974,8,watch
0 days 00:00:09.972000,0.0005632754399999812,8,watch
0 days 00:00:09.972000,-0.03593915736000002,8,watch
0 days 00:00:10.023000,-0.05280321126000001,8,watch
0 days 00:00:10.027000,0.05066224584,8,watch
0 days 00:00:10.066000,0.03533477103999999,8,watch
0 days 00:00:10.070000,0.0038269142400000145,8,watch
0 days 00:00:10.105000,0.009401057300000012,8,watch
0 days 00:00:10.113000,0.01497520036000003,8,watch
0 days 00:00:10.145000,0.11682433206000002,8,watch
0 days 00:00:10.165000,0.11883740976000003,8,watch
0 days 00:00:10.182000,0.12519828626,8,watch
0 days 00:00:10.184000,0.12064900476000001,8,watch
0 days 00:00:10.225000,0.11305699438000001,8,watch
0 days 00:00:10.225000,0.080137261,8,watch
0 days 00:00:10.283000,0.0495131743,8,watch
0 days 00:00:10.343000,0.06321368359999999,8,watch
0 days 00:00:10.422000,0.07651983429999999,8,watch
0 days 00:00:10.422000,0.08263376879999998,8,watch
0 days 00:00:10.430000,0.0871852629,8,watch
0 days 00:00:10.432000,0.08224598819999997,8,watch
0 days 00:00:10.447000,0.0796516675,8,watch
0 days 00:00:10.451000,0.09448722267999997,8,watch
0 days 00:00:10.457000,0.11649062497999997,8,watch
0 days 00:00:10.492000,0.11710026137999996,8,watch
0 days 00:00:10.496000,0.11770989777999999,8,watch
0 days 00:00:10.534000,0.11264554647999998,8,watch
0 days 00:00:10.543000,0.10758119518,8,watch
0 days 00:00:10.575000,0.10220157778,8,watch
0 days 00:00:10.581000,0.09682196037999997,8,watch
0 days 00:00:10.624000,0.10409504307999999,8,watch
0 days 00:00:10.644000,0.11136812578,8,watch
0 days 00:00:10.657000,0.09399925837999999,8,watch
0 days 00:00:10.660000,0.07663039097999999,8,watch
0 days 00:00:10.698000,0.08860251538,8,watch
0 days 00:00:10.701000,0.10057463977999999,8,watch
0 days 00:00:10.858000,0.10580036018,8,watch
