timestamp,window,person,device
0 days 00:00:00,-0.069132574,4,Glass
0 days 00:00:00.179000,0.005761047999999998,4,Glass
0 days 00:00:00.387000,0.04853246533333333,4,Glass
0 days 00:00:00.604000,0.6288145989999999,4,Glass
0 days 00:00:00.797000,-0.3018191208,4,Glass
0 days 00:00:00.988000,-0.034890567333333365,4,Glass
0 days 00:00:01.180000,0.0001068279999999755,4,Glass
0 days 00:00:01.374000,-0.2114754004999999,4,Glass
0 days 00:00:01.605000,-0.22485549155555548,4,Glass
0 days 00:00:01.795000,-0.07085345239999992,4,Glass
0 days 00:00:01.986000,-0.17239616581818173,4,Glass
0 days 00:00:02.180000,-0.1557353754166666,4,Glass
0 days 00:00:02.373000,-0.16836536192307688,4,Glass
0 days 00:00:02.600000,-0.13881028821428568,4,Glass
0 days 00:00:02.792000,-0.14512855566666663,4,Glass
0 days 00:00:02.985000,-0.12647186156250007,4,Glass
0 days 00:00:03.177000,-0.11721908458823536,4,Glass
0 days 00:00:03.372000,-0.07695531877777784,4,Glass
0 days 00:00:03.585000,0.2523204874736842,4,Glass
0 days 00:00:03.747000,0.33005565309999996,4,Glass
0 days 00:00:03.944000,0.47327522676190475,4,Glass
0 days 00:00:04.163000,0.748432871,4,Glass
0 days 00:00:04.355000,0.798192994,4,Glass
0 days 00:00:04.547000,0.7577897567499999,4,Glass
0 days 00:00:04.741000,0.7578725560799999,4,Glass
0 days 00:00:04.942000,0.732130744923077,4,Glass
0 days 00:00:05.162000,0.7093653662222222,4,Glass
0 days 00:00:05.353000,0.6879107781428572,4,Glass
0 days 00:00:05.546000,0.6402631788965517,4,Glass
0 days 00:00:05.756000,0.6452173886000001,4,Glass
0 days 00:00:05.949000,0.6496733712258065,4,Glass
0 days 00:00:06.160000,0.577652578375,4,Glass
0 days 00:00:06.340000,0.5554048963030302,4,Glass
0 days 00:00:06.562000,0.507693972882353,4,Glass
0 days 00:00:06.755000,0.5273528365142857,4,Glass
0 days 00:00:06.942000,0.5371574257777777,4,Glass
0 days 00:00:07.146000,0.5472530223783784,4,Glass
0 days 00:00:07.350000,0.5427907138947369,4,Glass
0 days 00:00:07.562000,0.5193537494358974,4,Glass
0 days 00:00:07.738000,0.4966659066999998,4,Glass
0 days 00:00:07.938000,0.5059867797073169,4,Glass
0 days 00:00:08.137000,0.46711515399999987,4,Glass
0 days 00:00:08.358000,0.47302534344186037,4,Glass
0 days 00:00:08.559000,0.45255512472727266,4,Glass
0 days 00:00:08.751000,0.4603151952888888,4,Glass
0 days 00:00:08.952000,0.4326673703913042,4,Glass
0 days 00:00:09.154000,0.430848048468085,4,Glass
0 days 00:00:09.346000,0.4306975489166666,4,Glass
0 days 00:00:09.537000,0.44208750302040806,4,Glass
0 days 00:00:09.734000,0.39457939495999994,4,Glass
0 days 00:00:09.968000,0.40415062721568623,4,Glass
0 days 00:00:10.134000,0.3864650082307692,4,Glass
0 days 00:00:10.345000,0.37513582354716973,4,Glass
0 days 00:00:10.555000,0.3669779075555554,4,Glass
0 days 00:00:10.748000,0.36079530503636353,4,Glass
0 days 00:00:10.958000,0.36804704476785705,4,Glass
0 days 00:00:11.150000,0.36797199170175426,4,Glass
0 days 00:00:11.342000,0.37641081081034466,4,Glass
0 days 00:00:11.534000,0.3708552415254236,4,Glass
0 days 00:00:11.732000,0.3608061886666665,4,Glass
0 days 00:00:11.964000,0.35038258032786873,4,Glass
0 days 00:00:12.128000,0.33205549516129024,4,Glass
0 days 00:00:12.329000,0.3246185904761904,4,Glass
0 days 00:00:12.545000,0.3271241671875,4,Glass
0 days 00:00:12.737000,0.3161336086153846,4,Glass
