timestamp,z_window,person,device
0 days 00:00:59.289000,0.11289558692600003,3,glass
0 days 00:00:59.462000,0.11377844878600002,3,glass
0 days 00:00:59.674000,0.11350910109600001,3,glass
0 days 00:00:59.895000,0.11774983089600001,3,glass
0 days 00:01:00.066000,0.116439005466,3,glass
0 days 00:01:00.283000,0.12892626406600002,3,glass
0 days 00:01:00.450000,0.125171856566,3,glass
0 days 00:01:00.651000,0.12684779784599998,3,glass
0 days 00:01:00.873000,0.12353781394599998,3,glass
0 days 00:01:01.049000,0.120800942046,3,glass
0 days 00:01:01.283000,0.116679922246,3,glass
0 days 00:01:01.449000,0.10964994719600002,3,glass
0 days 00:01:01.652000,0.10719439415600002,3,glass
0 days 00:01:01.864000,0.10676792696600002,3,glass
0 days 00:01:02.075000,0.105527431196,3,glass
0 days 00:01:02.285000,0.10166678103000003,3,glass
0 days 00:01:02.459000,0.09925911197000004,3,glass
0 days 00:01:02.670000,0.10192116510700004,3,glass
0 days 00:01:02.881000,0.09754127229700002,3,glass
0 days 00:01:03.055000,0.10110863293700001,3,glass
0 days 00:01:03.265000,0.09911246723700003,3,glass
0 days 00:01:03.476000,0.09551368303700002,3,glass
0 days 00:01:03.649000,0.10174459297700002,3,glass
0 days 00:01:03.861000,0.104927384817,3,glass
0 days 00:01:04.073000,0.10434529454699999,3,glass
0 days 00:01:04.284000,0.10254515404700001,3,glass
0 days 00:01:04.459000,0.09825803674700002,3,glass
0 days 00:01:04.677000,0.08655487974700002,3,glass
0 days 00:01:04.862000,0.086073046447,3,glass
0 days 00:01:05.054000,0.08601917644700002,3,glass
0 days 00:01:05.266000,0.08353668864700001,3,glass
0 days 00:01:05.476000,0.08454524604700002,3,glass
0 days 00:01:05.648000,0.094699654047,3,glass
0 days 00:01:05.859000,0.10910975534700001,3,glass
0 days 00:01:06.071000,0.10923994034700002,3,glass
0 days 00:01:06.245000,0.07513902634700001,3,glass
0 days 00:01:06.456000,0.088343048647,3,glass
0 days 00:01:06.666000,0.106202296647,3,glass
0 days 00:01:06.878000,0.10332476564700002,3,glass
0 days 00:01:07.050000,0.10285340734700002,3,glass
0 days 00:01:07.262000,0.066454060947,3,glass
