timestamp,x_window,person,device
0 days 00:00:02.162000,0.29577744548,5,watch
0 days 00:00:02.164000,0.27484820948000005,5,watch
0 days 00:00:02.207000,0.28149158148000003,5,watch
0 days 00:00:02.209000,0.25915389248000004,5,watch
0 days 00:00:02.245000,0.24085936998000002,5,watch
0 days 00:00:02.250000,0.25242731748,5,watch
0 days 00:00:02.287000,0.24156558847999998,5,watch
0 days 00:00:02.289000,0.19411957947999997,5,watch
0 days 00:00:02.331000,0.21547303347999996,5,watch
0 days 00:00:02.334000,0.28615935747999993,5,watch
0 days 00:00:02.375000,0.43049476748,5,watch
0 days 00:00:02.379000,0.55835255548,5,watch
0 days 00:00:02.414000,0.6842581434799999,5,watch
0 days 00:00:02.415000,0.7511344334800001,5,watch
0 days 00:00:02.458000,0.79960889348,5,watch
0 days 00:00:02.459000,0.88433254748,5,watch
0 days 00:00:02.500000,0.9123573384799998,5,watch
0 days 00:00:02.500000,0.9060013754799998,5,watch
0 days 00:00:02.540000,0.9120801454799998,5,watch
0 days 00:00:02.541000,0.9513179904799999,5,watch
0 days 00:00:02.588000,0.9761453854799998,5,watch
0 days 00:00:02.590000,1.0178010524799999,5,watch
0 days 00:00:02.629000,1.0348159394799998,5,watch
0 days 00:00:02.635000,1.0479958114799999,5,watch
0 days 00:00:02.673000,1.03379781548,5,watch
0 days 00:00:02.676000,1.01683589728,5,watch
0 days 00:00:02.718000,1.05963357208,5,watch
0 days 00:00:02.722000,1.0821844840800001,5,watch
0 days 00:00:02.766000,1.0175589780800003,5,watch
0 days 00:00:02.770000,0.9760193173800001,5,watch
0 days 00:00:02.802000,0.9225974466800002,5,watch
0 days 00:00:02.802000,0.8814965426800003,5,watch
0 days 00:00:02.841000,0.8538863016800003,5,watch
0 days 00:00:02.843000,0.8037876239799999,5,watch
0 days 00:00:02.889000,0.7810882382800002,5,watch
0 days 00:00:02.892000,0.74422309028,5,watch
0 days 00:00:02.933000,0.7273798908800002,5,watch
0 days 00:00:02.937000,0.7336433877400002,5,watch
0 days 00:00:02.972000,0.7483791560000003,5,watch
0 days 00:00:02.976000,0.7565439413000001,5,watch
0 days 00:00:03.013000,0.7138072176,5,watch
0 days 00:00:03.018000,0.6770436541999999,5,watch
0 days 00:00:03.052000,0.6794723337999998,5,watch
0 days 00:00:03.052000,0.7020992458,5,watch
0 days 00:00:03.102000,0.6910252618000002,5,watch
0 days 00:00:03.107000,0.6648044973000004,5,watch
0 days 00:00:03.261000,0.6426885428000001,5,watch
0 days 00:00:03.277000,0.5887327048000001,5,watch
0 days 00:00:03.282000,0.5347768668,5,watch
0 days 00:00:03.293000,0.47108114219999997,5,watch
0 days 00:00:03.297000,0.5479466116,5,watch
0 days 00:00:03.305000,0.4825041109,5,watch
0 days 00:00:03.307000,0.5576228042,5,watch
0 days 00:00:03.317000,0.7783852927000001,5,watch
0 days 00:00:03.322000,0.9991477812,5,watch
0 days 00:00:03.350000,1.0100623876,5,watch
0 days 00:00:03.353000,1.020976994,5,watch
0 days 00:00:03.429000,0.9999515829999999,5,watch
0 days 00:00:03.438000,0.9789261719999999,5,watch
0 days 00:00:03.442000,0.9150154552999998,5,watch
0 days 00:00:03.458000,0.8511047386000001,5,watch
0 days 00:00:03.478000,0.7862715366,5,watch
0 days 00:00:03.481000,0.7214383346,5,watch
0 days 00:00:03.520000,0.6692495265999999,5,watch
0 days 00:00:03.522000,0.6170607186000001,5,watch
0 days 00:00:03.562000,0.5745745508,5,watch
0 days 00:00:03.563000,0.532088383,5,watch
0 days 00:00:03.608000,0.4621924700000001,5,watch
0 days 00:00:03.609000,0.3922965570000001,5,watch
0 days 00:00:03.668000,0.3835163875,5,watch
0 days 00:00:03.672000,0.37473621799999995,5,watch
0 days 00:00:03.696000,0.47845934879999996,5,watch
0 days 00:00:03.737000,0.5712473661999998,5,watch
0 days 00:00:03.740000,0.5397182805999998,5,watch
0 days 00:00:03.778000,0.5090704796,5,watch
0 days 00:00:03.779000,0.5194624295999999,5,watch
0 days 00:00:03.830000,0.5330350859999999,5,watch
0 days 00:00:03.832000,0.5728239413999999,5,watch
0 days 00:00:03.896000,0.6133167074,5,watch
0 days 00:00:03.899000,0.6214312164,5,watch
0 days 00:00:03.910000,0.6353284946000001,5,watch
0 days 00:00:03.954000,0.6514838936000001,5,watch
0 days 00:00:03.961000,0.6676392926000001,5,watch
0 days 00:00:03.998000,0.6603093934,5,watch
0 days 00:00:04.003000,0.6529794941999999,5,watch
0 days 00:00:04.038000,0.6364891871999999,5,watch
0 days 00:00:04.042000,0.6090468351999999,5,watch
0 days 00:00:04.080000,0.5759161521,5,watch
0 days 00:00:04.084000,0.5528015219999999,5,watch
0 days 00:00:04.117000,0.5293427346,5,watch
0 days 00:00:04.120000,0.5037462152,5,watch
0 days 00:00:04.160000,0.4787950424999999,5,watch
0 days 00:00:04.162000,0.47444165400000005,5,watch
0 days 00:00:04.206000,0.4696180385,5,watch
0 days 00:00:04.211000,0.4536088458,5,watch
0 days 00:00:04.249000,0.4422859454999999,5,watch
0 days 00:00:04.253000,0.4330841672,5,watch
0 days 00:00:04.289000,0.42240057689999994,5,watch
0 days 00:00:04.291000,0.4072188936000001,5,watch
0 days 00:00:04.330000,0.39107797009,5,watch
0 days 00:00:04.331000,0.40036212058000004,5,watch
0 days 00:00:04.373000,0.40539612078,5,watch
0 days 00:00:04.376000,0.41017535398,5,watch
0 days 00:00:04.418000,0.41636178368,5,watch
0 days 00:00:04.420000,0.41850504688,5,watch
0 days 00:00:04.463000,0.41810403538,5,watch
0 days 00:00:04.466000,0.44013270038,5,watch
0 days 00:00:04.500000,0.46243752297999996,5,watch
0 days 00:00:04.501000,0.4159428825799999,5,watch
0 days 00:00:04.544000,0.3755972409799999,5,watch
0 days 00:00:04.545000,0.26160251338,5,watch
0 days 00:00:04.606000,0.14674509015999995,5,watch
0 days 00:00:04.610000,0.03383986693999999,5,watch
0 days 00:00:04.631000,-0.07927871826000006,5,watch
0 days 00:00:04.674000,-0.17721710096000012,5,watch
0 days 00:00:04.676000,-0.2751554836600001,5,watch
0 days 00:00:04.721000,-0.30692428866000004,5,watch
0 days 00:00:04.741000,-0.33869309366000006,5,watch
0 days 00:00:04.762000,-0.3868853146600001,5,watch
0 days 00:00:04.770000,-0.43507753566000007,5,watch
0 days 00:00:04.803000,-0.46577244266,5,watch
0 days 00:00:04.806000,-0.49646734966000006,5,watch
0 days 00:00:04.843000,-0.50573578016,5,watch
0 days 00:00:04.845000,-0.51500421066,5,watch
0 days 00:00:04.885000,-0.49736601335999997,5,watch
0 days 00:00:04.886000,-0.47972781606,5,watch
0 days 00:00:04.929000,-0.52227988156,5,watch
0 days 00:00:04.930000,-0.56483194706,5,watch
