timestamp,y_window,person,device
0 days 00:00:39.488000,-0.17110611024000005,3,glass
0 days 00:00:39.706000,-0.17226280891000006,3,glass
0 days 00:00:39.890000,-0.15374066571,3,glass
0 days 00:00:40.084000,-0.15095590991,3,glass
0 days 00:00:40.296000,-0.13898789441,3,glass
0 days 00:00:40.508000,-0.13821127541000003,3,glass
0 days 00:00:40.714000,-0.14311041081,3,glass
0 days 00:00:40.889000,-0.14478635181,3,glass
0 days 00:00:41.083000,-0.14229039655,3,glass
0 days 00:00:41.280000,-0.13891307575,3,glass
0 days 00:00:41.479000,-0.1330397995,3,glass
0 days 00:00:41.703000,-0.142428063,3,glass
0 days 00:00:41.895000,-0.1458472823,3,glass
0 days 00:00:42.087000,-0.15069703710000001,3,glass
0 days 00:00:42.306000,-0.14676456102000002,3,glass
0 days 00:00:42.477000,-0.14901660702,3,glass
0 days 00:00:42.703000,-0.14944457055,3,glass
0 days 00:00:42.886000,-0.15688904115,3,glass
0 days 00:00:43.099000,-0.15838541714999999,3,glass
0 days 00:00:43.310000,-0.16579696794999996,3,glass
0 days 00:00:43.483000,-0.16289549482,3,glass
0 days 00:00:43.694000,-0.16523582672,3,glass
0 days 00:00:43.905000,-0.16389657014999998,3,glass
0 days 00:00:44.077000,-0.16357036018999999,3,glass
0 days 00:00:44.289000,-0.16356138199,3,glass
0 days 00:00:44.500000,-0.17419463018999998,3,glass
0 days 00:00:44.712000,-0.17262642804000003,3,glass
0 days 00:00:44.904000,-0.17787122594000004,3,glass
0 days 00:00:45.078000,-0.17248726469000006,3,glass
0 days 00:00:45.289000,-0.17897255865999998,3,glass
0 days 00:00:45.500000,-0.17712004516000004,3,glass
0 days 00:00:45.711000,-0.17033697256,3,glass
0 days 00:00:45.883000,-0.17248726505999998,3,glass
0 days 00:00:46.095000,-0.15095441306000001,3,glass
0 days 00:00:46.307000,-0.14230984866000002,3,glass
0 days 00:00:46.478000,-0.16052673060999997,3,glass
0 days 00:00:46.690000,-0.18220622682999996,3,glass
0 days 00:00:46.901000,-0.18548329023,3,glass
0 days 00:00:47.074000,-0.20674978554999995,3,glass
0 days 00:00:47.285000,-0.20821773054999998,3,glass
0 days 00:00:47.496000,-0.19848230754999996,3,glass
0 days 00:00:47.707000,-0.21259163725,3,glass
0 days 00:00:47.880000,-0.20293103324999998,3,glass
0 days 00:00:48.092000,-0.20233547555,3,glass
0 days 00:00:48.303000,-0.20596269134999998,3,glass
0 days 00:00:48.477000,-0.21798308035000002,3,glass
0 days 00:00:48.687000,-0.20772243055,3,glass
0 days 00:00:48.898000,-0.21918467114999998,3,glass
0 days 00:00:49.071000,-0.21888988506000004,3,glass
0 days 00:00:49.283000,-0.21694908546000008,3,glass
0 days 00:00:49.495000,-0.20991013256000002,3,glass
0 days 00:00:49.704000,-0.21153669341,3,glass
0 days 00:00:49.878000,-0.21123741791,3,glass
0 days 00:00:50.090000,-0.20907066543000002,3,glass
0 days 00:00:50.301000,-0.20321384993000005,3,glass
0 days 00:00:50.474000,-0.20867711903000002,3,glass
0 days 00:00:50.686000,-0.20208558263,3,glass
0 days 00:00:50.897000,-0.20410718673000003,3,glass
0 days 00:00:51.069000,-0.20204218773000004,3,glass
0 days 00:00:51.281000,-0.20371962523000003,3,glass
0 days 00:00:51.492000,-0.19680337493,3,glass
0 days 00:00:51.667000,-0.20362834599,3,glass
0 days 00:00:51.895000,-0.19391536878999996,3,glass
0 days 00:00:52.069000,-0.18856133529000002,3,glass
0 days 00:00:52.279000,-0.18537555048999996,3,glass
0 days 00:00:52.492000,-0.17992574879,3,glass
0 days 00:00:52.665000,-0.18836082068999999,3,glass
0 days 00:00:52.876000,-0.18879626619,3,glass
0 days 00:00:53.086000,-0.19025373619000002,3,glass
0 days 00:00:53.299000,-0.19471443349,3,glass
0 days 00:00:53.493000,-0.19756353359,3,glass
0 days 00:00:53.663000,-0.20528184109000003,3,glass
0 days 00:00:53.874000,-0.20349666439000003,3,glass
0 days 00:00:54.067000,-0.19724929438999997,3,glass
0 days 00:00:54.276000,-0.19450045167000002,3,glass
0 days 00:00:54.488000,-0.19453786097000003,3,glass
0 days 00:00:54.666000,-0.19323451737,3,glass
0 days 00:00:54.872000,-0.19124284084999998,3,glass
0 days 00:00:55.083000,-0.1885792916,3,glass
0 days 00:00:55.296000,-0.20083012239999998,3,glass
0 days 00:00:55.468000,-0.20190152771999997,3,glass
0 days 00:00:55.679000,-0.19926491302,3,glass
0 days 00:00:55.891000,-0.20705355071999995,3,glass
0 days 00:00:56.063000,-0.20271256331999996,3,glass
0 days 00:00:56.274000,-0.19999215171999998,3,glass
0 days 00:00:56.485000,-0.19394828902,3,glass
0 days 00:00:56.659000,-0.19449596262,3,glass
0 days 00:00:56.870000,-0.18913444712,3,glass
0 days 00:00:57.064000,-0.18674024552,3,glass
0 days 00:00:57.274000,-0.18419191707000004,3,glass
0 days 00:00:57.487000,-0.18759467636999996,3,glass
