timestamp,x_window,y_window,z_window,device,person
00:00:19.702000,0.15418659403999999,-0.0012374966200000492,-0.41564089182599984,Glass,5
00:00:19.911000,0.20970514181,0.006416467109999955,-0.40220792395599986,Glass,5
00:00:20.122000,0.20082564636,-0.01752854229000004,-0.41353100268199994,Glass,5
00:00:20.334000,0.20125660261000003,0.012146092269999959,-0.41561545458199994,Glass,5
00:00:20.506000,0.18221072851000003,0.04106056606999996,-0.3984265836219999,Glass,5
00:00:20.718000,0.17074699171000002,0.05027225751999997,-0.3857283361219999,Glass,5
00:00:20.928000,0.15598524221,0.05943307191999999,-0.381348443582,Glass,5
00:00:21.100000,0.15042919771000002,0.06801628491999998,-0.37275176278199995,Glass,5
00:00:21.311000,0.13290663411000003,0.10325444562000002,-0.33436073948200007,Glass,5
00:00:21.522000,0.12125136081000003,0.08459014611999999,-0.35685127218199997,Glass,5
00:00:21.734000,0.13722667233000002,0.05715708229000001,-0.36455760878200005,Glass,5
00:00:21.904000,0.13338996393000002,0.05024083208999999,-0.348796279782,Glass,5
00:00:22.117000,0.13498659723,0.05830629809000005,-0.331761534782,Glass,5
00:00:22.328000,0.11018266763,0.02491765827,-0.316630179782,Glass,5
00:00:22.500000,0.13442545763,0.02251747110000001,-0.31008503098199997,Glass,5
00:00:22.711000,0.14412197452999997,0.0635196717,-0.29873501888199994,Glass,5
00:00:22.922000,0.10679038523999998,0.04636222350000001,-0.27216686088200004,Glass,5
00:00:23.096000,0.10882096763999999,0.0438258661,-0.266675160742,Glass,5
00:00:23.306000,0.09957037083999998,0.03275268305999999,-0.255777053942,Glass,5
00:00:23.517000,0.10602573713999998,0.04119972585999999,-0.27426926964199994,Glass,5
00:00:23.728000,0.10882396034,0.035298019159999985,-0.26479122338199995,Glass,5
00:00:23.900000,0.09685594404,0.044864351159999975,-0.277724402182,Glass,5
00:00:24.111000,0.08674493074,0.049953526059999975,-0.28194268634200004,Glass,5
00:00:24.322000,0.07879318839000002,0.052192104659999974,-0.292272170102,Glass,5
00:00:24.495000,0.06986580889,0.05439925936,-0.29376704983199997,Glass,5
00:00:24.725000,0.06983288854999999,0.05603629495999999,-0.28797308169200003,Glass,5
00:00:24.898000,0.06377855095000001,0.0667144344,-0.29638720434200005,Glass,5
00:00:25.110000,0.06988675795000002,0.07292140230000001,-0.29234100350200004,Glass,5
00:00:25.320000,0.054340906950000004,0.07352743460000002,-0.27474511650200006,Glass,5
00:00:25.494000,0.04572477365,0.09049484260000003,-0.279189354102,Glass,5
00:00:25.703000,0.041244623849999995,0.10415525960000005,-0.27984177410200006,Glass,5
00:00:25.918000,0.042574902149999996,0.10241198164000002,-0.270637565002,Glass,5
00:00:26.125000,0.02885612707299999,0.11787553144000001,-0.27379192587199996,Glass,5
00:00:26.298000,0.025101719522999996,0.10737546074000004,-0.25683349607199996,Glass,5
00:00:26.509000,0.013694844122999985,0.10164583654000005,-0.23191284917199995,Glass,5
00:00:26.720000,0.006847427322999994,0.08786720668000003,-0.21529259997199998,Glass,5
00:00:26.893000,0.003175320322999995,0.07893234518,-0.20581455457199996,Glass,5
00:00:27.104000,0.020222036322999994,0.08277952798000002,-0.19073706857199993,Glass,5
00:00:27.289000,0.019487315422999994,0.07812130938000002,-0.18319832557199997,Glass,5
00:00:27.494000,0.012668329642999994,0.07161955538000003,-0.170151422872,Glass,5
00:00:27.686000,0.008331831722999998,0.06992865048000003,-0.168096898572,Glass,5
00:00:27.887000,0.008096900622999998,0.06098032168000001,-0.167870945782,Glass,5
00:00:28.109000,0.014501390022999994,0.06278794398000001,-0.16726790622199997,Glass,5
00:00:28.286000,0.017757504322999988,0.048460143180000005,-0.14982315372199997,Glass,5
00:00:28.512000,-0.003081029277,0.030544032180000017,-0.14046930672199995,Glass,5
00:00:28.684000,-0.015979791176999995,0.032609031180000005,-0.14273481972199994,Glass,5
00:00:28.885000,-0.005276214176999996,0.042410295179999995,-0.16028731122199996,Glass,5
00:00:29.106000,-0.0034356716269999922,0.04178331387999999,-0.18936339322199994,Glass,5
00:00:29.286000,0.009929958873000001,0.04663905438,-0.21966201722199996,Glass,5
00:00:29.521000,-0.019201491126999985,0.08923489338,-0.22276250822200003,Glass,5
00:00:29.692000,-0.026901843127000006,0.13983036238000002,-0.233250608222,Glass,5
